"id"	"experiment_id"	"grade_id"
34761	41655	29
34762	33906	25
34763	34982	17
34764	26658	17
34765	26012	23
34766	21723	17
34767	38919	17
34768	33331	17
34769	36053	17
34770	33994	17
34771	42694	29
34772	36479	17
34773	34602	17
34774	35939	17
34775	33274	29
34776	35200	17
34777	21789	26
34778	21712	17
34779	35487	24
34780	26208	17
34781	40061	17
34782	27666	17
34783	27430	29
34784	41199	28
34785	24640	17
34786	20371	17
34787	26709	17
34788	24294	17
34789	20727	17
34790	34511	17
34791	31730	17
34792	30837	21
34793	35305	17
34794	33701	17
34795	31100	17
34796	29596	17
34797	29010	17
34798	26731	17
34799	44061	21
34800	32819	17
34801	22426	17
34802	40544	17
34803	37759	17
34804	34294	17
34805	27287	17
34806	44156	29
34807	26412	17
34808	34991	20
34809	23557	17
34810	22297	17
34811	33721	18
34812	32780	17
34813	32795	17
34814	25940	17
34815	37432	17
34816	34689	17
34817	44093	28
34818	43014	17
34819	42398	28
34820	25665	17
34821	21539	17
34822	40744	17
34823	38834	17
34824	34230	17
34825	24231	17
34826	38211	17
34827	29444	17
34828	32200	17
34829	23733	17
34830	28829	21
34831	25524	18
34832	24993	17
34833	35538	17
34834	34315	17
34835	32617	17
34836	27079	17
34837	26269	17
34838	35371	17
34839	40917	17
34840	37390	17
34841	34714	17
34842	28760	17
34843	40899	17
34844	20250	17
34845	24095	26
34846	23383	18
34847	32314	28
34848	26812	17
34849	34099	17
34850	34538	17
34851	26798	29
34852	26106	17
34853	21426	17
34854	33982	17
34855	42610	29
34856	41379	21
34857	28816	17
34858	29766	17
34859	39696	28
34860	32519	27
34861	29411	17
34862	21141	17
34863	41243	17
34864	21006	17
34865	29416	17
34866	38897	17
34867	40111	17
34868	39281	29
34869	43968	17
34870	40081	21
34871	16632	30
34872	39796	17
34873	27362	17
34874	16636	30
34875	40273	28
34876	40586	21
34877	23884	17
34878	28508	17
34879	26540	17
34880	37543	21
34881	27665	17
34882	41323	21
34883	34277	26
34884	25470	17
34885	30132	17
34886	26642	17
34887	24104	17
34888	42077	21
34889	32866	18
34890	25259	17
34891	35013	17
34892	22959	17
34893	37608	17
34894	43487	17
34895	36669	17
34896	35802	17
34897	43016	17
34898	26095	17
34899	23147	17
34900	36021	17
34901	27156	17
34902	20431	26
34903	26688	17
34904	35168	17
34905	39750	21
34906	32848	17
34907	32015	24
34908	34318	17
34909	32254	20
34910	21768	17
34911	27143	17
34912	35714	21
34913	23452	17
34914	35898	17
34915	39595	29
34916	36273	17
34917	33602	20
34918	39781	21
34919	34739	17
34920	36959	17
34921	21370	17
34922	24679	17
34923	43740	17
34924	32909	17
34925	36905	17
34926	37683	29
34927	32244	17
34928	42598	20
34929	37251	17
34930	38611	17
34931	41493	17
34932	26582	17
34933	41633	26
34934	23997	29
34935	36378	17
34936	35310	17
34937	34944	17
34938	23338	17
34939	29166	20
34940	23384	17
34941	23722	17
34942	24733	17
34943	39581	17
34944	38575	17
34945	37891	17
34946	27229	17
34947	43900	17
34948	25749	17
34949	21120	27
34950	43766	17
34951	34622	17
34952	34354	17
34953	29129	17
34954	40672	28
34955	31614	25
34956	39765	29
34957	31299	17
34958	39272	17
34959	43347	17
34960	25516	17
34961	25078	17
34962	23792	17
34963	41000	22
34964	33012	28
34965	36881	20
34966	29620	17
34967	34824	17
34968	30172	17
34969	25611	17
34970	37473	17
34971	26188	17
34972	36592	17
34973	32473	27
34974	23153	17
34975	23074	17
34976	20615	25
34977	26347	17
34978	32104	18
34979	28584	17
34980	34514	17
34981	41480	17
34982	22944	25
34983	20387	17
34984	34618	17
34985	22142	25
34986	38221	17
34987	35624	17
34988	24260	17
34989	41383	17
34990	20103	17
34991	20128	17
34992	30881	17
34993	38030	29
34994	30237	24
34995	26212	17
34996	42161	17
34997	33333	17
34998	33034	17
34999	30557	17
35000	28131	17
35001	43352	17
35002	34113	17
35003	28232	17
35004	44134	21
35005	21068	25
35006	41505	28
35007	37456	21
35008	42709	17
35009	20079	17
35010	42336	17
35011	36236	17
35012	31012	19
35013	38344	17
35014	34489	17
35015	33172	17
35016	43010	28
35017	29067	29
35018	35728	17
35019	21301	17
35020	42623	25
35021	43449	17
35022	19979	30
35023	26109	17
35024	34817	20
35025	32467	17
35026	30214	17
35027	33501	17
35028	24045	17
35029	24112	29
35030	32854	17
35031	23092	17
35032	39415	17
35033	20786	25
35034	27703	17
35035	20592	25
35036	22611	20
35037	20554	17
35038	34904	17
35039	42164	28
35040	38746	24
35041	34671	17
35042	32935	17
35043	42072	29
35044	39187	17
35045	42982	29
35046	38959	17
35047	21553	17
35048	36267	22
35049	32084	17
35050	39493	28
35051	32435	17
35052	43479	29
35053	39261	21
35054	29803	17
35055	30218	17
35056	42496	18
35057	41150	17
35058	40720	28
35059	37027	17
35060	29196	17
35061	27007	17
35062	31961	28
35063	34918	17
35064	22020	17
35065	31380	17
35066	22785	17
35067	42710	17
35068	30433	17
35069	28992	17
35070	26426	17
35071	22860	17
35072	36374	17
35073	36685	17
35074	25596	17
35075	43357	17
35076	28821	17
35077	39739	21
35078	27729	17
35079	27488	17
35080	43508	29
35081	31742	28
35082	23398	17
35083	23700	20
35084	24304	18
35085	33485	17
35086	38068	28
35087	35783	17
35088	28005	17
35089	44028	17
35090	39483	24
35091	27741	18
35092	35541	17
35093	43306	29
35094	41241	17
35095	33293	17
35096	21970	17
35097	39258	17
35098	37930	28
35099	43854	17
35100	41474	28
35101	25781	17
35102	38487	28
35103	38350	28
35104	32291	17
35105	26069	17
35106	40276	17
35107	23603	17
35108	30314	17
35109	31883	17
35110	41507	17
35111	25777	17
35112	24888	17
35113	23725	17
35114	42990	17
35115	34620	17
35116	25836	17
35117	43608	25
35118	24755	19
35119	30501	17
35120	40555	17
35121	41193	21
35122	28643	17
35123	28225	17
35124	20360	17
35125	42133	17
35126	33212	17
35127	29870	17
35128	4455	34
35129	38638	17
35130	37837	29
35131	33642	21
35132	20326	19
35133	41097	17
35134	26407	17
35135	33646	29
35136	43039	25
35137	37569	21
35138	28161	17
35139	27995	25
35140	34924	17
35141	40875	28
35142	39448	28
35143	35831	17
35144	39903	21
35145	42062	17
35146	33254	17
35147	21315	17
35148	20642	25
35149	43264	28
35150	37517	17
35151	39280	17
35152	27733	25
35153	40959	17
35154	42739	29
35155	32493	27
35156	23176	17
35157	42771	21
35158	33591	17
35159	30376	17
35160	21914	18
35161	35223	17
35162	20555	17
35163	27218	17
35164	30238	17
35165	42424	28
35166	33171	17
35167	32403	25
35168	22594	25
35169	20910	26
35170	41094	17
35171	40335	22
35172	30143	17
35173	25257	23
35174	23586	17
35175	41328	28
35176	28716	27
35177	21040	25
35178	42628	17
35179	38585	17
35180	41634	17
35181	41085	21
35182	43908	17
35183	34168	17
35184	23998	33
35185	40595	17
35186	38034	29
35187	37883	17
35188	24278	17
35189	33643	17
35190	43051	29
35191	23100	17
35192	41617	17
35193	41431	28
35194	25778	25
35195	19904	30
35196	29036	17
35197	21609	18
35198	41250	28
35199	32484	27
35200	28268	19
35201	31038	17
35202	33606	17
35203	31264	17
35204	40498	28
35205	39745	25
35206	31829	17
35207	22398	17
35208	29313	24
35209	36249	17
35210	32592	21
35211	25938	17
35212	43718	17
35213	31532	17
35214	39362	17
35215	38601	17
35216	29778	17
35217	32468	17
35218	39134	17
35219	31191	17
35220	24868	20
35221	44149	17
35222	34261	17
35223	25102	17
35224	35304	17
35225	23085	17
35226	29530	17
35227	25378	17
35228	25047	17
35229	20430	26
35230	27981	17
35231	35157	17
35232	27740	18
35233	27291	17
35234	43954	17
35235	35177	17
35236	22681	17
35237	28554	17
35238	21495	17
35239	40668	28
35240	42831	28
35241	41856	17
35242	32373	21
35243	23810	17
35244	42601	17
35245	26410	29
35246	40265	17
35247	29483	17
35248	28367	17
35249	42646	17
35250	30916	20
35251	20024	17
35252	28712	17
35253	35625	17
35254	29238	17
35255	26231	17
35256	43165	17
35257	29235	17
35258	27068	17
35259	20292	17
35260	28860	21
35261	37248	17
35262	27800	20
35263	31813	17
35264	24150	17
35265	37139	17
35266	21984	17
35267	38287	28
35268	29846	21
35269	39681	24
35270	39212	17
35271	34038	17
35272	28813	17
35273	21565	17
35274	42010	28
35275	38582	17
35276	22962	17
35277	29006	21
35278	22790	17
35279	20472	17
35280	20071	17
35281	39583	17
35282	33336	17
35283	43802	17
35284	42479	17
35285	42789	17
35286	37826	21
35287	38193	17
35288	39665	28
35289	40752	28
35290	42517	28
35291	42731	17
35292	35917	18
35293	26938	17
35294	34454	17
35295	22488	25
35296	20343	17
35297	42493	18
35298	26067	17
35299	31223	17
35300	21549	17
35301	23742	17
35302	20217	17
35303	29412	17
35304	28544	20
35305	34596	17
35306	29370	18
35307	23059	28
35308	20873	17
35309	40848	17
35310	34939	17
35311	33990	17
35312	28856	24
35313	20998	17
35314	43437	17
35315	28374	21
35316	22269	17
35317	30710	17
35318	37295	17
35319	33063	29
35320	39421	28
35321	41416	28
35322	28041	17
35323	42277	26
35324	39730	17
35325	36258	17
35326	36750	21
35327	29683	17
35328	41322	17
35329	25867	17
35330	21325	17
35331	31738	17
35332	31597	17
35333	44148	17
35334	39239	28
35335	30859	17
35336	29402	17
35337	22666	25
35338	20211	17
35339	35964	28
35340	33489	17
35341	27429	29
35342	28376	17
35343	26674	17
35344	24606	17
35345	36650	17
35346	35147	17
35347	35012	17
35348	31761	17
35349	36457	17
35350	34044	17
35351	38236	17
35352	21702	17
35353	35681	27
35354	26574	17
35355	21275	26
35356	29306	22
35357	20942	25
35358	22246	25
35359	39559	17
35360	29110	17
35361	39521	21
35362	25307	17
35363	40881	29
35364	30681	17
35365	29500	17
35366	43407	17
35367	34722	17
35368	28764	18
35369	23103	18
35370	20602	17
35371	28680	24
35372	28296	17
35373	36646	17
35374	30061	17
35375	40907	17
35376	22559	25
35377	38252	17
35378	41159	17
35379	29848	17
35380	21110	25
35381	36416	17
35382	39650	17
35383	27863	17
35384	27089	23
35385	20819	17
35386	37700	21
35387	37378	17
35388	27758	21
35389	38947	17
35390	35775	17
35391	25947	17
35392	41140	17
35393	40150	19
35394	29540	17
35395	27463	29
35396	36588	17
35397	20313	25
35398	27658	17
35399	27796	17
35400	22010	25
35401	36328	17
35402	31362	17
35403	30485	17
35404	30773	17
35405	22627	25
35406	41441	29
35407	27394	17
35408	25564	17
35409	32826	17
35410	41932	28
35411	41186	17
35412	25468	17
35413	25028	17
35414	43177	17
35415	40043	17
35416	26545	17
35417	23302	17
35418	26941	17
35419	34850	17
35420	37326	17
35421	37576	17
35422	38736	17
35423	43274	17
35424	37913	17
35425	31138	17
35426	41630	21
35427	35540	28
35428	30609	18
35429	42326	26
35430	35534	17
35431	33697	26
35432	35646	17
35433	39623	17
35434	28914	17
35435	37917	28
35436	26394	17
35437	26924	17
35438	21272	25
35439	43873	29
35440	28371	17
35441	24498	17
35442	23099	17
35443	21607	25
35444	20506	25
35445	43126	17
35446	35301	17
35447	24048	17
35448	40566	17
35449	23691	17
35450	21993	17
35451	39140	28
35452	40183	21
35453	21766	19
35454	40571	29
35455	32563	27
35456	32398	17
35457	36366	17
35458	35709	17
35459	28259	17
35460	21353	25
35461	41184	18
35462	25595	17
35463	27957	18
35464	21132	25
35465	29333	17
35466	20614	25
35467	17790	30
35468	35084	17
35469	31818	17
35470	37940	28
35471	39319	17
35472	36102	17
35473	26366	21
35474	40343	28
35475	27455	17
35476	22438	17
35477	43635	17
35478	22923	17
35479	39938	17
35480	37719	21
35481	34330	17
35482	42389	28
35483	26047	17
35484	42259	28
35485	33878	17
35486	26184	17
35487	42697	17
35488	20274	17
35489	42035	19
35490	40169	17
35491	24077	17
35492	41908	28
35493	43843	17
35494	35318	17
35495	28591	18
35496	37887	28
35497	41846	17
35498	29729	17
35499	31177	21
35500	39346	28
35501	26915	17
35502	26894	17
35503	21386	17
35504	38401	17
35505	28698	17
35506	26110	17
35507	21014	17
35508	20351	25
35509	20242	17
35510	24399	26
35511	36468	17
35512	32165	17
35513	31867	17
35514	20442	17
35515	41627	28
35516	25770	17
35517	25446	17
35518	37231	21
35519	33846	17
35520	23623	17
35521	23405	17
35522	41951	29
35523	36660	17
35524	25542	17
35525	38656	28
35526	32261	17
35527	37652	17
35528	36710	17
35529	36256	17
35530	28135	17
35531	29386	17
35532	38314	28
35533	35025	17
35534	32809	20
35535	28668	25
35536	21474	17
35537	39263	17
35538	36307	17
35539	21407	17
35540	26777	17
35541	38167	17
35542	24199	17
35543	20979	17
35544	24793	17
35545	39890	21
35546	31686	17
35547	33482	17
35548	42781	17
35549	27632	17
35550	31830	26
35551	38770	17
35552	21997	17
35553	25250	17
35554	23185	17
35555	27508	17
35556	21858	25
35557	20611	17
35558	42810	28
35559	33813	17
35560	33125	17
35561	34008	17
35562	31068	17
35563	38942	20
35564	36212	18
35565	33101	17
35566	34866	17
35567	24703	17
35568	43727	17
35569	28853	17
35570	22941	27
35571	40673	28
35572	23977	17
35573	37526	28
35574	32879	17
35575	22070	25
35576	44050	17
35577	33314	17
35578	29043	29
35579	36444	17
35580	24612	17
35581	33021	19
35582	40986	17
35583	25107	17
35584	22034	17
35585	16664	30
35586	23612	17
35587	40342	17
35588	38729	17
35589	21072	25
35590	29499	17
35591	36473	17
35592	39663	21
35593	21640	25
35594	43191	27
35595	27011	17
35596	30682	17
35597	40380	17
35598	20052	17
35599	27421	23
35600	42579	17
35601	42037	30
35602	39079	18
35603	26368	17
35604	40745	28
35605	27225	17
35606	39547	17
35607	39900	21
35608	25804	17
35609	43996	17
35610	23216	17
35611	19991	30
35612	37260	17
35613	28769	17
35614	41463	29
35615	30558	21
35616	22076	25
35617	27307	17
35618	20465	25
35619	26158	17
35620	42030	28
35621	24025	17
35622	35110	17
35623	23393	17
35624	31461	17
35625	39481	28
35626	33496	17
35627	22825	25
35628	37457	21
35629	34706	17
35630	31832	17
35631	39092	20
35632	38728	17
35633	35140	18
35634	32021	17
35635	34216	17
35636	25942	17
35637	38829	17
35638	33193	17
35639	20165	17
35640	39307	17
35641	27679	17
35642	20438	25
35643	42204	17
35644	31509	17
35645	22614	26
35646	21037	17
35647	42796	17
35648	39017	17
35649	35906	17
35650	19882	30
35651	31338	17
35652	34583	21
35653	34412	21
35654	33779	17
35655	41545	21
35656	36364	17
35657	26132	17
35658	28216	17
35659	25970	17
35660	24119	17
35661	40035	20
35662	28244	26
35663	26191	17
35664	27678	17
35665	24669	17
35666	41525	17
35667	26649	17
35668	25475	29
35669	43759	21
35670	34579	25
35671	26124	17
35672	35574	27
35673	43396	29
35674	21966	17
35675	35954	17
35676	28263	18
35677	43285	29
35678	26608	17
35679	31310	17
35680	44055	17
35681	25799	20
35682	34820	17
35683	22796	25
35684	34453	19
35685	37536	28
35686	29955	17
35687	20950	17
35688	27369	17
35689	42160	17
35690	20057	17
35691	24186	17
35692	35066	17
35693	34132	17
35694	26663	28
35695	25758	17
35696	34270	17
35697	40674	28
35698	35024	17
35699	34712	17
35700	32783	17
35701	32375	17
35702	35922	21
35703	22101	17
35704	37333	17
35705	35094	17
35706	4510	34
35707	31966	23
35708	23712	17
35709	30229	17
35710	27299	17
35711	24729	17
35712	40279	25
35713	36129	17
35714	42948	17
35715	23512	18
35716	42391	29
35717	29038	17
35718	38809	29
35719	22715	25
35720	29164	29
35721	42509	17
35722	36938	17
35723	27341	17
35724	43952	17
35725	20949	17
35726	44039	17
35727	34017	17
35728	40410	21
35729	35970	17
35730	41601	28
35731	35373	17
35732	25679	29
35733	35303	20
35734	22866	17
35735	41212	17
35736	35677	17
35737	31489	17
35738	43919	17
35739	21198	17
35740	33324	29
35741	41468	17
35742	41809	29
35743	37121	17
35744	24321	17
35745	23299	17
35746	39911	17
35747	30327	29
35748	41286	17
35749	28241	17
35750	24156	17
35751	30851	17
35752	25576	17
35753	30439	17
35754	42364	17
35755	27989	17
35756	32243	29
35757	26242	17
35758	44084	17
35759	39457	28
35760	39304	17
35761	32088	17
35762	26253	17
35763	21884	17
35764	34166	29
35765	30125	17
35766	39042	17
35767	29702	29
35768	43756	17
35769	43455	17
35770	29454	17
35771	28707	25
35772	38379	28
35773	27744	17
35774	33558	26
35775	25478	17
35776	36696	17
35777	40632	17
35778	34708	17
35779	34420	17
35780	34886	17
35781	30907	17
35782	20368	17
35783	31481	17
35784	43476	29
35785	20152	17
35786	37993	28
35787	36155	17
35788	22106	25
35789	35178	17
35790	25087	17
35791	43097	29
35792	40828	17
35793	28542	17
35794	24942	20
35795	28761	17
35796	21597	17
35797	42205	21
35798	30355	17
35799	43398	27
35800	34923	17
35801	26244	17
35802	37782	28
35803	28645	25
35804	26371	17
35805	38837	17
35806	32667	25
35807	28188	17
35808	37142	17
35809	23012	25
35810	29220	17
35811	19497	30
35812	31173	17
35813	37416	17
35814	37093	17
35815	34540	17
35816	35854	17
35817	31006	17
35818	38925	17
35819	27117	20
35820	40940	25
35821	43682	17
35822	25435	25
35823	28857	19
35824	20420	17
35825	36375	17
35826	20911	17
35827	41754	21
35828	31572	26
35829	23386	17
35830	25066	17
35831	20994	25
35832	26945	17
35833	21964	20
35834	37463	17
35835	28985	24
35836	21588	17
35837	33736	17
35838	38198	28
35839	39987	21
35840	36852	17
35841	35951	17
35842	40695	21
35843	33887	29
35844	44047	17
35845	29255	24
35846	28869	20
35847	23264	17
35848	26369	17
35849	40897	29
35850	25686	29
35851	23644	17
35852	34040	17
35853	35471	20
35854	32139	17
35855	23693	17
35856	34977	18
35857	37436	17
35858	40782	29
35859	43989	29
35860	41730	28
35861	27677	17
35862	23982	17
35863	23777	17
35864	39371	17
35865	30506	17
35866	33553	17
35867	16673	30
35868	20510	27
35869	27635	17
35870	41541	29
35871	37309	17
35872	34312	17
35873	28888	17
35874	42421	17
35875	24941	17
35876	37673	28
35877	29343	17
35878	26229	17
35879	36687	17
35880	20177	25
35881	38186	28
35882	37728	28
35883	34394	17
35884	34527	21
35885	35658	17
35886	43255	23
35887	34462	17
35888	23004	17
35889	35860	17
35890	26000	17
35891	33104	17
35892	27346	17
35893	22414	17
35894	41305	17
35895	27433	17
35896	31079	21
35897	25518	29
35898	32570	27
35899	21129	17
35900	35106	17
35901	30480	17
35902	23933	17
35903	20304	17
35904	22682	25
35905	27384	17
35906	23408	17
35907	35300	21
35908	42137	17
35909	38117	17
35910	32463	17
35911	24748	17
35912	34541	17
35913	40376	17
35914	37051	20
35915	29029	17
35916	23125	17
35917	41814	17
35918	36809	20
35919	24360	20
35920	41821	17
35921	25502	17
35922	36740	17
35923	31377	19
35924	34807	17
35925	35434	17
35926	25210	17
35927	38104	28
35928	27682	17
35929	25536	17
35930	21632	25
35931	35778	17
35932	33105	17
35933	32044	29
35934	21870	25
35935	32389	17
35936	26230	17
35937	38270	19
35938	30640	17
35939	34257	29
35940	32880	17
35941	42568	23
35942	40662	29
35943	23906	17
35944	40116	17
35945	42119	28
35946	37400	17
35947	39006	17
35948	25399	17
35949	35571	17
35950	41694	17
35951	43418	17
35952	35336	17
35953	25584	17
35954	23454	25
35955	34348	17
35956	35137	17
35957	32052	17
35958	22387	17
35959	36866	17
35960	39591	29
35961	23194	17
35962	23115	17
35963	39939	21
35964	32757	17
35965	20824	25
35966	39821	28
35967	24990	24
35968	29094	17
35969	20569	25
35970	28165	17
35971	33109	21
35972	29721	17
35973	33376	17
35974	36123	17
35975	31008	17
35976	43279	29
35977	35639	18
35978	38213	17
35979	41038	24
35980	32913	17
35981	30499	18
35982	42089	28
35983	27124	17
35984	38016	17
35985	33308	25
35986	41326	17
35987	31339	17
35988	37109	17
35989	43298	17
35990	29550	17
35991	23017	17
35992	20162	17
35993	37694	29
35994	37119	17
35995	35839	17
35996	34091	17
35997	30542	17
35998	37424	17
35999	36854	17
36000	44072	17
36001	42460	17
36002	16784	30
36003	23112	24
36004	40537	21
36005	40788	21
36006	35727	17
36007	20718	25
36008	32711	17
36009	28176	17
36010	21448	25
36011	27216	17
36012	22468	26
36013	39309	17
36014	30184	24
36015	40019	17
36016	36766	17
36017	22363	17
36018	21614	17
36019	31129	17
36020	30462	17
36021	22016	17
36022	41360	21
36023	36877	17
36024	35979	17
36025	38222	19
36026	33894	17
36027	37776	17
36028	20287	17
36029	41537	17
36030	33461	17
36031	27426	21
36032	28804	24
36033	25191	17
36034	39206	21
36035	35048	17
36036	34576	17
36037	33764	17
36038	26690	24
36039	38721	17
36040	27115	17
36041	26297	17
36042	28185	17
36043	37452	17
36044	30068	17
36045	22957	25
36046	35158	17
36047	22787	25
36048	30948	17
36049	38720	17
36050	22038	17
36051	36656	17
36052	40816	17
36053	41746	28
36054	37920	21
36055	26300	17
36056	36851	17
36057	22685	25
36058	36619	17
36059	31298	17
36060	26568	17
36061	21467	17
36062	23739	17
36063	29696	17
36064	39809	29
36065	28701	20
36066	26202	17
36067	20572	25
36068	42270	17
36069	40210	18
36070	37199	17
36071	25691	17
36072	34170	17
36073	22521	17
36074	32072	17
36075	42223	17
36076	39852	17
36077	40293	20
36078	38107	23
36079	21636	25
36080	29056	17
36081	20944	17
36082	37255	17
36083	29193	18
36084	32048	17
36085	43895	17
36086	20007	17
36087	21334	25
36088	23806	17
36089	27442	17
36090	21087	17
36091	29953	24
36092	32955	17
36093	40234	28
36094	34138	17
36095	20182	17
36096	36452	17
36097	26584	17
36098	36382	17
36099	30754	17
36100	40072	26
36101	39395	17
36102	35306	17
36103	33922	19
36104	42208	28
36105	34349	17
36106	24655	17
36107	22812	25
36108	41370	29
36109	39837	17
36110	31863	17
36111	26295	17
36112	36092	17
36113	26570	17
36114	23778	17
36115	23482	17
36116	41914	28
36117	37572	17
36118	25786	17
36119	28179	17
36120	27506	17
36121	27996	25
36122	21496	17
36123	41518	17
36124	41521	17
36125	22870	27
36126	23697	17
36127	39552	17
36128	34439	17
36129	27915	17
36130	21693	17
36131	39949	17
36132	24318	18
36133	31488	17
36134	24248	17
36135	24833	29
36136	39413	24
36137	39747	29
36138	34117	17
36139	42080	28
36140	26391	23
36141	25329	17
36142	36184	17
36143	29349	17
36144	26389	17
36145	4862	34
36146	28423	17
36147	32706	17
36148	25811	20
36149	35680	27
36150	44128	17
36151	26170	25
36152	24148	17
36153	41527	21
36154	32067	17
36155	30081	17
36156	20630	17
36157	27063	29
36158	39844	17
36159	23060	28
36160	36121	17
36161	27673	20
36162	37222	21
36163	27296	17
36164	43253	17
36165	24976	17
36166	40104	17
36167	29552	17
36168	22234	17
36169	24711	17
36170	38028	28
36171	35993	18
36172	29926	20
36173	22275	17
36174	26096	17
36175	23239	17
36176	27277	28
36177	20407	18
36178	35263	20
36179	29893	17
36180	20668	17
36181	33151	29
36182	25104	17
36183	25806	17
36184	43744	17
36185	35393	17
36186	23905	17
36187	41211	28
36188	28187	17
36189	22799	25
36190	31258	17
36191	41168	23
36192	28786	17
36193	37240	17
36194	43828	27
36195	37575	17
36196	35848	17
36197	33310	17
36198	29783	17
36199	25099	17
36200	23980	17
36201	31295	17
36202	34422	17
36203	32944	17
36204	27502	17
36205	30343	19
36206	39933	17
36207	33877	17
36208	31478	17
36209	43027	17
36210	36725	29
36211	24460	17
36212	31212	18
36213	28201	17
36214	29918	28
36215	42617	17
36216	38114	17
36217	27175	17
36218	42210	17
36219	27062	29
36220	39009	21
36221	20227	25
36222	35772	17
36223	32595	17
36224	35911	17
36225	20435	17
36226	42447	28
36227	34484	17
36228	32593	17
36229	30342	21
36230	29058	29
36231	20060	17
36232	22405	17
36233	33814	17
36234	29424	17
36235	30904	17
36236	20544	25
36237	42009	17
36238	28436	17
36239	40786	17
36240	28281	17
36241	43465	28
36242	25169	17
36243	22820	25
36244	42252	17
36245	38554	17
36246	36436	17
36247	33116	17
36248	40713	17
36249	39338	28
36250	29221	29
36251	23464	17
36252	40556	21
36253	21039	17
36254	36945	17
36255	24635	17
36256	37710	21
36257	29373	29
36258	29369	17
36259	27338	17
36260	42983	17
36261	24116	17
36262	36528	28
36263	25355	17
36264	38536	17
36265	42444	28
36266	33974	17
36267	28521	17
36268	26880	17
36269	43634	27
36270	29198	17
36271	23974	17
36272	21373	17
36273	21016	17
36274	25249	20
36275	21512	17
36276	33981	17
36277	21328	17
36278	34677	17
36279	30763	17
36280	21772	17
36281	33307	20
36282	21201	17
36283	25168	20
36284	33641	21
36285	23104	17
36286	20590	17
36287	33459	17
36288	27484	24
36289	36206	17
36290	24012	17
36291	42942	17
36292	38310	17
36293	21749	17
36294	32504	27
36295	33160	17
36296	42854	17
36297	25651	17
36298	38059	29
36299	21383	17
36300	22478	17
36301	30352	20
36302	27830	26
36303	24772	17
36304	28791	17
36305	20289	17
36306	30822	17
36307	43023	25
36308	38179	17
36309	21371	25
36310	34761	18
36311	31037	26
36312	43782	29
36313	36336	25
36314	28644	25
36315	43767	17
36316	25943	17
36317	22214	25
36318	26702	17
36319	37771	29
36320	28072	17
36321	26967	17
36322	43778	17
36323	22316	17
36324	21326	17
36325	40122	17
36326	39550	17
36327	23994	17
36328	37494	17
36329	26868	17
36330	43140	17
36331	21824	17
36332	20288	25
36333	34074	17
36334	34962	17
36335	25137	17
36336	35461	17
36337	32656	18
36338	32323	17
36339	20066	17
36340	38828	17
36341	20031	17
36342	41406	17
36343	28398	17
36344	27041	24
36345	38711	17
36346	28472	25
36347	20838	17
36348	40364	17
36349	33726	17
36350	33827	17
36351	41751	25
36352	26898	17
36353	39859	17
36354	21501	17
36355	23665	17
36356	26175	17
36357	20234	25
36358	20107	17
36359	37118	17
36360	31938	17
36361	42122	17
36362	22684	17
36363	37857	28
36364	40268	17
36365	35613	17
36366	31021	17
36367	20125	17
36368	40170	17
36369	23613	17
36370	19471	30
36371	41432	17
36372	34878	17
36373	22764	18
36374	23385	17
36375	41378	17
36376	25449	18
36377	24016	17
36378	35309	17
36379	39667	28
36380	31934	17
36381	32778	29
36382	39325	17
36383	32511	27
36384	41421	17
36385	24152	17
36386	39926	17
36387	40687	17
36388	30457	17
36389	38317	17
36390	32414	17
36391	40175	17
36392	36889	20
36393	39948	17
36394	24493	17
36395	36555	17
36396	24309	17
36397	41034	17
36398	27938	17
36399	29385	17
36400	25175	17
36401	21144	17
36402	44068	24
36403	42446	28
36404	38240	17
36405	39379	17
36406	24812	17
36407	30708	17
36408	26365	17
36409	36051	17
36410	31558	20
36411	36420	17
36412	41282	28
36413	32253	17
36414	31589	28
36415	20192	17
36416	39425	17
36417	31115	17
36418	42902	17
36419	38398	28
36420	40451	28
36421	35897	17
36422	20603	17
36423	40698	17
36424	41490	17
36425	35139	21
36426	30312	17
36427	35793	17
36428	16645	30
36429	39873	21
36430	32302	17
36431	26822	29
36432	34911	21
36433	32769	18
36434	24668	17
36435	22053	26
36436	20268	17
36437	43668	28
36438	36001	17
36439	25368	18
36440	25177	17
36441	38683	28
36442	28587	25
36443	34115	17
36444	33801	17
36445	32132	27
36446	41452	17
36447	43879	29
36448	37214	17
36449	38539	17
36450	38960	17
36451	38049	17
36452	23326	17
36453	26471	17
36454	33540	17
36455	24468	17
36456	41016	17
36457	41881	28
36458	29344	29
36459	40526	28
36460	27788	17
36461	21158	17
36462	22306	17
36463	21378	17
36464	43028	17
36465	20575	17
36466	40970	17
36467	19591	30
36468	27212	26
36469	43955	17
36470	24705	17
36471	38986	17
36472	22341	17
36473	36194	18
36474	36537	26
36475	27783	17
36476	30106	17
36477	31857	28
36478	41947	17
36479	36318	21
36480	26418	17
36481	20794	17
36482	39269	17
36483	30077	17
36484	38170	28
36485	31327	17
36486	43597	17
36487	31020	29
36488	28368	17
36489	32193	17
36490	43222	17
36491	29564	17
36492	34477	17
36493	32209	17
36494	29070	29
36495	39680	28
36496	29027	17
36497	43792	17
36498	39902	17
36499	36510	17
36500	31306	17
36501	27416	18
36502	26223	17
36503	4586	34
36504	27402	17
36505	20285	17
36506	31479	24
36507	22308	17
