"id"	"substance_id"	"ncgc_id"	"tox21_id"	"pubchem_sid"	"bottle_barcode"	"withdrawn"
4977	5894	"NCGC00257107-01"	303165	144213482	"TX010069"	"false"
4978	1220	"NCGC00257110-01"	303206	144213523	"TX007248"	"false"
4979	374	"NCGC00257115-01"	303275	144213592	"TX009338"	"false"
4980	4110	"NCGC00257116-01"	303289	144213606	"TX003227"	"false"
4981	6928	"NCGC00257121-01"	303085	144213402	"TX001253"	"false"
4982	4049	"NCGC00257124-01"	303124	144213441	"TX001305"	"false"
4983	6903	"NCGC00257127-01"	303166	144213483	"TX008546"	"false"
4984	4016	"NCGC00257128-01"	303193	144213510	"TX005219"	"false"
4985	366	"NCGC00257130-01"	303220	144213537	"TX001675"	"false"
4986	1228	"NCGC00257131-01"	303235	144213552	"TX008522"	"false"
4987	8699	"NCGC00257132-01"	303249	144213566	"TX009829"	"false"
4988	4019	"NCGC00257135-01"	303290	144213607	"TX002445"	"false"
4989	8775	"NCGC00257140-01"	303055	144213372	"TX008468"	"false"
4990	2222	"NCGC00257141-01"	303071	144213388	"TX002887"	"false"
4991	4935	"NCGC00257142-01"	303125	144213442	"TX005782"	"false"
4992	6806	"NCGC00257145-01"	303179	144213496	"TX007234"	"false"
4993	1296	"NCGC00257151-01"	303277	144213594	"TX006975"	"false"
4994	1177	"NCGC00257152-01"	303291	144213608	"TX011618"	"false"
4995	7811	"NCGC00257153-01"	303306	144213623	"TX007664"	"false"
4996	6926	"NCGC00257154-01"	303320	144213637	"TX006951"	"false"
4997	5008	"NCGC00257156-01"	303042	144213359	"TX009497"	"false"
4998	2197	"NCGC00257158-01"	303086	144213403	"TX009248"	"false"
4999	5916	"NCGC00257161-01"	303126	144213443	"TX008980"	"false"
5000	1219	"NCGC00257162-01"	303139	144213456	"TX001655"	"false"
5001	1178	"NCGC00257167-01"	303237	144213554	"TX007304"	"false"
5002	7768	"NCGC00257172-01"	303307	144213624	"TX001678"	"false"
5003	5983	"NCGC00257175-01"	303043	144213360	"TX009362"	"false"
5004	4055	"NCGC00257176-01"	303057	144213374	"TX008199"	"false"
5005	3155	"NCGC00257177-01"	303072	144213389	"TX008712"	"false"
5006	5911	"NCGC00257179-01"	303101	144213418	"TX009352"	"false"
5007	8722	"NCGC00257183-01"	303168	144213485	"TX008704"	"false"
5008	6864	"NCGC00257192-01"	303322	144213639	"TX006883"	"false"
5009	6845	"NCGC00257193-01"	303337	144213654	"TX007650"	"false"
5010	3984	"NCGC00257201-01"	303156	144213473	"TX008820"	"false"
5011	251	"NCGC00257202-01"	303169	144213486	"TX009739"	"false"
5012	7853	"NCGC00257205-01"	303210	144213527	"TX007188"	"false"
5013	307	"NCGC00257206-01"	303224	144213541	"TX002419"	"false"
5014	6879	"NCGC00257210-01"	303280	144213597	"TX002911"	"false"
5015	5006	"NCGC00257211-01"	303294	144213611	"TX003313"	"false"
5016	4042	"NCGC00257213-01"	303323	144213640	"TX009194"	"false"
5017	326	"NCGC00257216-01"	303059	144213376	"TX008052"	"false"
5018	1298	"NCGC00257219-01"	303102	144213419	"TX005984"	"false"
5019	6854	"NCGC00257222-01"	303142	144213459	"TX009161"	"false"
5020	2173	"NCGC00257230-01"	303281	144213598	"TX001631"	"false"
5021	5921	"NCGC00257231-01"	303295	144213612	"TX009535"	"false"
5022	2151	"NCGC00257234-01"	303339	144213656	"TX009491"	"false"
5023	2242	"NCGC00257241-01"	303419	144213730	"TX011501"	"false"
5024	3907	"NCGC00257357-01"	303656	144213958	"TX012533"	"false"
5025	2316	"NCGC00257242-01"	303445	144213755	"TX002979"	"false"
5026	7900	"NCGC00257253-01"	303607	144213912	"TX004852"	"false"
5027	6041	"NCGC00257254-01"	303341	144213658	"TX006931"	"false"
5028	132	"NCGC00257261-01"	303472	144213782	"TX011508"	"false"
5029	2028	"NCGC00257270-01"	303342	144213659	"TX004146"	"false"
5030	2663	"NCGC00257272-01"	303366	144213681	"TX011246"	"false"
5031	4146	"NCGC00257274-01"	303394	144213706	"TX006840"	"false"
5032	1948	"NCGC00257275-01"	303408	144213719	"TX012249"	"false"
5033	3179	"NCGC00257278-01"	303447	144213757	"TX001653"	"false"
5034	5891	"NCGC00257430-01"	303652	144213954	"TX012517"	"false"
5035	7345	"NCGC00257295-01"	303459	144213769	"TX011307"	"false"
5036	2263	"NCGC00257299-01"	303512	144213820	"TX007668"	"false"
5037	381	"NCGC00257300-01"	303527	144213834	"TX005018"	"false"
5038	4143	"NCGC00257302-01"	303553	144213858	"TX001397"	"false"
5039	5655	"NCGC00257304-01"	303575	144213880	"TX011341"	"false"
5040	1010	"NCGC00257307-01"	303609	144213914	"TX004383"	"false"
5041	4120	"NCGC00257309-01"	303355	144213672	"TX008902"	"false"
5042	5487	"NCGC00257313-01"	303653	144213955	"TX012521"	"false"
5043	4150	"NCGC00257316-01"	303460	144213770	"TX001860"	"false"
5044	2272	"NCGC00257320-01"	303528	144213835	"TX005904"	"false"
5045	8592	"NCGC00257456-01"	303655	144213957	"TX012532"	"false"
5046	1331	"NCGC00257327-01"	303382	144213694	"TX009567"	"false"
5047	5996	"NCGC00257333-01"	303475	144213785	"TX011516"	"false"
5048	2264	"NCGC00257334-01"	303489	144213798	"TX005356"	"false"
5049	9200	"NCGC00257337-01"	303542	144213848	"TX011242"	"false"
5050	2285	"NCGC00257344-01"	303345	144213662	"TX003447"	"false"
5051	4210	"NCGC00257346-01"	303369	144213684	"TX005839"	"false"
5052	5032	"NCGC00257349-01"	303412	144213723	"TX011520"	"false"
5053	411	"NCGC00257353-01"	303515	144213823	"TX005803"	"false"
5054	4128	"NCGC00257354-01"	303530	144213837	"TX009340"	"false"
5055	8805	"NCGC00257358-01"	303590	144213895	"TX001279"	"false"
5056	6023	"NCGC00257359-01"	303611	144213916	"TX008832"	"false"
5057	6984	"NCGC00257362-01"	303384	144213696	"TX009014"	"false"
5058	7872	"NCGC00257363-01"	303424	144213735	"TX003409"	"false"
5059	9182	"NCGC00257364-01"	303451	144213761	"TX007266"	"false"
5060	5062	"NCGC00257365-01"	303462	144213772	"TX009565"	"false"
5061	1360	"NCGC00257369-01"	303516	144213824	"TX011730"	"false"
5062	2503	"NCGC00257371-01"	303544	144213850	"TX012545"	"false"
5063	3178	"NCGC00257381-01"	303413	144213724	"TX005304"	"false"
5064	7931	"NCGC00257382-01"	303659	144213961	"TX012542"	"false"
5065	6956	"NCGC00257384-01"	303452	144213762	"TX011488"	"false"
5066	1359	"NCGC00257388-01"	303503	144213811	"TX010188"	"false"
5067	6048	"NCGC00255229-01"	302154	144212471	"TX007775"	"false"
5068	5465	"NCGC00257404-01"	303491	144213800	"TX011290"	"false"
5069	3182	"NCGC00257408-01"	303545	144213851	"TX008387"	"false"
5070	8797	"NCGC00257409-01"	303579	144213884	"TX005278"	"false"
5071	4147	"NCGC00257410-01"	303592	144213897	"TX007176"	"false"
5072	3187	"NCGC00257412-01"	303348	144213665	"TX001890"	"false"
5073	9195	"NCGC00257418-01"	303465	144213775	"TX001563"	"false"
5074	3218	"NCGC00257421-01"	303505	144213813	"TX009176"	"false"
5075	6787	"NCGC00257422-01"	303534	144213840	"TX004060"	"false"
5076	6412	"NCGC00257436-01"	303520	144213827	"TX011418"	"false"
5077	6947	"NCGC00257437-01"	303535	144213841	"TX003389"	"false"
5078	9203	"NCGC00257441-01"	303594	144213899	"TX011399"	"false"
5079	8565	"NCGC00257442-01"	303603	144213908	"TX011275"	"false"
5080	3217	"NCGC00257444-01"	303350	144213667	"TX002095"	"false"
5081	4127	"NCGC00257453-01"	303467	144213777	"TX009344"	"false"
5082	8257	"NCGC00257455-01"	303493	144213802	"TX007236"	"false"
5083	2291	"NCGC00257462-01"	303604	144213909	"TX010202"	"false"
5084	1358	"NCGC00257466-01"	303389	144213701	"TX008886"	"false"
5085	481	"NCGC00257467-01"	303403	144213714	"TX008564"	"false"
5086	4532	"NCGC00257470-01"	303442	144213752	"TX011478"	"false"
5087	7536	"NCGC00257474-01"	303507	144213815	"TX012529"	"false"
5088	2287	"NCGC00257475-01"	303522	144213829	"TX006778"	"false"
5089	3603	"NCGC00257476-01"	303536	144213842	"TX011407"	"false"
5090	351	"NCGC00257481-01"	303615	144213920	"TX011429"	"false"
5091	3196	"NCGC00257482-01"	303351	144213668	"TX009185"	"false"
5092	1325	"NCGC00257485-01"	303417	144213728	"TX004076"	"false"
5093	7082	"NCGC00257486-01"	303429	144213740	"TX008970"	"false"
5094	6047	"NCGC00257489-01"	303482	144213791	"TX007180"	"false"
5095	6983	"NCGC00257507-01"	303483	144213792	"TX011236"	"false"
5096	3184	"NCGC00257508-01"	303496	144213804	"TX009400"	"false"
5097	4802	"NCGC00257513-01"	303584	144213889	"TX011339"	"false"
5098	1717	"NCGC00256007-01"	302287	144212604	"TX008548"	"false"
5099	8985	"NCGC00256008-01"	301541	144211858	"TX004385"	"false"
5100	8997	"NCGC00256009-01"	301689	144212006	"TX005064"	"false"
5101	3406	"NCGC00256010-01"	301436	144211753	"TX003804"	"false"
5102	4325	"NCGC00256011-01"	301783	144212100	"TX005504"	"false"
5103	4341	"NCGC00256013-01"	301243	144211560	"TX001157"	"false"
5104	1543	"NCGC00256014-01"	301709	144212026	"TX005270"	"false"
5105	4318	"NCGC00256015-01"	301602	144211919	"TX004624"	"false"
5106	2623	"NCGC00256016-01"	302348	144212665	"TX009394"	"false"
5107	3411	"NCGC00256018-01"	301779	144212096	"TX005494"	"false"
5108	2626	"NCGC00256020-01"	302349	144212666	"TX009406"	"false"
5109	4319	"NCGC00256022-01"	301893	144212210	"TX006072"	"false"
5110	760	"NCGC00256023-01"	302284	144212601	"TX008514"	"false"
5111	9155	"NCGC00256024-01"	302346	144212663	"TX009312"	"false"
5112	3419	"NCGC00256028-01"	301806	144212123	"TX005607"	"false"
5113	7159	"NCGC00256029-01"	302255	144212572	"TX008185"	"false"
5114	9001	"NCGC00256033-01"	301721	144212038	"TX005314"	"false"
5115	5254	"NCGC00256034-01"	301225	144211542	"TX001113"	"false"
5116	6213	"NCGC00256035-01"	301661	144211978	"TX004958"	"false"
5117	7178	"NCGC00256036-01"	301745	144212062	"TX005388"	"false"
5118	6203	"NCGC00256037-01"	301797	144212114	"TX005555"	"false"
5119	5426	"NCGC00256040-01"	301821	144212138	"TX005693"	"false"
5120	588	"NCGC00256041-01"	301457	144211774	"TX003992"	"false"
5121	8095	"NCGC00256042-01"	301477	144211794	"TX004102"	"false"
5122	3560	"NCGC00256046-01"	302304	144212621	"TX008786"	"false"
5123	1544	"NCGC00256050-01"	301713	144212030	"TX005289"	"false"
5124	6205	"NCGC00256051-01"	301724	144212041	"TX005320"	"false"
5125	1548	"NCGC00256052-01"	301397	144211714	"TX003520"	"false"
5126	6196	"NCGC00256053-01"	302243	144212560	"TX008154"	"false"
5127	598	"NCGC00256054-01"	301623	144211940	"TX004834"	"false"
5128	3562	"NCGC00256059-01"	302289	144212606	"TX008586"	"false"
5129	7175	"NCGC00256061-01"	301262	144211579	"TX001201"	"false"
5130	4337	"NCGC00256062-01"	301605	144211922	"TX004632"	"false"
5131	6370	"NCGC00256064-01"	302283	144212600	"TX008508"	"false"
5132	2483	"NCGC00256065-01"	301285	144211602	"TX001255"	"false"
5133	6198	"NCGC00256070-01"	301508	144211825	"TX004250"	"false"
5134	6209	"NCGC00256071-01"	301676	144211993	"TX005004"	"false"
5135	4323	"NCGC00256072-01"	301434	144211751	"TX003798"	"false"
5136	6375	"NCGC00256073-01"	302295	144212612	"TX008664"	"false"
5137	6197	"NCGC00256074-01"	301928	144212245	"TX006612"	"false"
5138	756	"NCGC00256075-01"	302332	144212649	"TX009048"	"false"
5139	9152	"NCGC00256076-01"	302307	144212624	"TX008796"	"false"
5140	4343	"NCGC00256077-01"	301621	144211938	"TX004830"	"false"
5141	2473	"NCGC00256079-01"	301717	144212034	"TX005296"	"false"
5142	3412	"NCGC00256080-01"	301648	144211965	"TX004914"	"false"
5143	587	"NCGC00256081-01"	301474	144211791	"TX004082"	"false"
5144	7156	"NCGC00256082-01"	301484	144211801	"TX004122"	"false"
5145	4331	"NCGC00256084-01"	301231	144211548	"TX001127"	"false"
5146	4339	"NCGC00256087-01"	301787	144212104	"TX005528"	"false"
5147	2627	"NCGC00256089-01"	301974	144212291	"TX006979"	"false"
5148	3417	"NCGC00256091-01"	301688	144212005	"TX005058"	"false"
5149	4329	"NCGC00256092-01"	301260	144211577	"TX001197"	"false"
5150	754	"NCGC00256093-01"	302381	144212698	"TX009878"	"false"
5151	8106	"NCGC00256095-01"	301227	144211544	"TX001119"	"false"
5152	7315	"NCGC00256101-01"	302278	144212595	"TX008474"	"false"
5153	7316	"NCGC00256103-01"	302297	144212614	"TX008686"	"false"
5154	3418	"NCGC00256104-01"	301759	144212076	"TX005430"	"false"
5155	1715	"NCGC00256105-01"	301830	144212147	"TX005755"	"false"
5156	4336	"NCGC00256106-01"	301732	144212049	"TX005342"	"false"
5157	1554	"NCGC00256107-01"	301283	144211600	"TX001249"	"false"
5158	1542	"NCGC00256108-01"	301765	144212082	"TX005454"	"false"
5159	8099	"NCGC00256109-01"	301782	144212099	"TX005502"	"false"
5160	8992	"NCGC00256111-01"	301795	144212112	"TX005549"	"false"
5161	2479	"NCGC00256112-01"	301665	144211982	"TX004968"	"false"
5162	5243	"NCGC00256113-01"	301511	144211828	"TX004256"	"false"
5163	9147	"NCGC00256116-01"	301583	144211900	"TX004552"	"false"
5164	5261	"NCGC00256120-01"	301400	144211717	"TX003529"	"false"
5165	7184	"NCGC00256122-01"	301790	144212107	"TX005534"	"false"
5166	591	"NCGC00256124-01"	301506	144211823	"TX004238"	"false"
5167	7182	"NCGC00256130-01"	301691	144212008	"TX005070"	"false"
5168	593	"NCGC00256133-01"	301250	144211567	"TX001171"	"false"
5169	2474	"NCGC00256134-01"	301786	144212103	"TX005524"	"false"
5170	1718	"NCGC00256135-01"	302314	144212631	"TX008888"	"false"
5171	1557	"NCGC00256137-01"	301708	144212025	"TX005268"	"false"
5172	7183	"NCGC00256138-01"	301662	144211979	"TX004960"	"false"
5173	8111	"NCGC00256140-01"	301276	144211593	"TX001233"	"false"
5174	1535	"NCGC00256141-01"	302246	144212563	"TX008162"	"false"
5175	3420	"NCGC00256146-01"	301687	144212004	"TX005056"	"false"
5176	2486	"NCGC00256148-01"	301682	144211999	"TX005036"	"false"
5177	2480	"NCGC00256149-01"	301729	144212046	"TX005332"	"false"
5178	1550	"NCGC00256150-01"	301693	144212010	"TX005074"	"false"
5179	9004	"NCGC00256152-01"	301611	144211928	"TX004648"	"false"
5180	8986	"NCGC00256153-01"	301518	144211835	"TX004280"	"false"
5181	3561	"NCGC00256155-01"	302301	144212618	"TX008756"	"false"
5182	2669	"NCGC00256159-01"	301290	144211607	"TX001562"	"false"
5183	757	"NCGC00256160-01"	301823	144212140	"TX005699"	"false"
5184	8100	"NCGC00256163-01"	301620	144211937	"TX004828"	"false"
5185	4477	"NCGC00256164-01"	302394	144212711	"TX009965"	"false"
5186	6193	"NCGC00256165-01"	302250	144212567	"TX008175"	"false"
5187	5246	"NCGC00256168-01"	301752	144212069	"TX005408"	"false"
5188	2481	"NCGC00256169-01"	301284	144211601	"TX001251"	"false"
5189	6373	"NCGC00256173-01"	302327	144212644	"TX009022"	"false"
5190	1552	"NCGC00256177-01"	301257	144211574	"TX001185"	"false"
5191	1555	"NCGC00256178-01"	301749	144212066	"TX005398"	"false"
5192	5264	"NCGC00256179-01"	301727	144212044	"TX005328"	"false"
5193	7168	"NCGC00256180-01"	301683	144212000	"TX005038"	"false"
5194	9011	"NCGC00256182-01"	301549	144211866	"TX004425"	"false"
5195	609	"NCGC00256183-01"	301398	144211715	"TX003525"	"false"
5196	9005	"NCGC00256186-01"	301791	144212108	"TX005536"	"false"
5197	7160	"NCGC00256187-01"	301480	144211797	"TX004110"	"false"
5198	6218	"NCGC00256188-01"	301264	144211581	"TX001205"	"false"
5199	2625	"NCGC00256189-01"	302329	144212646	"TX009026"	"false"
5200	8094	"NCGC00256193-01"	302014	144212331	"TX007153"	"false"
5201	3564	"NCGC00256194-01"	302345	144212662	"TX009302"	"false"
5202	5422	"NCGC00256196-01"	302302	144212619	"TX008782"	"false"
5203	3426	"NCGC00256197-01"	301711	144212028	"TX005282"	"false"
5204	8114	"NCGC00256198-01"	301639	144211956	"TX004894"	"false"
5205	5429	"NCGC00256199-01"	301822	144212139	"TX005697"	"false"
5206	3559	"NCGC00256200-01"	302192	144212509	"TX007891"	"false"
5207	9007	"NCGC00256202-01"	301614	144211931	"TX004656"	"false"
5208	6372	"NCGC00256203-01"	302344	144212661	"TX009296"	"false"
5209	752	"NCGC00256204-01"	302305	144212622	"TX008790"	"false"
5210	6220	"NCGC00256205-01"	301633	144211950	"TX004874"	"false"
5211	6214	"NCGC00256206-01"	301402	144211719	"TX003533"	"false"
5212	5425	"NCGC00256208-01"	302281	144212598	"TX008496"	"false"
5213	2490	"NCGC00256209-01"	301306	144211623	"TX002250"	"false"
5214	9000	"NCGC00256210-01"	301739	144212056	"TX005376"	"false"
5215	6195	"NCGC00256211-01"	301516	144211833	"TX004270"	"false"
5216	9149	"NCGC00256212-01"	301600	144211917	"TX004612"	"false"
5217	3407	"NCGC00256214-01"	301958	144212275	"TX006722"	"false"
5218	6194	"NCGC00256215-01"	301947	144212264	"TX006674"	"false"
5219	1716	"NCGC00256219-01"	302291	144212608	"TX008612"	"false"
5220	606	"NCGC00256221-01"	301758	144212075	"TX005424"	"false"
5221	6206	"NCGC00256222-01"	301249	144211566	"TX001169"	"false"
5222	9157	"NCGC00256223-01"	302337	144212654	"TX009093"	"false"
5223	3421	"NCGC00256225-01"	301610	144211927	"TX004646"	"false"
5224	8108	"NCGC00256227-01"	301728	144212045	"TX005330"	"false"
5225	7172	"NCGC00256233-01"	301609	144211926	"TX004644"	"false"
5226	3423	"NCGC00256234-01"	301736	144212053	"TX005366"	"false"
5227	2487	"NCGC00256235-01"	301265	144211582	"TX001209"	"false"
5228	8256	"NCGC00256237-01"	302011	144212328	"TX007123"	"false"
5229	8993	"NCGC00256238-01"	301761	144212078	"TX005438"	"false"
5230	7176	"NCGC00256239-01"	301813	144212130	"TX005630"	"false"
5231	7169	"NCGC00256240-01"	301634	144211951	"TX004885"	"false"
5232	4478	"NCGC00256241-01"	302306	144212623	"TX008794"	"false"
5233	7170	"NCGC00256244-01"	301649	144211966	"TX004922"	"false"
5234	3414	"NCGC00256245-01"	301784	144212101	"TX005509"	"false"
5235	2489	"NCGC00256246-01"	301232	144211549	"TX001129"	"false"
5236	6210	"NCGC00256247-01"	301794	144212111	"TX005544"	"false"
5237	8259	"NCGC00256249-01"	302397	144212714	"TX009983"	"false"
5238	4330	"NCGC00256250-01"	301785	144212102	"TX005517"	"false"
5239	3425	"NCGC00256251-01"	301651	144211968	"TX004928"	"false"
5240	8988	"NCGC00256252-01"	301496	144211813	"TX004186"	"false"
5241	2468	"NCGC00256254-01"	301501	144211818	"TX004218"	"false"
5242	8987	"NCGC00256255-01"	301485	144211802	"TX004124"	"false"
5243	8103	"NCGC00256256-01"	301619	144211936	"TX004820"	"false"
5244	6217	"NCGC00256257-01"	301618	144211935	"TX004818"	"false"
5245	7171	"NCGC00256259-01"	301267	144211584	"TX001215"	"false"
5246	4485	"NCGC00256260-01"	302323	144212640	"TX009010"	"false"
5247	8092	"NCGC00256261-01"	301593	144211910	"TX004582"	"false"
5248	2461	"NCGC00256264-01"	302211	144212528	"TX008046"	"false"
5249	6215	"NCGC00256265-01"	301672	144211989	"TX004990"	"false"
5250	6208	"NCGC00256266-01"	301632	144211949	"TX004872"	"false"
5251	4342	"NCGC00256268-01"	301277	144211594	"TX001235"	"false"
5252	5245	"NCGC00256271-01"	301811	144212128	"TX005627"	"false"
5253	2488	"NCGC00256272-01"	301653	144211970	"TX004938"	"false"
5254	2624	"NCGC00256273-01"	301839	144212156	"TX005823"	"false"
5255	2460	"NCGC00256274-01"	301510	144211827	"TX004254"	"false"
5256	8115	"NCGC00256277-01"	301668	144211985	"TX004978"	"false"
5257	8109	"NCGC00256278-01"	301695	144212012	"TX005082"	"false"
5258	594	"NCGC00256281-01"	301809	144212126	"TX005617"	"false"
5259	5252	"NCGC00256284-01"	301776	144212093	"TX005484"	"false"
5260	4484	"NCGC00256286-01"	302343	144212660	"TX009276"	"false"
5261	8261	"NCGC00256288-01"	302292	144212609	"TX008624"	"false"
5262	8117	"NCGC00256290-01"	301652	144211969	"TX004934"	"false"
5263	4327	"NCGC00256295-01"	301280	144211597	"TX001243"	"false"
5264	4480	"NCGC00256298-01"	302310	144212627	"TX008812"	"false"
5265	608	"NCGC00256299-01"	301399	144211716	"TX003527"	"false"
5266	8995	"NCGC00256309-01"	301636	144211953	"TX004888"	"false"
5267	1533	"NCGC00256313-01"	301597	144211914	"TX004606"	"false"
5268	9006	"NCGC00256291-01"	301275	144211592	"TX001231"	"false"
5269	8983	"NCGC00256294-01"	301525	144211842	"TX004316"	"false"
5270	2476	"NCGC00256296-01"	301612	144211929	"TX004650"	"false"
5271	9009	"NCGC00256297-01"	301804	144212121	"TX005603"	"false"
5272	8984	"NCGC00256304-01"	301519	144211836	"TX004286"	"false"
5273	1537	"NCGC00256305-01"	301513	144211830	"TX004262"	"false"
5274	8104	"NCGC00256306-01"	301789	144212106	"TX005532"	"false"
5275	753	"NCGC00256310-01"	302392	144212709	"TX009960"	"false"
5276	7163	"NCGC00256312-01"	301885	144212202	"TX006044"	"false"
5277	8263	"NCGC00256619-01"	303617	144213922	"TX008924"	"false"
5278	5241	"NCGC00256623-01"	302477	144212794	"TX004347"	"false"
5279	2659	"NCGC00256624-01"	302491	144212808	"TX010377"	"false"
5280	5240	"NCGC00256626-01"	302519	144212836	"TX006738"	"false"
5281	1757	"NCGC00256627-01"	302533	144212850	"TX011233"	"false"
5282	3597	"NCGC00256628-01"	302548	144212865	"TX011352"	"false"
5283	8299	"NCGC00256630-01"	302578	144212895	"TX011381"	"false"
5284	582	"NCGC00256634-01"	302637	144212954	"TX004580"	"false"
5285	7320	"NCGC00256637-01"	302689	144213006	"TX006853"	"false"
5286	5237	"NCGC00256640-01"	303618	144213923	"TX004072"	"false"
5287	772	"NCGC00256641-01"	303632	144213937	"TX007008"	"false"
5288	2655	"NCGC00256643-01"	302464	144212781	"TX008343"	"false"
5289	9178	"NCGC00256644-01"	302492	144212809	"TX010224"	"false"
5290	3584	"NCGC00256647-01"	302564	144212881	"TX010186"	"false"
5291	2633	"NCGC00256648-01"	302579	144212896	"TX008864"	"false"
5292	3566	"NCGC00256650-01"	302609	144212926	"TX008874"	"false"
5293	5123	"NCGC00256651-01"	302623	144212940	"TX010602"	"false"
5294	3398	"NCGC00256652-01"	302651	144212968	"TX004092"	"false"
5295	8085	"NCGC00256655-01"	302690	144213007	"TX004596"	"false"
5296	3567	"NCGC00256657-01"	302717	144213034	"TX008921"	"false"
5297	8691	"NCGC00256660-01"	302451	144212768	"TX011213"	"false"
5298	2628	"NCGC00256661-01"	302465	144212782	"TX008816"	"false"
5299	8292	"NCGC00256662-01"	302478	144212795	"TX009705"	"false"
5300	8284	"NCGC00256663-01"	302493	144212810	"TX010310"	"false"
5301	3568	"NCGC00256664-01"	302507	144212824	"TX009890"	"false"
5302	6189	"NCGC00256665-01"	302520	144212837	"TX006014"	"false"
5303	7349	"NCGC00256666-01"	302535	144212852	"TX001565"	"false"
5304	4525	"NCGC00256667-01"	302550	144212867	"TX010555"	"false"
5305	803	"NCGC00256671-01"	302624	144212941	"TX011476"	"false"
5306	6382	"NCGC00256673-01"	302652	144212969	"TX009292"	"false"
5307	8270	"NCGC00256674-01"	302679	144212996	"TX008604"	"false"
5308	8262	"NCGC00256676-01"	302705	144213022	"TX008936"	"false"
5309	5434	"NCGC00256678-01"	303620	144213925	"TX006879"	"false"
5310	3574	"NCGC00256680-01"	302452	144212769	"TX008492"	"false"
5311	801	"NCGC00256683-01"	302494	144212811	"TX011496"	"false"
5312	2656	"NCGC00256684-01"	302521	144212838	"TX008353"	"false"
5313	4487	"NCGC00256685-01"	302536	144212853	"TX010055"	"false"
5314	3601	"NCGC00256687-01"	302566	144212883	"TX010562"	"false"
5315	2670	"NCGC00256688-01"	302581	144212898	"TX011302"	"false"
5316	4492	"NCGC00256690-01"	302610	144212927	"TX009089"	"false"
5317	2632	"NCGC00256691-01"	302625	144212942	"TX008606"	"false"
5318	4515	"NCGC00256695-01"	302692	144213009	"TX010080"	"false"
5319	6380	"NCGC00256696-01"	302706	144213023	"TX009274"	"false"
5320	8291	"NCGC00256698-01"	303621	144213926	"TX009611"	"false"
5321	9190	"NCGC00256700-01"	302453	144212770	"TX010154"	"false"
5322	3586	"NCGC00256702-01"	302495	144212812	"TX010192"	"false"
5323	6413	"NCGC00256705-01"	302537	144212854	"TX010406"	"false"
5324	7342	"NCGC00256710-01"	302626	144212943	"TX010349"	"false"
5325	8949	"NCGC00256711-01"	302640	144212957	"TX011205"	"false"
5326	4494	"NCGC00256712-01"	302666	144212983	"TX006971"	"false"
5327	8088	"NCGC00256714-01"	302693	144213010	"TX006680"	"false"
5328	3571	"NCGC00256715-01"	303622	144213927	"TX009940"	"false"
5329	2630	"NCGC00256716-01"	302454	144212771	"TX009958"	"false"
5330	8293	"NCGC00256718-01"	302481	144212798	"TX009853"	"false"
5331	1527	"NCGC00256719-01"	302496	144212813	"TX004010"	"false"
5332	8785	"NCGC00256720-01"	302509	144212826	"TX011454"	"false"
5333	6400	"NCGC00256721-01"	302523	144212840	"TX006686"	"false"
5334	4514	"NCGC00256724-01"	302568	144212885	"TX010032"	"false"
5335	1753	"NCGC00256725-01"	302583	144212900	"TX010373"	"false"
5336	2671	"NCGC00256726-01"	302598	144212915	"TX011500"	"false"
5337	4317	"NCGC00256727-01"	302612	144212929	"TX006620"	"false"
5338	6378	"NCGC00256731-01"	302681	144212998	"TX008646"	"false"
5339	1721	"NCGC00256732-01"	302694	144213011	"TX008842"	"false"
5340	4490	"NCGC00256733-01"	302707	144213024	"TX005831"	"false"
5341	583	"NCGC00256734-01"	302720	144213037	"TX006086"	"false"
5342	8302	"NCGC00256736-01"	303636	144213941	"TX010345"	"false"
5343	7319	"NCGC00256741-01"	302524	144212841	"TX008540"	"false"
5344	1761	"NCGC00256744-01"	302569	144212886	"TX011183"	"false"
5345	1756	"NCGC00256745-01"	302584	144212901	"TX010411"	"false"
5346	9183	"NCGC00256747-01"	302627	144212944	"TX007634"	"false"
5347	763	"NCGC00256752-01"	302708	144213025	"TX008555"	"false"
5348	6401	"NCGC00256753-01"	302721	144213038	"TX008437"	"false"
5349	799	"NCGC00256754-01"	303624	144213929	"TX010534"	"false"
5350	8298	"NCGC00256756-01"	302455	144212772	"TX011435"	"false"
5351	8264	"NCGC00256758-01"	302483	144212800	"TX009068"	"false"
5352	2661	"NCGC00256759-01"	302498	144212815	"TX010362"	"false"
5353	4522	"NCGC00256762-01"	302540	144212857	"TX010331"	"false"
5354	8306	"NCGC00256763-01"	302554	144212871	"TX011380"	"false"
5355	3589	"NCGC00256765-01"	302585	144212902	"TX009581"	"false"
5356	4527	"NCGC00256766-01"	302599	144212916	"TX011546"	"false"
5357	767	"NCGC00256771-01"	302683	144213000	"TX006881"	"false"
5358	9204	"NCGC00256774-01"	303625	144213930	"TX011385"	"false"
5359	1727	"NCGC00256775-01"	302456	144212773	"TX009033"	"false"
5360	5455	"NCGC00256776-01"	302484	144212801	"TX006740"	"false"
5361	4526	"NCGC00256777-01"	302499	144212816	"TX011633"	"false"
5362	7346	"NCGC00256778-01"	302512	144212829	"TX011304"	"false"
5363	9180	"NCGC00256780-01"	302541	144212858	"TX010278"	"false"
5364	1764	"NCGC00256781-01"	302555	144212872	"TX011226"	"false"
