"id"	"sample_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
17155	6294	28	"false"	33		
17156	6295	17	"false"	33		
17157	6296	17	"false"	33		
17158	6298	17	"false"	33		
17159	6299	17	"false"	33		
17160	6300	17	"false"	33		
17161	6301	17	"false"	33		
17162	6302	17	"false"	33		
17163	6303	17	"false"	33		
17164	6304	17	"false"	33		
17165	6305	17	"false"	33		
17166	6306	17	"false"	33		
17168	6308	17	"false"	33		
17169	6309	17	"false"	33		
17170	6310	17	"false"	33		
17171	6311	17	"false"	33		
17172	6312	17	"false"	33		
17173	6314	17	"false"	33		
17174	6315	17	"false"	33		
17175	6316	17	"false"	33		
17176	6318	17	"false"	33		
17177	6319	17	"false"	33		
17178	6320	17	"false"	33		
17179	6321	17	"false"	33		
17180	6322	17	"false"	33		
17181	6323	17	"false"	33		
17183	6325	17	"false"	33		
17184	6326	17	"false"	33		
17185	6327	17	"false"	33		
17186	6328	17	"false"	33		
17187	6329	17	"false"	33		
17189	6331	17	"false"	33		
17190	6332	17	"false"	33		
17191	6333	17	"false"	33		
17192	6334	17	"false"	33		
17193	6335	17	"false"	33		
17127	6266	17	"false"	17	1	
17195	6337	17	"false"	33		
17196	6338	17	"false"	33		
17197	6339	28	"false"	33		
17198	6340	17	"false"	33		
17199	6341	17	"false"	33		
17200	6342	17	"false"	33		
17201	6343	17	"false"	33		
17202	6344	17	"false"	33		
17203	6345	17	"false"	33		
17204	6346	17	"false"	33		
17205	6347	17	"false"	33		
17282	6424	17	"false"	28	2	
17207	6349	17	"false"	33		
17208	6350	17	"false"	33		
17209	6351	17	"false"	33		
17210	6352	17	"false"	33		
17211	6353	17	"false"	33		
17212	6354	17	"false"	33		
17213	6355	17	"false"	33		
17214	6356	17	"false"	33		
17215	6357	17	"false"	33		
17216	6358	17	"false"	33		
17217	6359	17	"false"	33		
17218	6360	17	"false"	33		
17219	6361	17	"false"	33		
17220	6362	17	"false"	33		
17221	6363	17	"false"	33		
17222	6364	17	"false"	33		
17223	6365	17	"false"	33		
17224	6366	17	"false"	33		
17225	6367	17	"false"	33		
17226	6368	17	"false"	33		
17227	6369	17	"false"	33		
17229	6371	17	"false"	33		
17230	6372	17	"false"	33		
17232	6374	17	"false"	33		
17233	6375	17	"false"	33		
17234	6376	17	"false"	33		
17235	6377	17	"false"	33		
17236	6378	17	"false"	33		
17237	6379	17	"false"	33		
17238	6380	17	"false"	33		
17239	6381	17	"false"	33		
17240	6382	17	"false"	33		
17241	6383	17	"false"	33		
17242	6384	17	"false"	33		
17243	6385	17	"false"	33		
17244	6386	17	"false"	33		
17245	6387	17	"false"	33		
17246	6388	17	"false"	33		
17247	6389	17	"false"	33		
17248	6390	17	"false"	33		
17249	6391	17	"false"	33		
17250	6392	17	"false"	33		
17251	6393	17	"false"	33		
17252	6394	17	"false"	33		
17253	6395	17	"false"	33		
17254	6396	17	"false"	33		
17255	6397	17	"false"	33		
17256	6398	17	"false"	33		
17257	6399	17	"false"	33		
17258	6400	17	"false"	33		
17259	6401	17	"false"	33		
17260	6402	17	"false"	33		
17261	6403	17	"false"	33		
17262	6404	17	"false"	33		
17263	6405	25	"false"	33		
17264	6406	17	"false"	33		
17265	6407	17	"false"	33		
17266	6408	17	"false"	33		
17267	6409	17	"false"	33		
17268	6410	17	"false"	33		
17269	6411	17	"false"	33		
17271	6413	17	"false"	33		
17272	6414	17	"false"	33		
17273	6415	17	"false"	33		
17274	6416	17	"false"	33		
17275	6417	17	"false"	33		
17276	6418	17	"false"	33		
17278	6420	17	"false"	33		
17279	6421	17	"false"	33		
17280	6422	17	"false"	33		
17281	6423	17	"false"	33		
17293	6435	17	"false"	25		
17422	6590	20	"false"	33		
17468	6655	20	"false"	33		
17471	6658	20	"false"	19		
17503	6694	21	"false"	25		
17167	6307	17	"true"	33		
17188	6330	17	"true"	33		
17144	6283	17	"true"	33		
17130	6269	17	"true"	33		
17124	6263	17	"true"	33		
17277	6419	17	"true"	33		
17270	6412	17	"true"	33		
17228	6370	17	"true"	30		
17558	6770	21	"false"	29		
17544	6754	17	"false"	18	2	
17561	6774	24	"false"	29		
17573	6790	20	"false"	33		
17692	6921	17	"false"	25		
17699	6928	21	"false"	28		
17712	6942	20	"false"	33		
17760	7011	20	"false"	33		
17763	7014	17	"false"	25		
17900	7173	20	"false"	33		
17981	7284	17	"false"	25		
17985	7290	20	"false"	33		
18046	7367	20	"false"	33		
18214	7585	26	"false"	19		
18243	7623	20	"false"	33		
18267	7650	17	"false"	33		
18316	7703	20	"false"	33		
18319	7706	26	"false"	25		
18376	7765	17	"false"	26		
18389	7778	20	"false"	33		
18428	7820	18	"false"	29		
18474	7874	17	"false"	33		
18661	8071	20	"false"	33		
18667	8077	17	"false"	26		
18729	8141	20	"false"	33		
18755	8167	17	"false"	26		
18768	8180	20	"false"	33		
18798	8210	21	"false"	29		
18821	8234	20	"false"	33		
18865	8298	20	"false"	33		
18876	8312	21	"false"	20		
18937	8395	21	"false"	29		
18943	8402	17	"false"	33		
18944	8403	21	"false"	33		
18945	8404	21	"false"	33		
18947	8406	21	"false"	25		
18958	8417	21	"false"	22		
18967	8426	25	"false"	24		
19072	8531	17	"false"	25		
19090	8549	18	"false"	17		
19119	8578	22	"false"	23		
19121	8580	26	"false"	20		
19169	8628	25	"false"	21		
19198	8657	20	"false"	33		
19233	8692	20	"false"	33		
19252	8711	17	"false"	26		
19266	8725	25	"false"	21		
19373	8832	17	"false"	25		
19378	8837	19	"false"	29		
19401	8860	20	"false"	33		
19422	8881	20	"false"	33		
19494	8953	17	"false"	25		
19498	8957	17	"false"	17	1	
19513	8972	20	"false"	33		
19624	9083	17	"false"	22		
19649	9108	20	"false"	33		
19707	9166	17	"false"	22		
19766	9225	17	"false"	25		
19780	9239	23	"false"	20		
19785	9244	17	"false"	25		
19788	9247	21	"false"	25		
19805	9264	17	"false"	25		
19806	9265	23	"false"	20		
19813	9272	17	"false"	25		
19864	9323	20	"false"	33		
19865	9324	28	"false"	28	1	
19870	9329	21	"false"	18		
20331	9791	17	"true"	17	1	
19879	9338	21	"false"	25		
19890	9349	21	"false"	17		
19922	9381	17	"false"	25		
19936	9395	17	"false"	26		
19944	9403	17	"false"	26		
19976	9435	26	"false"	19		
19978	9437	20	"false"	33		
20028	9487	21	"false"	18		
20029	9488	20	"false"	33		
20036	9495	26	"false"	18		
20039	9498	26	"false"	28		
20059	9518	17	"false"	26		
20092	9551	17	"false"	26		
20127	9586	23	"false"	17		
20130	9589	20	"false"	33		
20138	9597	20	"false"	33		
20139	9598	26	"false"	20		
20153	9612	26	"false"	18		
20155	9614	20	"false"	33		
20178	9638	26	"false"	18		
20248	9708	17	"false"	25		
20264	9724	20	"false"	33		
20334	9794	20	"false"	33		
20335	9795	20	"false"	33		
20338	9798	20	"false"	33		
20358	9818	26	"false"	17		
20369	9829	17	"false"	25		
20379	9839	20	"false"	33		
20398	9858	20	"false"	33		
20408	9868	17	"false"	25		
20411	9871	20	"false"	33		
20440	9900	17	"false"	25		
20491	9951	20	"false"	33		
20495	9955	17	"false"	26		
20663	10123	24	"false"	28		
20678	10138	27	"false"	20		
20794	10254	17	"false"	23		
20806	10266	25	"false"	29		
20821	10281	27	"false"	33		
20823	10283	27	"false"	33		
20825	10285	27	"false"	33		
20826	10286	27	"false"	33		
20827	10287	27	"false"	33		
20828	10288	27	"false"	33		
20829	10289	27	"false"	33		
20830	10290	27	"false"	33		
20831	10291	27	"false"	33		
20832	10292	27	"false"	33		
20833	10293	27	"false"	33		
20834	10294	27	"false"	33		
20835	10295	27	"false"	33		
20836	10296	27	"false"	33		
20837	10297	27	"false"	33		
20838	10298	27	"false"	33		
20839	10299	27	"false"	33		
20840	10300	27	"false"	33		
20841	10301	27	"false"	33		
20842	10302	27	"false"	33		
20843	10303	27	"false"	33		
20844	10304	27	"false"	33		
20845	10305	27	"false"	33		
20846	10306	27	"false"	33		
20847	10307	27	"false"	33		
20848	10308	27	"false"	33		
20849	10309	27	"false"	33		
20850	10310	27	"false"	33		
20851	10311	27	"false"	33		
20852	10312	27	"false"	33		
20853	10313	27	"false"	33		
20854	10314	27	"false"	33		
20855	10315	27	"false"	33		
20856	10316	27	"false"	33		
20857	10317	27	"false"	33		
20858	10318	27	"false"	33		
20859	10319	27	"false"	33		
20860	10320	27	"false"	33		
20861	10321	27	"false"	33		
20862	10322	27	"false"	33		
20863	10323	27	"false"	33		
20864	10324	27	"false"	33		
20865	10325	27	"false"	33		
20867	10327	27	"false"	33		
20869	10329	27	"false"	33		
20871	10331	27	"false"	33		
20873	10333	27	"false"	33		
20875	10335	27	"false"	33		
20876	10336	27	"false"	33		
20877	10337	27	"false"	33		
20878	10338	27	"false"	33		
20879	10339	27	"false"	33		
20880	10340	27	"false"	33		
20824	10284	27	"true"	33		
20866	10326	27	"true"	33		
20868	10328	27	"true"	33		
20870	10330	27	"true"	33		
20872	10332	27	"true"	33		
20874	10334	27	"true"	33		
20881	10341	27	"false"	33		
20882	10342	27	"false"	33		
20883	10343	27	"false"	33		
20884	10344	27	"false"	33		
20885	10345	27	"false"	33		
20886	10346	27	"false"	33		
20887	10347	27	"false"	33		
20888	10348	27	"false"	33		
20889	10349	27	"false"	33		
20890	10350	27	"false"	33		
20891	10351	27	"false"	33		
20892	10352	27	"false"	33		
20893	10353	27	"false"	33		
20894	10354	27	"false"	33		
20895	10355	27	"false"	33		
20896	10356	27	"false"	33		
20897	10357	27	"false"	33		
20898	10358	27	"false"	33		
20899	10359	27	"false"	33		
20900	10360	27	"false"	33		
20901	10361	27	"false"	33		
20902	10362	27	"false"	33		
20903	10363	27	"false"	33		
20904	10364	27	"false"	33		
20905	10365	27	"false"	33		
20906	10366	27	"false"	33		
20907	10367	27	"false"	33		
20908	10368	27	"false"	33		
20909	10369	27	"false"	33		
20910	10370	27	"false"	33		
20911	10371	27	"false"	33		
20912	10372	27	"false"	33		
20913	10373	27	"false"	33		
20914	10374	27	"false"	33		
20915	10375	27	"false"	33		
20916	10376	27	"false"	33		
20917	10377	27	"false"	33		
20918	10378	27	"false"	33		
20919	10379	27	"false"	33		
20920	10380	27	"false"	33		
20921	10381	27	"false"	33		
20922	10382	27	"false"	33		
20923	10383	27	"false"	33		
20924	10384	27	"false"	33		
20925	10385	27	"false"	33		
20926	10386	27	"false"	33		
20927	10387	27	"false"	33		
20928	10388	27	"false"	33		
20929	10389	27	"false"	33		
20930	10390	27	"false"	33		
20931	10391	27	"false"	33		
20932	10392	27	"false"	33		
20933	10393	27	"false"	33		
20934	10394	27	"false"	33		
20935	10395	27	"false"	33		
20936	10396	27	"false"	33		
20937	10397	27	"false"	33		
20938	10398	27	"false"	33		
20940	10400	21	"false"	25		
20942	10402	19	"false"	20	2	
20944	10404	18	"false"	19	2	
21015	10475	21	"false"	25		
21110	10570	18	"false"	29		
21138	10598	21	"false"	33		
21268	10728	20	"false"	33		
21351	10811	17	"false"	26		
21368	10828	20	"false"	33		
21395	10855	17	"false"	29		
21399	10859	21	"false"	25		
21421	10881	17	"false"	26		
21449	10909	20	"false"	33		
21455	10915	17	"false"	29		
21457	10917	19	"false"	29		
21460	10920	27	"false"	33		
21463	10923	27	"false"	33		
21468	10928	26	"false"	29		
21471	10931	27	"false"	33		
21482	10942	27	"false"	33		
21485	10945	27	"false"	33		
21488	10948	27	"false"	33		
21495	10955	27	"false"	33		
21496	10956	27	"false"	33		
21590	11050	20	"false"	33		
12920	3	17	"false"	18	2	
12925	8	28	"false"	17	1	
12926	9	17	"false"	21	3	
12931	15	17	"false"	21	3	
12932	16	28	"false"	17	1	
12939	24	18	"false"	17	1	
12950	38	17	"false"	24	3	
12962	50	21	"false"	17	1	
12964	52	19	"false"	17	1	
12971	60	17	"false"	24	3	
12979	71	17	"false"	20	2	
12980	72	17	"false"	21	3	
12987	80	17	"false"	18	2	
13016	112	17	"false"	21	3	
13018	114	17	"false"	21	3	
13021	117	17	"false"	21	3	
13022	118	17	"false"	28	2	
13041	139	18	"false"	20	2	
13045	143	20	"false"	17	1	
13047	145	17	"false"	21	3	
13053	151	17	"false"	21	3	
13062	166	17	"false"	28	2	
13066	170	20	"false"	28	2	
13068	173	17	"false"	21	3	
13081	188	17	"false"	21	3	
13084	191	17	"false"	20	2	
13101	209	17	"false"	21	3	
13109	218	17	"false"	28	2	
13123	232	17	"false"	21	3	
13144	254	17	"false"	18	2	
13150	260	28	"false"	17	1	
13154	264	17	"false"	21	3	
13161	271	18	"false"	20	2	
13168	278	17	"false"	28	2	
13171	281	17	"false"	21	3	
13176	287	17	"false"	18	2	
13179	290	17	"false"	21	3	
13188	301	28	"false"	17	1	
13191	306	17	"false"	21	3	
13198	314	17	"false"	24	3	
13205	321	17	"false"	19	2	
13233	353	17	"false"	21	3	
13258	379	28	"false"	17	1	
13261	384	17	"false"	21	3	
13265	388	17	"false"	21	3	
13275	399	25	"false"	17	1	
13292	417	17	"false"	21	3	
13300	425	20	"false"	17	1	
13347	480	17	"false"	21	3	
13365	500	17	"false"	24	3	
13368	504	17	"false"	21	3	
13371	507	17	"false"	21	3	
13374	511	17	"false"	21	3	
13391	532	25	"false"	17	1	
13400	542	28	"false"	17	1	
13404	546	17	"false"	21	3	
13408	550	28	"false"	17	1	
13414	558	17	"false"	21	3	
13418	563	17	"false"	21	3	
13422	568	17	"false"	21	3	
13425	571	17	"false"	20	2	
13427	573	17	"false"	19	2	
13436	587	21	"false"	17	1	
13437	589	17	"false"	19	2	
13442	594	17	"false"	21	3	
13445	597	19	"false"	17	1	
13451	606	17	"false"	21	3	
13454	609	17	"false"	24	3	
13465	621	17	"false"	21	3	
13476	634	17	"false"	28	2	
13479	637	17	"false"	21	3	
13481	639	17	"false"	21	3	
13488	648	18	"false"	17	1	
13489	649	17	"false"	19	2	
13491	651	17	"false"	28	2	
13492	654	17	"false"	21	3	
13496	659	17	"false"	21	3	
13505	668	17	"false"	21	3	
13514	678	17	"false"	21	3	
13520	684	17	"false"	19	2	
13539	705	17	"false"	21	3	
13545	711	17	"false"	21	3	
13556	726	17	"false"	21	3	
13559	729	17	"false"	21	3	
13566	739	17	"false"	18	2	
13568	741	17	"false"	21	3	
13570	743	17	"false"	28	2	
13577	750	17	"false"	21	3	
13588	762	17	"false"	18	2	
13591	765	19	"false"	20	2	
13600	776	17	"false"	24	3	
13602	778	17	"false"	21	3	
13606	783	17	"false"	18	2	
13612	789	17	"false"	20	2	
13615	792	17	"false"	21	3	
13617	795	17	"false"	21	3	
13623	802	17	"false"	21	3	
13633	813	17	"false"	19	2	
13624	803	17	"true"	21	2	
13303	429	17	"true"	21	3	
13362	497	17	"true"	27	2	
13321	451	17	"true"	28	2	
13250	371	17	"true"	21	3	
13268	391	18	"true"	29	2	
13655	837	25	"false"	17	1	
13656	838	17	"false"	24	3	
13658	840	17	"false"	21	3	
13661	844	18	"false"	22	3	
13662	845	19	"false"	17	1	
13671	855	17	"false"	28	2	
13673	857	18	"false"	28	2	
13676	860	28	"false"	17	1	
13684	868	17	"false"	21	3	
13686	871	17	"false"	28	2	
13690	875	29	"false"	17	1	
13699	884	17	"false"	18	2	
13702	887	17	"false"	21	3	
13704	889	17	"false"	19	2	
13710	895	17	"false"	21	3	
13714	899	17	"false"	19	2	
13722	911	17	"false"	28	2	
13723	912	17	"false"	20	2	
13724	914	17	"false"	21	3	
13737	931	17	"false"	28	2	
13756	954	17	"false"	19	2	
13761	959	17	"false"	19	2	
13767	965	17	"false"	18	2	
13773	975	28	"false"	17	1	
13775	977	17	"false"	21	3	
13776	982	17	"false"	21	3	
13777	983	28	"false"	17	1	
13820	1033	17	"false"	21	3	
13826	1039	18	"false"	28	2	
13832	1046	20	"false"	17	1	
13835	1049	17	"false"	28	2	
13837	1051	17	"false"	18	2	
13843	1058	25	"false"	17	1	
13845	1060	17	"false"	24	3	
13853	1068	28	"false"	17	1	
13878	1097	17	"false"	21	3	
13889	1112	17	"false"	21	3	
13907	1133	17	"false"	21	3	
13908	1134	17	"false"	28	2	
13910	1137	28	"false"	17	1	
13923	1151	17	"false"	21	3	
13935	1165	17	"false"	21	3	
13938	1168	17	"false"	21	3	
13941	1171	17	"false"	21	3	
13948	1179	17	"false"	18	2	
13953	1188	18	"false"	20	2	
13963	1201	28	"false"	17	1	
13972	1210	17	"false"	18	2	
13979	1221	17	"false"	18	2	
13980	1223	17	"false"	21	3	
13983	1226	17	"false"	21	3	
13987	1230	17	"false"	21	3	
14010	1255	28	"false"	17	1	
14016	1261	17	"false"	18	2	
14037	1283	17	"false"	21	3	
14043	1289	17	"false"	21	3	
14048	1294	17	"false"	24	3	
14049	1295	17	"false"	24	3	
14058	1306	17	"false"	21	3	
14071	1320	17	"false"	21	3	
14081	1330	17	"false"	18	2	
14084	1333	18	"false"	17	1	
14095	1347	17	"false"	21	3	
14098	1350	22	"false"	17	1	
14099	1351	17	"false"	20	2	
14110	1371	17	"false"	19	2	
14132	1394	17	"false"	21	3	
14144	1407	21	"false"	24	3	
14157	1421	17	"false"	21	3	
14162	1426	21	"false"	17	1	
14167	1432	17	"false"	21	3	
14178	1445	17	"false"	21	3	
14179	1446	17	"false"	18	2	
14184	1451	17	"false"	21	3	
14190	1460	25	"false"	17	1	
14194	1464	17	"false"	21	3	
14202	1472	17	"false"	21	3	
14172	1438	17	"true"	21	3	
14213	1486	17	"false"	18	2	
14222	1498	17	"false"	18	2	
14223	1500	17	"false"	21	3	
14224	1501	17	"false"	18	2	
14225	1502	17	"false"	18	2	
14229	1508	17	"false"	24	3	
14232	1516	17	"false"	18	2	
14234	1518	17	"false"	21	3	
14235	1519	17	"false"	21	3	
14236	1524	17	"false"	19	2	
14240	1529	17	"false"	20	2	
14247	1536	17	"false"	20	2	
14252	1545	17	"false"	21	3	
14258	1556	17	"false"	18	2	
14259	1557	17	"false"	21	3	
14264	1567	17	"false"	21	3	
14267	1570	17	"false"	20	2	
14273	1577	17	"false"	19	2	
14275	1580	17	"false"	21	3	
14276	1581	17	"false"	19	2	
14280	1587	17	"false"	18	2	
14282	1589	17	"false"	28	2	
14283	1590	17	"false"	18	2	
14285	1592	17	"false"	20	2	
14286	1593	17	"false"	19	2	
14287	1594	17	"false"	20	2	
14288	1596	17	"false"	18	2	
14292	1601	17	"false"	18	2	
14294	1604	17	"false"	18	2	
14295	1605	17	"false"	21	3	
14297	1607	19	"false"	20	2	
14298	1608	17	"false"	21	3	
14305	1623	17	"false"	20	2	
14306	1625	17	"false"	18	2	
14307	1626	17	"false"	18	2	
14308	1627	18	"false"	20	2	
14310	1630	17	"false"	18	2	
14318	1638	17	"false"	24	3	
14319	1639	17	"false"	24	3	
14325	1648	17	"false"	20	2	
14327	1650	17	"false"	19	2	
14330	1654	18	"false"	24	3	
14335	1660	17	"false"	21	3	
14339	1665	17	"false"	19	2	
14341	1667	22	"false"	24	3	
14345	1671	17	"false"	28	2	
14346	1672	17	"false"	21	3	
14350	1676	17	"false"	18	2	
14352	1678	18	"false"	20	2	
14517	1888	33	"true"	17	1	
14361	1688	17	"false"	24	3	
14365	1692	18	"false"	28	2	
14368	1696	17	"false"	21	3	
14371	1699	17	"false"	18	2	
14375	1703	17	"false"	18	2	
14380	1709	17	"false"	21	3	
14384	1714	17	"false"	21	3	
14391	1724	18	"false"	24	3	
14392	1725	17	"false"	18	2	
14393	1726	17	"false"	19	2	
14395	1729	17	"false"	28	2	
14400	1735	17	"false"	21	3	
14401	1736	17	"false"	18	2	
14404	1740	17	"false"	19	2	
14409	1747	17	"false"	24	3	
14410	1749	17	"false"	21	3	
14413	1752	17	"false"	19	2	
14414	1753	17	"false"	19	2	
14423	1763	17	"false"	19	2	
14425	1765	17	"false"	18	2	
14427	1767	17	"false"	19	2	
14430	1775	17	"false"	21	3	
14431	1776	17	"false"	24	3	
14433	1778	17	"false"	21	3	
14434	1779	17	"false"	28	2	
14437	1785	17	"false"	18	2	
14445	1799	17	"false"	19	2	
14460	1817	17	"false"	19	2	
14461	1818	17	"false"	18	2	
14467	1825	17	"false"	24	3	
14468	1828	17	"false"	20	2	
14471	1834	17	"false"	18	2	
14472	1835	17	"false"	28	2	
14481	1844	23	"false"	17	1	
14499	1868	23	"false"	17	1	
14505	1874	17	"false"	28	2	
14519	1890	23	"false"	17	1	
14545	1921	23	"false"	17	1	
14556	1934	17	"false"	21	3	
14557	1935	17	"false"	18	2	
14560	1938	17	"false"	28	2	
14561	1939	17	"false"	21	3	
14567	1945	17	"false"	21	3	
14568	1946	17	"false"	28	2	
14577	1960	17	"false"	28	2	
14580	1963	17	"false"	28	2	
14590	1976	17	"false"	28	2	
14630	2021	17	"false"	21	3	
14635	2026	17	"false"	21	3	
14646	2038	17	"false"	21	3	
14656	2048	17	"false"	28	2	
14682	2077	17	"false"	28	2	
14688	2083	17	"false"	20	2	
14691	2087	17	"false"	21	3	
14693	2089	17	"false"	28	2	
14702	2104	17	"false"	28	2	
14713	2118	23	"false"	17	1	
3431	3745	25	"true"	25	1	
14774	2195		"true"	17	1	
14720	2128	23	"false"	17	1	
14742	2154	17	"false"	24	3	
14748	2162	23	"false"	17	1	
14750	2164	17	"false"	21	3	
14764	2182	17	"false"	28	2	
14781	2203	17	"false"	21	3	
14795	2224	17	"false"	28	2	
14808	2239	23	"false"	17	1	
14812	2244	23	"false"	17	1	
14818	2252	23	"false"	17	1	
14821	2255	17	"false"	20	2	
14824	2258	23	"false"	17	1	
14827	2262	17	"false"	21	3	
14835	2274	23	"false"	17	1	
14836	2276	17	"false"	21	3	
14838	2279	23	"false"	24	3	
14839	2280	23	"false"	17	1	
14867	2324	21	"false"	21	1	
14870	2328	17	"false"	17	1	
14871	2330	17	"false"	18	2	
14873	2335	17	"false"	17	1	
14880	2345	17	"false"	17	1	
14885	2353	17	"false"	18	2	
14886	2358	21	"false"	24	3	
14888	2362	17	"false"	18	2	
14890	2365	17	"false"	28	2	
14892	2368	17	"false"	21	3	
14895	2374	17	"false"	20	2	
14897	2376	17	"false"	21	3	
14910	2397	17	"false"	21	3	
14912	2399	17	"false"	21	3	
14925	2417	17	"false"	28	2	
14926	2419	17	"false"	18	2	
14928	2421	21	"false"	21	1	
14934	2430	17	"false"	28	2	
14938	2436	17	"false"	19	2	
14939	2438	17	"false"	28	2	
14998	2522	29	"false"	29	1	
15007	2539	17	"false"	17	1	
15021	2563	22	"false"	17	1	
15025	2568	17	"false"	18	2	
15029	2572	17	"false"	17	1	
15030	2573	29	"false"	17	1	
15039	2586	21	"false"	24	3	
15041	2590	17	"false"	17	1	
15045	2598	17	"false"	28	2	
15046	2599	21	"false"	17	1	
15047	2600	17	"false"	21	3	
15053	2608	20	"false"	17	1	
15056	2612	24	"false"	24	1	
15061	2618	29	"false"	17	1	
15065	2624	21	"false"	21	1	
15069	2629	28	"false"	28	1	
15077	2646	17	"false"	21	3	
15082	2653	17	"false"	28	2	
20822	10282	27	"true"	33		
17231	6373	17	"true"	33		
14902	2384	26	"true"	33		
18792	8204	20	"true"	33		
15732	3686	29	"true"	33		
2493	872	28	"true"	28		
14151	1415	17	"true"	30		
16948	5673	17	"true"	30		
14610	1999	30	"true"	33		
19675	9134	17	"true"	17	1	
31139	2165	30	"true"	30		
31140	3364	17	"true"	33		
5476	8473	17	"true"	17	1	
31144	4469	17	"true"	33		
14989	2509	29	"true"	33		
31145	3098	20	"true"	33		
31149	5497	30	"true"	33		
31150	6336	30	"true"	33		
3294	3328	17	"true"	17	1	
31160	2693	28	"true"	30		
31162	5843	30	"true"	28		
31164	2236	30	"true"	29		
31167	4367	30	"true"	30		
4146	6742	17	"true"	17	1	
5082	7970	17	"true"	17	1	
19160	8619	17	"true"	17	1	
6634	10160	26	"true"	26	1	
5986	9422	17	"true"	17	1	
4898	7753	17	"true"	17	1	
6907	10584	17	"true"	17	1	
4259	6897	17	"true"	17	1	
31136	2914	17	"true"	17	1	
3738	5338	17	"true"	17	1	
5830	9136	17	"true"	17	1	
31141	3622	17	"true"	17	1	
7322	11035	17	"true"	17	1	
15281	2984	17	"true"	21	3	
31146	2630	17	"true"	18	3	
15271	2969	17	"true"	21	3	
15290	2999	17	"true"	18	2	
31147	2957	17	"true"	17	3	
4597	7363	17	"true"	17	1	
31151	3075	17	"true"	21	3	
3560	4633	17	"true"	17	1	
2295	531	17	"true"	17	1	
5183	8081	17	"true"	17	1	
31152	2707	17	"true"	17	1	
31153	3061	17	"true"	27	2	
31155	2670	17	"true"	17	1	
31165	3154	18	"true"	18	2	
5579	8678	17	"true"	17	1	
6100	9557	17	"true"	17	1	
31174	4451	30	"true"	29	3	
15559	3426	28	"true"	28	2	
15083	2654	17	"false"	21	3	
15085	2656	17	"false"	21	3	
15089	2663	17	"false"	21	3	
15094	2671	17	"false"	21	3	
15102	2681	17	"false"	18	2	
15105	2687	17	"false"	17	1	
15111	2696	29	"false"	17	1	
15113	2698	17	"false"	18	2	
15119	2706	17	"false"	17	1	
15127	2718	21	"false"	24	3	
15128	2719	21	"false"	24	3	
15134	2728	17	"false"	21	3	
15139	2737	17	"false"	21	3	
15140	2738	17	"false"	17	1	
15146	2749	29	"false"	17	1	
15148	2752	17	"false"	21	3	
15151	2755	17	"false"	17	1	
15154	2758	17	"false"	21	3	
15160	2768	17	"false"	20	2	
15165	2780	21	"false"	17	1	
15169	2784	17	"false"	21	3	
15170	2786	17	"false"	21	3	
15175	2793	17	"false"	21	3	
15178	2798	17	"false"	17	1	
15180	2802	17	"false"	17	1	
15182	2807	17	"false"	21	3	
15184	2815	17	"false"	21	3	
15186	2817	17	"false"	17	1	
15193	2829	17	"false"	17	1	
15196	2833	17	"false"	17	1	
15197	2834	17	"false"	21	3	
15208	2849	17	"false"	21	3	
15213	2858	17	"false"	18	2	
15215	2861	17	"false"	21	3	
15223	2883	17	"false"	21	3	
15227	2888	17	"false"	21	3	
15236	2905	17	"false"	21	3	
15237	2906	17	"false"	21	3	
15239	2908	17	"false"	17	1	
15247	2927	17	"false"	17	1	
15253	2936	21	"false"	24	3	
15256	2942	17	"false"	17	1	
15260	2948	17	"false"	17	1	
15265	2956	17	"false"	18	2	
15267	2961	17	"false"	17	1	
15270	2965	17	"false"	21	3	
15272	2970	17	"false"	20	2	
15287	2993	21	"false"	24	3	
15289	2998	17	"false"	17	1	
15293	3004	17	"false"	21	3	
15264	2953	17	"true"	17	1	
15241	2910	17	"true"	17	1	
15316	3045	17	"false"	21	3	
15322	3057	17	"false"	21	3	
15323	3058	17	"false"	21	3	
15326	3066	17	"false"	17	1	
15333	3074	17	"false"	21	3	
15338	3086	17	"false"	21	3	
15351	3112	17	"false"	28	2	
15352	3113	17	"false"	21	3	
15353	3114	17	"false"	28	2	
15355	3117	17	"false"	17	1	
15359	3121	17	"false"	17	1	
15363	3126	17	"false"	21	3	
15366	3130	21	"false"	21	1	
15368	3135	17	"false"	17	1	
15373	3141	17	"false"	20	2	
15374	3143	17	"false"	20	2	
15381	3155	17	"false"	24	3	
15388	3166	17	"false"	21	3	
15389	3167	17	"false"	17	1	
15390	3169	17	"false"	21	3	
15406	3195	17	"false"	21	3	
15407	3198	17	"false"	24	3	
15408	3200	21	"false"	24	3	
15411	3203	17	"false"	21	3	
15412	3205	17	"false"	21	3	
15416	3210	17	"false"	17	1	
15422	3220	17	"false"	21	3	
15425	3224	17	"false"	18	2	
15427	3227	18	"false"	19	2	
15443	3250	17	"false"	17	1	
15444	3252	29	"false"	17	1	
15449	3261	17	"false"	21	3	
15460	3276	17	"false"	18	2	
15461	3280	17	"false"	24	3	
15467	3289	17	"false"	21	3	
15480	3303	29	"false"	29	1	
15481	3305	17	"false"	17	1	
15485	3312	17	"false"	28	2	
15486	3315	17	"false"	18	2	
15487	3316	17	"false"	28	2	
15489	3318	17	"false"	28	2	
