"id"	"list_id"	"substance_id"
8045	10	8052
8046	10	7714
8047	10	8341
8048	10	830
8049	10	2010
8050	10	7905
8051	10	7626
8052	10	787
8053	10	5464
8054	10	1347
8055	10	7363
8056	10	690
8057	10	462
8058	10	4557
8059	10	5781
8060	10	1963
8061	10	911
8062	10	2257
8063	10	4192
8064	10	1296
8065	10	1934
8066	10	7818
8067	10	3967
8068	10	9133
8069	10	3006
8070	10	2113
8071	10	3664
8072	10	1972
8073	10	7809
8074	10	4227
8075	10	9060
8076	10	3982
8077	10	3753
8078	10	2879
8079	10	2214
8080	10	9229
8081	10	5575
8082	10	3804
8083	10	4465
8084	10	6918
8085	10	6780
8086	10	6082
8087	10	1112
8088	10	5620
8089	10	5796
8090	10	1971
8091	10	7930
8092	10	555
8093	10	3814
8094	10	1862
8095	10	584
8096	10	940
8097	10	7997
8098	10	6394
8099	10	1757
8100	10	5209
8101	10	5100
8102	10	1643
8103	10	297
8104	10	5141
8105	10	680
8106	10	2129
8107	10	924
8108	10	6467
8109	10	5706
8110	10	7405
8111	10	490
8112	10	8622
8113	10	8702
8114	10	7663
8115	10	6226
8116	10	650
8117	10	3576
8118	10	1034
8119	10	8326
8120	10	1831
8121	10	8999
8122	10	2359
8123	10	4147
8124	10	3145
8125	10	6237
8126	10	3093
8127	10	1159
8128	10	826
8129	10	791
8130	10	4983
8131	10	3206
8132	10	4421
8133	10	6185
8134	10	3479
8135	10	994
8136	10	1784
8137	10	1258
8138	10	5973
8139	10	541
8140	10	5077
8141	10	3309
8142	10	7072
8143	10	4631
8144	10	746
8145	10	208
8146	10	4515
8147	10	9191
8148	10	6947
8149	10	2454
8150	10	5029
8151	10	309
8152	10	3842
8153	10	2580
8154	10	6058
8155	10	2386
8156	10	9087
8157	10	5503
8158	10	5513
8159	10	9051
8160	10	1561
8161	10	3108
8162	10	272
8163	10	2695
8164	10	8462
8165	10	7922
8166	10	1564
8167	10	3468
8168	10	6396
8169	10	3344
8170	10	1662
8171	10	5443
8172	10	7750
8173	10	536
8174	10	1778
8175	10	5081
8176	10	8817
8177	10	7438
8178	10	3721
8179	10	2029
8180	10	4613
8181	10	7110
8182	10	4648
8183	10	6330
8184	10	2664
8185	10	664
8186	10	4466
8187	10	8139
8188	10	1901
8189	10	991
8190	10	8158
8191	10	8298
8192	10	7321
8193	10	8610
8194	10	5554
8195	10	1085
8196	10	5650
8197	10	2061
8198	10	5204
8199	10	1502
8200	10	4095
8201	10	1165
8202	10	5507
8203	10	5454
8204	10	6720
8205	10	3249
8206	10	8684
8207	10	5390
8208	10	9234
8209	10	4500
8210	10	6856
8211	10	5206
8212	10	8557
8213	10	4899
8214	10	1492
8215	10	6771
8216	10	9002
8217	10	1397
8218	10	6744
8219	10	9103
8220	10	376
8221	10	2346
8222	10	2026
8223	10	7842
8224	10	5847
8225	10	5991
8226	10	5723
8227	10	1070
8228	10	3560
8229	10	1076
8230	10	547
8231	10	9157
8232	10	351
8233	10	485
8234	10	4867
8235	10	3495
8236	10	6786
8237	10	2616
8238	10	4222
8239	10	3570
8240	10	4981
8241	10	1102
8242	10	3648
8243	10	8437
8244	10	7262
8245	10	6455
8246	10	1848
8247	10	1140
8248	10	2164
8249	10	8516
8250	10	3277
8251	10	7697
8252	10	6777
8253	10	7503
8254	10	2962
8255	10	6691
8256	10	5429
8257	10	1575
8258	10	6152
8259	10	2341
8260	10	9094
8261	10	257
8262	10	5309
8263	10	3129
8264	10	6851
8265	10	3267
8266	10	6737
8267	10	5021
8268	10	2255
8269	10	4482
8270	10	5222
8271	10	2128
8272	10	753
8273	10	2305
8274	10	3448
8275	10	1096
8276	10	6142
8277	10	2112
8278	10	1310
8279	10	8085
8280	10	5773
8281	10	6294
8282	10	4994
8283	10	2913
8284	10	5613
8285	10	7478
8286	10	310
8287	10	5593
8288	10	1657
8289	10	3061
8290	10	693
8291	10	7896
8292	10	7813
8293	10	9175
8294	10	4912
8295	10	114
8296	10	8985
8297	10	8577
8298	10	5223
8299	10	5256
8300	10	5015
8301	10	5863
8302	10	1107
8303	10	9217
8304	10	4218
8305	10	736
8306	10	4270
8307	10	366
8308	10	5160
8309	10	1890
8310	10	2819
8311	10	5742
8312	10	3886
8313	10	2123
8314	10	399
8315	10	4890
8316	10	235
8317	10	8888
8318	10	3462
8319	10	7337
8320	10	8163
8321	10	9153
8322	10	3183
8323	10	8797
8324	10	7052
8325	10	4368
8326	10	6443
8327	10	2064
8328	10	2965
8329	10	3048
8330	10	2230
8331	10	228
8332	10	6784
8333	10	5840
8334	10	9145
8335	10	7985
8336	10	9049
8337	10	2769
8338	10	1599
8339	10	423
8340	10	888
8341	10	2227
8342	10	1804
8343	10	891
8344	10	9181
8345	10	7910
8346	10	1206
8347	10	8525
8348	10	698
8349	10	3007
8350	10	4395
8351	10	2114
8352	10	6723
8353	10	726
8354	10	3785
8355	10	3765
8356	10	9062
8357	10	8654
8358	10	9281
8359	10	3667
8360	10	2574
8361	10	9004
8362	10	1198
8363	10	8941
8364	10	1936
8365	10	3291
8366	10	5156
8367	10	3945
8368	10	1200
8369	10	2837
8370	10	9341
8371	10	7266
8372	10	9307
8373	10	8765
8374	10	7683
8375	10	6008
8376	10	5400
8377	10	3607
8378	10	9001
8379	10	1249
8380	10	2715
8381	10	1753
8382	10	1049
8383	10	286
8384	10	8889
8385	10	1751
8386	10	9008
8387	10	3176
8388	10	4664
8389	10	2915
8390	10	3861
8391	10	342
8392	10	6661
8393	10	6313
8394	10	5164
8395	10	3726
8396	10	2320
8397	10	4647
8398	10	4186
8399	10	3439
8400	10	3202
8401	10	2857
8402	10	2122
8403	10	1569
8404	10	6698
8405	10	904
8406	10	6231
8407	10	2887
8408	10	1050
8409	10	1163
8410	10	8680
8411	10	6476
8412	10	205
8413	10	394
8414	10	1996
8415	10	1566
8416	10	1389
8417	10	6452
8418	10	8398
8419	10	279
8420	10	7234
8421	10	873
8422	10	3068
8423	10	6625
8424	10	8791
8425	10	5652
8426	10	3544
8427	10	3618
8428	10	3470
8429	10	5689
8430	10	5673
8431	10	8339
8432	10	8501
8433	10	7967
8434	10	3746
8435	10	6554
8436	10	2057
8437	10	1247
8438	10	2784
8439	10	4936
8440	10	3748
8441	10	8947
8442	10	2017
8443	10	7467
8444	10	3603
8445	10	3175
8446	10	9099
8447	10	4520
8448	10	500
8449	10	8803
8450	10	5910
8451	10	3203
8452	10	8011
8453	10	1792
8454	10	458
8455	10	8225
8456	10	5034
8457	10	4901
8458	10	8859
8459	10	6552
8460	10	1535
8461	10	9230
8462	10	8265
8463	10	5373
8464	10	7572
8465	10	7002
8466	10	1144
8467	10	7082
8468	10	1024
8469	10	6318
8470	10	9344
8471	10	5663
8472	10	2991
8473	10	1283
8474	10	1059
8475	10	3451
8476	10	7046
8477	10	6534
8478	10	7710
8479	10	548
8480	10	6028
8481	10	8893
8482	10	1190
8483	10	5882
8484	10	1092
8485	10	879
8486	10	525
8487	10	9243
8488	10	1421
8489	10	4304
8490	10	3094
8491	10	8892
8492	10	5217
8493	10	4321
8494	10	7538
8495	10	1997
8496	10	987
8497	10	7763
8498	10	5876
8499	10	4822
8500	10	4848
8501	10	9188
8502	10	1731
8503	10	6167
8504	10	7227
8505	10	381
8506	10	6970
8507	10	8331
8508	10	4234
8509	10	7371
8510	10	3850
8511	10	8426
8512	10	1043
8513	10	4017
8514	10	7844
8515	10	2525
8516	10	1866
8517	10	6296
8518	10	2290
8519	10	6801
8520	10	1182
8521	10	610
8522	10	6283
8523	10	1799
8524	10	3116
8525	10	454
8526	10	203
8527	10	350
8528	10	3158
8529	10	8262
8530	10	5990
8531	10	9346
8532	10	8120
8533	10	2583
8534	10	4133
8535	10	1385
8536	10	2309
8537	10	7486
8538	10	6779
8539	10	8663
8540	10	3606
8541	10	8763
8542	10	3001
8543	10	4290
8544	10	3117
8545	10	1923
8546	10	6063
8547	10	7688
8548	10	851
8549	10	3942
8550	10	2188
8551	10	5865
8552	10	6085
8553	10	5779
8554	10	5562
8555	10	3010
8556	10	2316
8557	10	8350
8558	10	122
8559	10	3829
8560	10	9193
8561	10	5306
8562	10	1656
8563	10	199
8564	10	1483
8565	10	6145
8566	10	2816
8567	10	8532
8568	10	3571
8569	10	7952
8570	10	2319
8571	10	7861
8572	10	2671
8573	10	2619
8574	10	5465
8575	10	497
8576	10	9350
8577	10	4275
8578	10	4858
8579	10	9043
8580	10	4762
8581	10	3242
8582	10	2218
8583	10	180
8584	10	3420
8585	10	8825
8586	10	1773
8587	10	478
8588	10	7121
8589	10	116
8590	10	6576
8591	10	875
8592	10	7261
8593	10	7060
8594	10	5416
8595	10	4052
8596	10	92
8597	10	9202
8598	10	1797
8599	10	7085
8600	10	8982
8601	10	571
8602	10	8078
8603	10	3860
8604	10	5463
8605	10	2405
8606	10	8348
8607	10	7588
8608	10	2379
8609	10	1671
8610	10	5509
8611	10	8388
8612	10	834
8613	10	2041
8614	10	8218
8615	10	741
8616	10	7926
8617	10	6981
8618	10	715
8619	10	4861
8620	10	1539
8621	10	5336
8622	10	1427
8623	10	4237
8624	10	4992
8625	10	8809
8626	10	8878
8627	10	6492
8628	10	6850
8629	10	4162
8630	10	6696
8631	10	3201
8632	10	6473
8633	10	8195
8634	10	6722
8635	10	1985
8636	10	8073
8637	10	8419
8638	10	7025
8639	10	6828
8640	10	5411
8641	10	2418
8642	10	4669
8643	10	4386
8644	10	2279
8645	10	69
8646	10	1162
8647	10	1412
8648	10	7585
8649	10	8084
8650	10	3216
8651	10	1186
8652	10	386
8653	10	8169
8654	10	162
8655	10	6672
8656	10	1211
8657	10	4591
8658	10	718
8659	10	1011
8660	10	3682
8661	10	8486
8662	10	3745
8663	10	749
8664	10	8441
8665	10	4001
8666	10	3716
8667	10	2849
8668	10	3292
8669	10	4934
8670	10	4441
8671	10	1062
8672	10	8282
8673	10	7135
8674	10	4111
8675	10	9343
8676	10	5205
8677	10	1719
8678	10	6193
8679	10	4182
8680	10	6115
8681	10	3435
8682	10	3337
8683	10	3257
8684	10	3481
8685	10	2979
8686	10	1938
8687	10	780
8688	10	4715
8689	10	3904
8690	10	8176
8691	10	6750
8692	10	1362
8693	10	1810
8694	10	8686
8695	10	5116
8696	10	1001
8697	10	1463
8698	10	7138
8699	10	5793
8700	10	5559
8701	10	8275
8702	10	4499
8703	10	1273
8704	10	7566
8705	10	1964
8706	10	8518
8707	10	7564
8708	10	5799
8709	10	7737
8710	10	4168
8711	10	3500
8712	10	8217
8713	10	7187
8714	10	8005
8715	10	6682
8716	10	6435
8717	10	391
8718	10	7760
8719	10	1499
8720	10	7650
8721	10	8984
8722	10	6165
8723	10	3754
8724	10	4358
8725	10	8180
8726	10	1470
8727	10	7736
8728	10	4688
8729	10	7550
8730	10	6657
8731	10	796
8732	10	3968
8733	10	8063
8734	10	4958
8735	10	3978
8736	10	5909
8737	10	4824
8738	10	6619
8739	10	2446
8740	10	3533
8741	10	2943
8742	10	7622
8743	10	5969
8744	10	2444
8745	10	2888
8746	10	1684
8747	10	8681
8748	10	4932
8749	10	215
8750	10	4931
8751	10	5846
8752	10	8971
8753	10	913
8754	10	574
8755	10	8787
8756	10	679
8757	10	167
8758	10	6641
8759	10	659
8760	10	3735
8761	10	2215
8762	10	1298
8763	10	8556
8764	10	5131
8765	10	8867
8766	10	7682
8767	10	4946
8768	10	7297
8769	10	4685
8770	10	4277
8771	10	1896
8772	10	1478
8773	10	1388
8774	10	3276
8775	10	1869
8776	10	9187
8777	10	7071
8778	10	2564
8779	10	3132
8780	10	8325
8781	10	9308
8782	10	8254
8783	10	4126
8784	10	4729
8785	10	2332
8786	10	2088
8787	10	1852
8788	10	2095
8789	10	2691
8790	10	7557
8791	10	7118
8792	10	5059
8793	10	5134
8794	10	2427
8795	10	2450
8796	10	1161
8797	10	7179
8798	10	6377
8799	10	344
8800	10	2388
8801	10	3502
8802	10	9011
8803	10	8119
8804	10	8040
8805	10	1471
8806	10	6725
8807	10	7623
8808	10	5011
8809	10	7845
8810	10	1189
8811	10	8121
8812	10	6740
8813	10	2184
8814	10	1488
8815	10	93
8816	10	7931
8817	10	8926
8818	10	7463
8819	10	5839
8820	10	2187
8821	10	1729
8822	10	8114
8823	10	1807
8824	10	3617
8825	10	5392
8826	10	4102
8827	10	210
8828	10	8231
8829	10	3561
8830	10	7532
8831	10	1722
8832	10	7909
8833	10	8408
8834	10	806
8835	10	4842
8836	10	7570
8837	10	5725
8838	10	7951
8839	10	7180
8840	10	9012
8841	10	7636
8842	10	1056
8843	10	108
8844	10	2737
8845	10	4231
8846	10	2785
8847	10	225
8848	10	9167
8849	10	9194
8850	10	1795
8851	10	6114
8852	10	3779
8853	10	2159
8854	10	6606
8855	10	4445
8856	10	9198
8857	10	1174
8858	10	8695
8859	10	3768
8860	10	6124
8861	10	6645
8862	10	5383
8863	10	2749
8864	10	876
8865	10	6169
8866	10	2479
8867	10	4950
8868	10	5524
8869	10	3869
8870	10	6376
8871	10	1559
8872	10	6906
8873	10	2039
8874	10	8945
8875	10	3454
8876	10	6071
8877	10	4870
8878	10	234
8879	10	6839
8880	10	684
8881	10	3892
8882	10	468
8883	10	7880
8884	10	5075
8885	10	3348
8886	10	3067
8887	10	3943
8888	10	8696
8889	10	7057
8890	10	5121
8891	10	4746
8892	10	5786
8893	10	3898
8894	10	1377
8895	10	3457
8896	10	4243
8897	10	8856
8898	10	4202
8899	10	8140
8900	10	1889
8901	10	1209
8902	10	6273
8903	10	2827
8904	10	3049
8905	10	5896
8906	10	1602
8907	10	871
8908	10	8537
8909	10	3535
8910	10	7686
8911	10	5670
8912	10	2512
8913	10	7684
8914	10	2578
8915	10	708
8916	10	5966
8917	10	3799
8918	10	8289
8919	10	4875
8920	10	5980
8921	10	1897
8922	10	1552
8923	10	2791
8924	10	8549
8925	10	7523
8926	10	1325
8927	10	457
8928	10	5112
8929	10	3312
8930	10	8793
8931	10	5235
8932	10	1548
8933	10	5634
8934	10	8310
8935	10	9144
8936	10	3827
8937	10	202
8938	10	6758
8939	10	6155
8940	10	965
8941	10	4846
8942	10	1635
8943	10	813
8944	10	444
8945	10	2458
8946	10	975
8947	10	1496
8948	10	3668
8949	10	8336
8950	10	4148
8951	10	3666
8952	10	2877
8953	10	4432
8954	10	8459
8955	10	1127
8956	10	2347
8957	10	8642
8958	10	7884
8959	10	7166
8960	10	4692
8961	10	5239
8962	10	9006
8963	10	6721
8964	10	8430
8965	10	4413
8966	10	3115
8967	10	5296
8968	10	4821
8969	10	2375
8970	10	1109
8971	10	6934
8972	10	7133
8973	10	4028
8974	10	2492
8975	10	7586
8976	10	5589
8977	10	2933
8978	10	6959
8979	10	3596
8980	10	4496
8981	10	1393
8982	10	5432
8983	10	138
8984	10	1523
8985	10	1270
8986	10	5812
8987	10	317
8988	10	6667
8989	10	4091
8990	10	6358
8991	10	3459
8992	10	2170
8993	10	8731
8994	10	7021
8995	10	2117
8996	10	6447
8997	10	5811
8998	10	4351
8999	10	1708
9000	10	5923
9001	10	220
9002	10	7501
9003	10	182
9004	10	6340
9005	10	8260
9006	10	2308
9007	10	4506
9008	10	2777
9009	10	8776
9010	10	8030
9011	10	2233
9012	10	2712
9013	10	1726
9014	10	3973
9015	10	6863
9016	10	7647
9017	10	2226
9018	10	1197
9019	10	1167
9020	10	2572
9021	10	2373
9022	10	4492
9023	10	6198
9024	10	284
9025	10	5466
9026	10	2909
9027	10	2883
9028	10	2219
9029	10	1942
9030	10	5352
9031	10	1560
9032	10	6651
9033	10	5788
9034	10	1832
9035	10	1366
9036	10	3872
9037	10	389
9038	10	4977
9039	10	8479
9040	10	5606
9041	10	3574
9042	10	1828
9043	10	5790
9044	10	6875
9045	10	832
9046	10	7849
9047	10	2743
9048	10	5602
9049	10	8998
9050	10	1687
9051	10	420
9052	10	3075
9053	10	3897
9054	10	6994
9055	10	8618
9056	10	738
9057	10	2783
9058	10	4803
9059	10	4759
9060	10	557
9061	10	1108
9062	10	7477
9063	10	1387
9064	10	3199
9065	10	7123
9066	10	6287
9067	10	1386
9068	10	8593
9069	10	6483
9070	10	6444
9071	10	5830
9072	10	4542
9073	10	4645
9074	10	1187
9075	10	5795
9076	10	4359
9077	10	5805
9078	10	7658
9079	10	5162
9080	10	2556
9081	10	720
9082	10	8101
9083	10	6126
9084	10	4388
9085	10	4662
9086	10	2761
9087	10	5734
9088	10	4470
9089	10	8940
9090	10	7221
9091	10	4405
9092	10	3815
9093	10	3581
9094	10	2820
9095	10	2196
9096	10	9224
9097	10	872
9098	10	6894
9099	10	8707
9100	10	8506
9101	10	4818
9102	10	6045
9103	10	8821
9104	10	5406
9105	10	3996
9106	10	7877
9107	10	3023
9108	10	6836
9109	10	5045
9110	10	1650
9111	10	7765
9112	10	8081
9113	10	380
9114	10	2581
9115	10	846
9116	10	5404
9117	10	5534
9118	10	217
9119	10	5716
9120	10	3988
9121	10	224
9122	10	4373
9123	10	1872
9124	10	3002
9125	10	9081
9126	10	7095
9127	10	3098
9128	10	3022
9129	10	2288
9130	10	2246
9131	10	1700
9132	10	4391
9133	10	2786
9134	10	7399
9135	10	4340
9136	10	8507
9137	10	514
9138	10	5833
9139	10	8229
9140	10	4720
9141	10	8491
9142	10	2256
9143	10	3837
9144	10	2209
9145	10	8746
9146	10	7026
9147	10	5135
9148	10	3876
9149	10	2922
9150	10	7271
9151	10	1224
9152	10	2647
9153	10	6017
9154	10	2034
9155	10	5995
9156	10	5271
9157	10	4467
9158	10	382
9159	10	1983
9160	10	1288
9161	10	5408
9162	10	2127
9163	10	9319
9164	10	1836
9165	10	7380
9166	10	7203
9167	10	4419
9168	10	7391
9169	10	1207
9170	10	509
9171	10	8156
9172	10	5974
9173	10	6230
9174	10	4004
9175	10	4894
9176	10	498
9177	10	4425
9178	10	3705
9179	10	7186
9180	10	5874
9181	10	2130
9182	10	7404
9183	10	2241
9184	10	6715
9185	10	4569
9186	10	2720
9187	10	874
9188	10	5453
9189	10	6835
9190	10	4608
9191	10	2000
9192	10	9109
9193	10	6810
9194	10	7092
9195	10	8241
9196	10	5825
9197	10	769
9198	10	4090
9199	10	6325
9200	10	1883
9201	10	9364
9202	10	4611
9203	10	7578
9204	10	4479
9205	10	7129
9206	10	5656
9207	10	7911
9208	10	2944
9209	10	6617
9210	10	4488
9211	10	1944
9212	10	2566
9213	10	2266
9214	10	8988
9215	10	7115
9216	10	4588
9217	10	7720
9218	10	5331
9219	10	2430
9220	10	2411
9221	10	302
9222	10	4083
9223	10	8977
9224	10	1545
9225	10	9301
9226	10	9203
9227	10	8826
9228	10	7097
9229	10	7122
9230	10	2291
9231	10	6963
9232	10	8897
9233	10	7498
9234	10	7788
9235	10	5780
9236	10	4260
9237	10	4579
9238	10	3212
9239	10	1340
9240	10	5752
9241	10	8536
9242	10	3792
9243	10	8304
9244	10	4078
9245	10	5421
9246	10	5472
9247	10	533
9248	10	8505
9249	10	957
9250	10	1894
9251	10	1820
9252	10	1798
9253	10	7850
9254	10	2168
9255	10	452
9256	10	8107
9257	10	7246
9258	10	6561
9259	10	870
9260	10	328
9261	10	9173
9262	10	7615
9263	10	3044
9264	10	397
9265	10	961
9266	10	4594
9267	10	2371
9268	10	4672
9269	10	4313
9270	10	6257
9271	10	1931
9272	10	1321
9273	10	3185
9274	10	743
9275	10	7625
9276	10	4628
9277	10	8468
9278	10	3551
9279	10	7069
9280	10	3965
9281	10	2417
9282	10	1882
9283	10	5930
9284	10	6612
9285	10	2937
9286	10	1834
9287	10	546
9288	10	954
9289	10	2804
9290	10	8917
9291	10	7027
9292	10	5433
9293	10	4975
9294	10	4329
9295	10	8463
9296	10	9296
9297	10	4034
9298	10	7084
9299	10	5285
9300	10	3399
9301	10	132
9302	10	3584
9303	10	4825
9304	10	8730
9305	10	7379
9306	10	5109
9307	10	3362
9308	10	8739
9309	10	853
9310	10	8762
9311	10	4854
9312	10	7768
9313	10	4403
9314	10	5705
9315	10	6439
9316	10	5694
9317	10	7992
9318	10	4171
9319	10	3833
9320	10	7829
9321	10	4980
9322	10	8759
9323	10	8027
9324	10	3796
9325	10	5280
9326	10	2928
9327	10	8640
9328	10	3725
9329	10	3134
9330	10	7224
9331	10	3052
9332	10	8034
9333	10	7676
9334	10	183
9335	10	5232
9336	10	8172
9337	10	7062
9338	10	4549
9339	10	9353
9340	10	8816
9341	10	2103
9342	10	7225
9343	10	5321
9344	10	3633
9345	10	3665
9346	10	2742
9347	10	1498
9348	10	6812
9349	10	560
9350	10	8337
9351	10	4063
9352	10	1030
9353	10	7201
9354	10	6864
9355	10	4689
9356	10	9347
9357	10	3289
9358	10	9313
9359	10	768
9360	10	9268
9361	10	6796
9362	10	4929
9363	10	2626
9364	10	216
9365	10	5571
9366	10	8708
9367	10	1230
9368	10	3568
9369	10	2756
9370	10	8993
9371	10	8259
9372	10	2509
9373	10	4978
9374	10	9354
9375	10	8138
9376	10	797
9377	10	7657
9378	10	6427
9379	10	2900
9380	10	5370
9381	10	1692
9382	10	1507
9383	10	7611
9384	10	339
9385	10	2703
9386	10	1534
9387	10	8340
9388	10	2559
9389	10	4971
9390	10	4226
9391	10	8712
9392	10	7722
9393	10	1690
9394	10	2121
9395	10	7972
9396	10	5762
9397	10	1398
9398	10	8424
9399	10	5945
9400	10	2353
9401	10	7175
9402	10	3331
9403	10	4401
9404	10	437
9405	10	5682
9406	10	2495
9407	10	5251
9408	10	3223
9409	10	793
9410	10	6905
9411	10	4061
9412	10	7874
9413	10	4481
9414	10	1554
9415	10	8112
9416	10	3146
9417	10	2078
9418	10	4417
9419	10	7950
9420	10	7883
9421	10	5760
9422	10	5027
9423	10	7265
9424	10	5279
9425	10	3924
9426	10	3260
9427	10	4739
9428	10	7292
9429	10	4197
9430	10	1629
9431	10	3403
9432	10	2009
9433	10	8818
9434	10	3818
9435	10	3076
9436	10	64
9437	10	5968
9438	10	3413
9439	10	7954
9440	10	7189
9441	10	6949
9442	10	7212
9443	10	7293
9444	10	3744
9445	10	5901
9446	10	4786
9447	10	3880
9448	10	7434
9449	10	4966
9450	10	5444
9451	10	9251
9452	10	4152
9453	10	4018
9454	10	8383
9455	10	8306
9456	10	5672
9457	10	5615
9458	10	6879
9459	10	262
9460	10	5375
9461	10	1638
9462	10	4892
9463	10	4639
9464	10	7545
9465	10	8188
9466	10	2836
9467	10	1930
9468	10	7805
9469	10	9016
9470	10	8041
9471	10	2447
9472	10	3024
9473	10	1815
9474	10	641
9475	10	5328
9476	10	7009
9477	10	6212
9478	10	1278
9479	10	400
9480	10	7419
9481	10	897
9482	10	8093
9483	10	3433
9484	10	5210
9485	10	4245
9486	10	364
9487	10	295
9488	10	3526
9489	10	6088
9490	10	1669
9491	10	362
9492	10	146
9493	10	3463
9494	10	7291
9495	10	3236
9496	10	2592
9497	10	3732
9498	10	4736
9499	10	7504
9500	10	100
9501	10	7957
9502	10	4908
9503	10	4113
9504	10	3441
9505	10	2651
9506	10	4751
9507	10	8857
9508	10	537
9509	10	4827
9510	10	1394
9511	10	5992
9512	10	2682
9513	10	2629
9514	10	5558
9515	10	1395
9516	10	4471
9517	10	638
9518	10	3353
9519	10	1720
9520	10	301
9521	10	2148
9522	10	2855
9523	10	7119
9524	10	2867
9525	10	2535
9526	10	6560
9527	10	8904
9528	10	3752
9529	10	3536
9530	10	5313
9531	10	9292
9532	10	4632
9533	10	814
9534	10	7044
9535	10	1095
9536	10	7753
9537	10	2684
9538	10	1695
9539	10	4300
9540	10	803
9541	10	6261
9542	10	6342
9543	10	1378
9544	10	7970
9545	10	1686
9546	10	4209
9547	10	5449
9548	10	3675
9549	10	5547
9550	10	5174
9551	10	6859
9552	10	7339
9553	10	6274
9554	10	8333
9555	10	8380
9556	10	5715
9557	10	7446
9558	10	6997
9559	10	6940
9560	10	6309
9561	10	6549
9562	10	9337
9563	10	7130
9564	10	5750
9565	10	7677
9566	10	6390
9567	10	1350
9568	10	3127
9569	10	7116
9570	10	6220
9571	10	1952
9572	10	8790
9573	10	6922
9574	10	2513
9575	10	2455
9576	10	2236
9577	10	7819
9578	10	2927
9579	10	588
9580	10	5287
9581	10	3782
9582	10	212
9583	10	6730
9584	10	4671
9585	10	2258
9586	10	1651
9587	10	3173
9588	10	8864
9589	10	1304
9590	10	4985
9591	10	4383
9592	10	8362
9593	10	3333
9594	10	3660
9595	10	3423
9596	10	921
9597	10	6660
9598	10	7592
9599	10	7406
9600	10	4031
9601	10	9362
9602	10	6262
9603	10	1172
9604	10	7980
9605	10	2401
9606	10	3591
9607	10	8851
9608	10	4452
9609	10	2992
9610	10	2505
9611	10	442
9612	10	8313
9613	10	4787
9614	10	2757
9615	10	3404
9616	10	2675
9617	10	6402
9618	10	2433
9619	10	5998
9620	10	5695
9621	10	3688
9622	10	854
9623	10	8572
9624	10	5087
9625	10	480
9626	10	2366
9627	10	6445
9628	10	3161
9629	10	2722
9630	10	4213
9631	10	1632
9632	10	4246
9633	10	4411
9634	10	3700
9635	10	8609
9636	10	7196
9637	10	2823
9638	10	9071
9639	10	3217
9640	10	8735
9641	10	2167
9642	10	869
9643	10	5032
9644	10	4607
9645	10	3974
9646	10	6531
9647	10	5474
9648	10	3389
9649	10	3367
9650	10	7708
9651	10	1276
9652	10	7381
9653	10	7927
9654	10	3801
9655	10	2136
9656	10	6540
9657	10	815
9658	10	2707
9659	10	1433
9660	10	7692
9661	10	5645
9662	10	2925
9663	10	2523
9664	10	565
9665	10	7960
9666	10	7693
9667	10	7852
9668	10	3877
9669	10	7247
9670	10	952
9671	10	4810
9672	10	2033
9673	10	5190
9674	10	9298
9675	10	3802
9676	10	1110
9677	10	8197
9678	10	5517
9679	10	2642
9680	10	8385
9681	10	3513
9682	10	953
9683	10	5986
9684	10	8885
9685	10	5038
9686	10	7935
9687	10	931
9688	10	1907
9689	10	3427
9690	10	8109
9691	10	1922
9692	10	2317
9693	10	8031
9694	10	6800
9695	10	3062
9696	10	9247
9697	10	4730
9698	10	2238
9699	10	1469
9700	10	7470
9701	10	828
9702	10	561
9703	10	7785
9704	10	6630
9705	10	2866
9706	10	2547
9707	10	353
9708	10	5873
9709	10	6702
9710	10	143
9711	10	8439
9712	10	2839
9713	10	5046
9714	10	3232
9715	10	8632
9716	10	2825
9717	10	9010
9718	10	8395
9719	10	1540
9720	10	2102
9721	10	1755
9722	10	5831
9723	10	1519
9724	10	5093
9725	10	4167
9726	10	390
9727	10	196
9728	10	4773
9729	10	4048
9730	10	1526
9731	10	9113
9732	10	8167
9733	10	8664
9734	10	6834
9735	10	130
9736	10	7706
9737	10	4477
9738	10	9250
9739	10	5415
9740	10	7715
9741	10	1812
9742	10	8113
9743	10	8665
9744	10	6647
9745	10	1352
9746	10	77
9747	10	8646
9748	10	5892
9749	10	7411
9750	10	5747
9751	10	4398
9752	10	3615
9753	10	7830
9754	10	4189
9755	10	3961
9756	10	5505
9757	10	6191
9758	10	3959
9759	10	5610
9760	10	776
9761	10	2853
9762	10	7375
9763	10	1659
9764	10	5960
9765	10	7964
9766	10	4907
9767	10	1769
9768	10	2051
9769	10	6100
9770	10	3863
9771	10	8429
9772	10	4990
9773	10	3499
9774	10	5866
9775	10	3323
9776	10	7739
9777	10	3245
9778	10	4190
9779	10	7590
9780	10	5334
9781	10	4486
9782	10	1079
9783	10	9161
9784	10	6275
9785	10	8421
9786	10	2708
9787	10	4416
9788	10	9363
9789	10	974
9790	10	9252
9791	10	1201
9792	10	819
9793	10	1244
9794	10	980
9795	10	6577
9796	10	4837
9797	10	3381
9798	10	6708
9799	10	2524
9800	10	1226
9801	10	8639
9802	10	6264
9803	10	1156
9804	10	4107
9805	10	410
9806	10	2412
9807	10	340
9808	10	244
9809	10	8028
9810	10	2278
9811	10	890
9812	10	4362
9813	10	7533
9814	10	1002
9815	10	9123
