"id"	"substance_id"	"structure_flag_id"	"validated"
4623	2440	9	"false"
4624	1994	9	"false"
4625	2058	9	"false"
4627	5123	9	"false"
4628	4607	9	"false"
4629	4370	9	"false"
4630	6673	9	"false"
4633	3191	9	"false"
4634	1938	9	"false"
4637	9055	9	"false"
4638	8855	9	"false"
4639	4109	9	"false"
4640	2098	9	"false"
4642	3061	9	"false"
4643	5622	9	"false"
4644	5390	9	"false"
4645	5860	9	"false"
4646	4828	9	"false"
4647	152	9	"false"
4648	8319	9	"false"
4649	3638	9	"false"
4650	9028	9	"false"
4651	4928	9	"false"
4652	2242	9	"false"
4654	5068	9	"false"
4655	7975	9	"false"
4656	3566	9	"false"
4657	6422	9	"false"
4658	5254	9	"false"
4659	4770	9	"false"
4660	5468	9	"false"
4661	7086	9	"false"
4662	8368	9	"false"
4663	8167	9	"false"
4664	1781	9	"false"
4665	6235	9	"false"
4666	8921	9	"false"
4667	4975	9	"false"
4668	7916	9	"false"
4669	4885	9	"false"
4670	7927	9	"false"
4672	8083	9	"false"
4673	7628	9	"false"
4675	8953	9	"false"
4676	575	9	"false"
4677	8460	9	"false"
4678	569	9	"false"
4680	4982	9	"false"
4681	1117	9	"false"
4682	1969	9	"false"
4684	8870	9	"false"
4685	3639	9	"false"
4686	1133	9	"false"
4687	5308	9	"false"
4688	3525	9	"false"
2798	7753	9	"true"
2799	1813	9	"true"
2800	4579	9	"true"
2801	3965	9	"true"
2802	217	9	"true"
2803	8986	9	"true"
2804	6939	9	"true"
2805	4946	9	"true"
2806	2543	9	"true"
2807	1360	9	"true"
2808	2053	9	"true"
2809	6322	9	"true"
2810	8385	9	"true"
2811	4343	9	"true"
2812	4240	9	"true"
2813	2268	9	"true"
2814	3188	9	"true"
2815	5548	9	"true"
2816	1059	9	"true"
2817	7113	9	"true"
2818	6418	9	"true"
2819	6156	9	"true"
2820	3678	9	"true"
2821	4140	9	"true"
2822	7909	9	"true"
2823	8839	9	"true"
2824	3391	9	"true"
2825	4184	9	"true"
2826	5785	9	"true"
2827	633	9	"true"
2828	4882	9	"true"
2829	4414	9	"true"
2830	3539	9	"true"
2831	3984	9	"true"
2832	268	9	"true"
2833	2490	9	"true"
2834	3386	9	"true"
2835	9297	9	"true"
2836	849	9	"true"
2837	8639	9	"true"
2838	2614	9	"true"
2839	8180	9	"true"
2840	4600	9	"true"
2841	9132	9	"true"
2842	4628	9	"true"
2843	5052	9	"true"
2844	102	9	"true"
2845	4120	9	"true"
2846	2746	9	"true"
2847	1533	9	"true"
2848	7300	9	"true"
2849	6108	9	"true"
2850	4094	9	"true"
2851	2872	9	"true"
2852	3013	9	"true"
2853	6476	9	"true"
2854	1496	9	"true"
2855	7470	9	"true"
2856	5243	9	"true"
2857	6450	9	"true"
2858	7186	9	"true"
2859	542	9	"true"
2860	7379	9	"true"
2861	7067	9	"true"
2862	4426	9	"true"
2863	5832	9	"true"
2864	368	9	"true"
2865	8551	9	"true"
2866	4202	9	"true"
2867	548	9	"true"
2868	5842	9	"true"
2869	6064	9	"true"
2870	2581	9	"true"
2871	2096	9	"true"
2872	3615	9	"true"
2874	2957	9	"true"
2875	6980	9	"true"
2876	2433	9	"true"
2877	5813	9	"true"
2878	6886	9	"true"
2879	754	9	"true"
2880	290	9	"true"
2881	9035	9	"true"
2882	2285	9	"true"
2883	5700	9	"true"
2884	7757	9	"true"
2885	1632	9	"true"
2886	2985	9	"true"
2887	4589	9	"true"
2888	4143	9	"true"
2889	412	9	"true"
2890	9285	9	"true"
2891	4867	9	"true"
2892	8987	9	"true"
2894	3385	9	"true"
2895	6932	9	"true"
2896	4384	9	"true"
2897	6318	9	"true"
2898	6472	9	"true"
2899	6406	9	"true"
2900	591	9	"true"
2901	1144	9	"true"
2902	7059	9	"true"
2903	2859	9	"true"
2904	568	9	"true"
2905	8932	9	"true"
2906	5985	9	"true"
2907	1524	9	"true"
2908	1555	9	"true"
2909	2030	9	"true"
2910	7845	9	"true"
2911	5504	9	"true"
2912	4947	9	"true"
2913	8962	9	"true"
2914	7153	9	"true"
2915	7716	9	"true"
2916	9112	9	"true"
2917	6721	9	"true"
2918	1202	9	"true"
2919	407	9	"true"
2920	2768	9	"true"
2921	5549	9	"true"
2923	1164	9	"true"
2924	1772	9	"true"
2925	153	9	"true"
2926	5456	9	"true"
2927	4294	9	"true"
2928	8221	9	"true"
2929	2919	9	"true"
2930	3148	9	"true"
2931	1393	9	"true"
2932	306	9	"true"
2933	305	9	"true"
2934	2410	9	"true"
2935	3001	9	"true"
2936	8549	9	"true"
2937	2677	9	"true"
2938	7844	9	"true"
2939	8545	9	"true"
2940	8146	9	"true"
2941	2018	9	"true"
2942	7033	9	"true"
2943	2471	9	"true"
2944	5755	9	"true"
2945	5533	9	"true"
2946	6758	9	"true"
2947	3320	9	"true"
2948	8556	9	"true"
2949	1579	9	"true"
2950	5962	9	"true"
2951	1810	9	"true"
2952	8532	9	"true"
2953	7447	9	"true"
2954	5337	9	"true"
2955	7758	9	"true"
2956	3859	9	"true"
2957	7890	9	"true"
2958	2494	9	"true"
2959	4866	9	"true"
2960	4159	9	"true"
2961	6195	9	"true"
2962	7036	9	"true"
2963	3948	9	"true"
2964	2348	9	"true"
2965	5010	9	"true"
2967	8047	9	"true"
2968	8960	9	"true"
2969	7798	9	"true"
2970	229	9	"true"
2971	1511	9	"true"
2972	4761	9	"true"
2973	2760	9	"true"
2974	4293	9	"true"
2975	815	9	"true"
2977	244	9	"true"
2978	5949	9	"true"
2979	2079	9	"true"
2980	359	9	"true"
2981	7935	9	"true"
2982	1044	9	"true"
2983	398	9	"true"
2984	8528	9	"true"
2985	4139	9	"true"
2986	5767	9	"true"
2987	1045	9	"true"
2988	1359	9	"true"
2989	7696	9	"true"
2990	3777	9	"true"
2991	3478	9	"true"
2992	4254	9	"true"
2993	8203	9	"true"
2994	6814	9	"true"
2995	3417	9	"true"
2996	2959	9	"true"
2997	4235	9	"true"
2998	4782	9	"true"
2999	2076	9	"true"
3000	8951	9	"true"
3001	6752	9	"true"
3002	5224	9	"true"
3003	8213	9	"true"
3004	9275	9	"true"
3005	5044	9	"true"
3006	9352	9	"true"
3007	224	9	"true"
3008	5858	9	"true"
3009	4258	9	"true"
3010	4290	9	"true"
3011	4372	9	"true"
3012	4304	9	"true"
3013	7748	9	"true"
3014	693	9	"true"
3015	4932	9	"true"
3016	1025	9	"true"
3017	7565	9	"true"
3018	2559	9	"true"
3019	2771	9	"true"
3020	6262	9	"true"
3021	8810	9	"true"
3022	7959	9	"true"
3023	5321	9	"true"
3024	3623	9	"true"
3025	1830	9	"true"
3026	4117	9	"true"
3027	5124	9	"true"
3028	6097	9	"true"
3029	922	9	"true"
3030	588	9	"true"
3032	3895	9	"true"
3033	4141	9	"true"
3034	2755	9	"true"
3035	5558	9	"true"
3036	7115	9	"true"
3037	8122	9	"true"
3038	3684	9	"true"
3039	2931	9	"true"
3040	671	9	"true"
3041	5990	9	"true"
3042	2006	9	"true"
3043	5419	9	"true"
3044	7411	9	"true"
3045	3397	9	"true"
3046	8649	9	"true"
3047	6205	9	"true"
3048	624	9	"true"
3049	771	9	"true"
3050	1607	9	"true"
3051	3611	9	"true"
3052	4794	9	"true"
3053	3656	9	"true"
3054	5286	9	"true"
3055	4957	9	"true"
3056	8548	9	"true"
3057	5071	9	"true"
3058	5849	9	"true"
3059	6023	9	"true"
3060	1504	9	"true"
3061	8604	9	"true"
3062	4935	9	"true"
3063	4750	9	"true"
3064	6740	9	"true"
3065	504	9	"true"
3066	1634	9	"true"
3067	1591	9	"true"
3068	4876	9	"true"
3069	3854	9	"true"
3070	565	9	"true"
3071	6829	9	"true"
3072	8660	9	"true"
3073	1172	9	"true"
3074	250	9	"true"
3075	5928	9	"true"
3076	5676	9	"true"
3077	6099	9	"true"
3078	234	9	"true"
3079	2356	9	"true"
3080	6087	9	"true"
3081	7581	9	"true"
3082	8922	9	"true"
3083	110	9	"true"
3084	5051	9	"true"
3085	7546	9	"true"
3086	4454	9	"true"
3087	8571	9	"true"
3088	3441	9	"true"
3089	4326	9	"true"
3090	4745	9	"true"
3091	6022	9	"true"
3092	2949	9	"true"
3093	7235	9	"true"
3094	8183	9	"true"
3095	488	9	"true"
3096	4300	9	"true"
3097	5330	9	"true"
3098	7852	9	"true"
3099	5926	9	"true"
3100	6598	9	"true"
3101	6224	9	"true"
3102	643	9	"true"
3103	7430	9	"true"
3104	6608	9	"true"
3106	2123	9	"true"
3107	6494	9	"true"
3108	6901	9	"true"
3109	455	9	"true"
3110	5553	9	"true"
3111	241	9	"true"
3112	2109	9	"true"
3113	7178	9	"true"
3114	2719	9	"true"
3115	8359	9	"true"
3116	2446	9	"true"
3117	6324	9	"true"
3118	8244	9	"true"
3119	4815	9	"true"
3120	8027	9	"true"
3121	7933	9	"true"
3122	7435	9	"true"
3123	6988	9	"true"
3124	9240	9	"true"
3125	2504	9	"true"
3126	9280	9	"true"
3127	1552	9	"true"
3128	5693	9	"true"
3129	2751	9	"true"
3130	249	9	"true"
3131	2534	9	"true"
3132	2317	9	"true"
3134	2101	9	"true"
3135	4654	9	"true"
3136	8816	9	"true"
3137	8761	9	"true"
3138	4360	9	"true"
3139	3370	9	"true"
3140	8208	9	"true"
3141	5154	9	"true"
3142	7438	9	"true"
3143	8537	9	"true"
3144	7627	9	"true"
3145	7663	9	"true"
3146	5924	9	"true"
3147	4271	9	"true"
3148	3407	9	"true"
3149	6320	9	"true"
3150	3462	9	"true"
3151	2226	9	"true"
3152	9013	9	"true"
3153	4889	9	"true"
3154	3452	9	"true"
3155	5561	9	"true"
3156	6185	9	"true"
3157	1509	9	"true"
3158	3972	9	"true"
3159	6208	9	"true"
3160	4284	9	"true"
3161	7129	9	"true"
3162	4430	9	"true"
3163	4484	9	"true"
3164	5421	9	"true"
3165	7338	9	"true"
3166	605	9	"true"
3167	4881	9	"true"
3168	2921	9	"true"
3169	366	9	"true"
3170	6981	9	"true"
3171	2253	9	"true"
3172	2373	9	"true"
3173	7614	9	"true"
3174	703	9	"true"
3175	254	9	"true"
3176	8603	9	"true"
3177	7047	9	"true"
3178	2200	9	"true"
3179	1585	9	"true"
3180	7092	9	"true"
3181	1153	9	"true"
3182	4608	9	"true"
3183	5325	9	"true"
3184	3514	9	"true"
3185	8907	9	"true"
3186	4816	9	"true"
3187	9001	9	"true"
3188	6748	9	"true"
3189	5791	9	"true"
3190	1358	9	"true"
3191	5532	9	"true"
3192	4123	9	"true"
3193	3526	9	"true"
3194	561	9	"true"
3195	6641	9	"true"
3196	3067	9	"true"
3197	1016	9	"true"
3198	5882	9	"true"
3199	4305	9	"true"
3200	3304	9	"true"
3201	1434	9	"true"
3202	1507	9	"true"
3203	2680	9	"true"
3204	8519	9	"true"
3205	8478	9	"true"
3206	5318	9	"true"
3207	7580	9	"true"
3208	6316	9	"true"
3209	1912	9	"true"
3210	2897	9	"true"
3211	2537	9	"true"
3212	6950	9	"true"
3213	2238	9	"true"
3214	5672	9	"true"
3215	7222	9	"true"
3216	1967	9	"true"
3217	9063	9	"true"
3218	2009	9	"true"
3219	3747	9	"true"
3220	1280	9	"true"
3221	7578	9	"true"
3222	377	9	"true"
3223	2531	9	"true"
3224	3399	9	"true"
3225	304	9	"true"
3226	2461	9	"true"
3227	2828	9	"true"
3229	8514	9	"true"
3230	2426	9	"true"
3231	481	9	"true"
3232	3771	9	"true"
3233	4401	9	"true"
3234	6325	9	"true"
3235	7431	9	"true"
3236	5838	9	"true"
3237	6349	9	"true"
3238	7387	9	"true"
3239	5554	9	"true"
3240	8517	9	"true"
3241	4344	9	"true"
3242	7579	9	"true"
3243	2480	9	"true"
3244	6126	9	"true"
3245	1341	9	"true"
3246	4152	9	"true"
3247	278	9	"true"
3248	7384	9	"true"
3249	6382	9	"true"
3250	2460	9	"true"
3251	7998	9	"true"
3252	4958	9	"true"
3253	1471	9	"true"
3254	4758	9	"true"
3255	9292	9	"true"
3256	2705	9	"true"
3257	5966	9	"true"
3258	4629	9	"true"
3259	6737	9	"true"
3260	3199	9	"true"
3261	1659	9	"true"
3262	2770	9	"true"
3263	5369	9	"true"
3264	2160	9	"true"
3265	3548	9	"true"
3266	5705	9	"true"
3267	521	9	"true"
3268	7037	9	"true"
3269	2750	9	"true"
3270	3762	9	"true"
3271	1449	9	"true"
3272	7684	9	"true"
3273	3666	9	"true"
3274	3192	9	"true"
3275	2269	9	"true"
3276	7148	9	"true"
3277	1595	9	"true"
3278	7293	9	"true"
3279	3697	9	"true"
3280	281	9	"true"
3281	2055	9	"true"
3282	6965	9	"true"
3283	6400	9	"true"
3284	5961	9	"true"
3285	252	9	"true"
3286	8573	9	"true"
3287	321	9	"true"
3288	8016	9	"true"
3289	6816	9	"true"
3290	5581	9	"true"
3291	892	9	"true"
3292	2988	9	"true"
3293	8520	9	"true"
3294	866	9	"true"
3295	9007	9	"true"
3296	4298	9	"true"
3297	3485	9	"true"
3298	251	9	"true"
3299	343	9	"true"
3300	5556	9	"true"
3301	9301	9	"true"
3302	1805	9	"true"
3303	6047	9	"true"
3304	2187	9	"true"
3305	1971	9	"true"
3306	3661	9	"true"
3307	5893	9	"true"
3308	4861	9	"true"
3309	9193	9	"true"
3310	2358	9	"true"
3311	1842	9	"true"
3312	3794	9	"true"
3313	6351	9	"true"
3314	1709	9	"true"
3315	676	9	"true"
3316	4385	9	"true"
3317	9151	9	"true"
3318	83	9	"true"
3319	7172	9	"true"
3320	1047	9	"true"
3321	6238	9	"true"
3322	3784	9	"true"
3323	1070	9	"true"
3325	6370	9	"true"
3326	3392	9	"true"
3327	4458	9	"true"
3328	3946	9	"true"
3329	1058	9	"true"
3330	8967	9	"true"
3331	5881	9	"true"
3332	5142	9	"true"
3333	7858	9	"true"
3334	4358	9	"true"
3335	8170	9	"true"
3336	8871	9	"true"
3337	540	9	"true"
3338	4712	9	"true"
3339	9300	9	"true"
3340	9182	9	"true"
3341	8684	9	"true"
3342	3636	9	"true"
3343	1527	9	"true"
3344	3114	9	"true"
3345	854	9	"true"
3346	3284	9	"true"
3347	6489	9	"true"
3348	280	9	"true"
3349	3994	9	"true"
3350	6082	9	"true"
3351	2900	9	"true"
3352	1534	9	"true"
3353	6858	9	"true"
3354	5083	9	"true"
3355	6449	9	"true"
3356	7314	9	"true"
3357	6270	9	"true"
3358	7507	9	"true"
3359	1599	9	"true"
4689	7586	9	"false"
4690	4541	9	"false"
4691	3360	9	"false"
4692	5250	9	"false"
4693	8653	9	"false"
4695	4708	9	"false"
4696	4288	9	"false"
4697	940	9	"false"
4698	6600	9	"false"
4699	142	9	"false"
4700	7433	9	"false"
4702	3423	9	"false"
4703	9127	9	"false"
4704	1620	9	"false"
4706	3787	9	"false"
4707	2337	9	"false"
4708	8128	9	"false"
4709	6621	9	"false"
4711	7229	9	"false"
4712	4962	9	"false"
4713	6895	9	"false"
4715	6193	9	"false"
4717	1155	9	"false"
4718	6784	9	"false"
4719	6772	9	"false"
4720	3248	9	"false"
4722	3139	9	"false"
4723	6057	9	"false"
4724	8164	9	"false"
4725	4682	9	"false"
4726	8749	9	"false"
4727	6417	9	"false"
4728	2685	9	"false"
4730	1505	9	"false"
4732	8145	9	"false"
4733	6317	9	"false"
4734	8597	9	"false"
4735	6946	9	"false"
4737	517	9	"false"
4739	880	9	"false"
4740	2925	9	"false"
4741	3631	9	"false"
4743	8665	9	"false"
4744	119	9	"false"
4745	7161	9	"false"
4746	5698	9	"false"
4747	3327	9	"false"
4748	1925	9	"false"
4749	313	9	"false"
4750	8067	9	"false"
4753	6670	9	"false"
4754	2569	9	"false"
4755	9122	9	"false"
4756	5547	9	"false"
4757	475	9	"false"
4758	706	9	"false"
4759	8736	9	"false"
4761	9041	9	"false"
4762	8312	9	"false"
4763	7266	9	"false"
4765	3925	9	"false"
4766	9145	9	"false"
4768	1440	9	"false"
4770	1179	9	"false"
4771	4104	9	"false"
4772	1324	9	"false"
4773	5666	9	"false"
4774	2580	9	"false"
4775	9140	9	"false"
4776	3118	9	"false"
4778	8349	9	"false"
4779	7855	9	"false"
4780	6962	9	"false"
4781	3404	9	"false"
4782	1742	9	"false"
4784	751	9	"false"
4785	8887	9	"false"
4786	6243	9	"false"
4788	9059	9	"false"
4789	4534	9	"false"
4790	3791	9	"false"
4791	5907	9	"false"
4792	1852	9	"false"
4793	1466	9	"false"
4794	7571	9	"false"
4795	5939	9	"false"
4796	4567	9	"false"
4797	652	9	"false"
4798	6475	9	"false"
4799	138	9	"false"
4800	6501	9	"false"
4801	791	9	"false"
4802	6365	9	"false"
4805	8747	9	"false"
4806	4818	9	"false"
4807	907	9	"false"
4809	681	9	"false"
4810	7423	9	"false"
4811	8395	9	"false"
4812	6462	9	"false"
4813	9116	9	"false"
4815	2501	9	"false"
4816	7850	9	"false"
4817	4347	9	"false"
4819	2932	9	"false"
4820	768	9	"false"
4821	6568	9	"false"
4822	6263	9	"false"
4823	1159	9	"false"
4824	4551	9	"false"
4825	1459	9	"false"
4826	1187	9	"false"
4827	7137	9	"false"
4828	7639	9	"false"
4829	7506	9	"false"
4830	1408	9	"false"
4831	2408	9	"false"
4832	3387	9	"false"
4834	1869	9	"false"
4836	5655	9	"false"
4837	5067	9	"false"
4838	5416	9	"false"
4840	3603	9	"false"
4841	4842	9	"false"
4842	90	9	"false"
4843	2918	9	"false"
4844	2682	9	"false"
4845	1795	9	"false"
4846	9340	9	"false"
4848	3977	9	"false"
4849	1141	9	"false"
4850	7903	9	"false"
4852	8977	9	"false"
4853	7192	9	"false"
4854	3541	9	"false"
4855	1069	9	"false"
4857	7049	9	"false"
4858	1985	9	"false"
4860	6922	9	"false"
4861	6054	9	"false"
4862	1173	9	"false"
4863	2804	9	"false"
4864	4997	9	"false"
4866	4584	9	"false"
4867	5563	9	"false"
4868	8119	9	"false"
4871	1287	9	"false"
4872	371	9	"false"
4874	6436	9	"false"
4875	3659	9	"false"
4876	1125	9	"false"
4877	598	9	"false"
4878	5821	9	"false"
4881	938	9	"false"
4882	3482	9	"false"
4883	985	9	"false"
4884	1424	9	"false"
4885	748	9	"false"
4887	661	9	"false"
4888	5694	9	"false"
4889	9185	9	"false"
4890	7007	9	"false"
4892	4890	9	"false"
4893	4656	9	"false"
4895	3310	9	"false"
4897	3000	9	"false"
4898	3131	9	"false"
4899	1306	9	"false"
4900	1380	9	"false"
4903	557	9	"false"
4906	8117	9	"false"
4907	4796	9	"false"
4908	1271	9	"false"
4909	3819	9	"false"
4911	2085	9	"false"
4912	5930	9	"false"
4914	8950	9	"false"
4915	3800	9	"false"
4916	7449	9	"false"
4917	4236	9	"false"
4918	222	9	"false"
4919	5630	9	"false"
4920	3260	9	"false"
4921	3980	9	"false"
4922	1831	9	"false"
4923	6125	9	"false"
4924	4194	9	"false"
4926	4554	9	"false"
4927	7809	9	"false"
4930	6783	9	"false"
4931	8429	9	"false"
4932	5341	9	"false"
4933	5184	9	"false"
4934	1260	9	"false"
4935	4706	9	"false"
4936	1031	9	"false"
4937	3778	9	"false"
4938	601	9	"false"
4939	1661	9	"false"
4940	1911	9	"false"
4941	2577	9	"false"
4942	1223	9	"false"
4943	7629	9	"false"
4944	6314	9	"false"
4945	6309	9	"false"
4946	1501	9	"false"
4947	5221	9	"false"
4948	6562	9	"false"
4949	5606	9	"false"
4950	4348	9	"false"
4952	6982	9	"false"
4953	9039	9	"false"
4954	7397	9	"false"
4955	8439	9	"false"
4956	5070	9	"false"
4959	5731	9	"false"
4960	3836	9	"false"
4961	9107	9	"false"
4963	3362	9	"false"
4965	7643	9	"false"
4967	9357	9	"false"
4968	3861	9	"false"
4969	4353	9	"false"
4970	2250	9	"false"
4971	8254	9	"false"
4972	6635	9	"false"
4973	4959	9	"false"
4974	831	9	"false"
4975	9136	9	"false"
4976	3092	9	"false"
4977	2589	9	"false"
4978	6256	9	"false"
4979	413	9	"false"
4980	9130	9	"false"
4982	200	9	"false"
4983	8339	9	"false"
4984	8104	9	"false"
4985	2591	9	"false"
4986	4528	9	"false"
4987	2087	9	"false"
4988	8190	9	"false"
4989	2909	9	"false"
4990	6612	9	"false"
4991	3374	9	"false"
4992	9137	9	"false"
4993	8911	9	"false"
4996	946	9	"false"
4997	7303	9	"false"
4998	2108	9	"false"
4999	2691	9	"false"
5000	4461	9	"false"
5001	5970	9	"false"
5002	5920	9	"false"
5004	4576	9	"false"
5005	4374	9	"false"
5007	7191	9	"false"
5008	1502	9	"false"
5010	3439	9	"false"
5013	2233	9	"false"
5014	5272	9	"false"
5015	7677	9	"false"
5016	7354	9	"false"
5017	2349	9	"false"
5018	198	9	"false"
5019	7638	9	"false"
5020	4315	9	"false"
5022	9217	9	"false"
5023	3367	9	"false"
5025	8093	9	"false"
5026	2794	9	"false"
5027	1675	9	"false"
5029	2902	9	"false"
5030	871	9	"false"
5032	6275	9	"false"
5033	6116	9	"false"
5034	1889	9	"false"
5035	725	9	"false"
5036	8734	9	"false"
5037	4421	9	"false"
5038	9120	9	"false"
5039	8323	9	"false"
5040	272	9	"false"
5041	8652	9	"false"
5042	117	9	"false"
5044	4436	9	"false"
5045	8263	9	"false"
5046	7372	9	"false"
5047	5388	9	"false"
5048	4862	9	"false"
5049	5530	9	"false"
5051	4768	9	"false"
5052	1304	9	"false"
5053	1785	9	"false"
5054	7601	9	"false"
5055	5137	9	"false"
5056	1816	9	"false"
5057	5163	9	"false"
5058	5815	9	"false"
5059	5089	9	"false"
5060	8572	9	"false"
5061	8050	9	"false"
5062	4765	9	"false"
5063	8850	9	"false"
5065	5726	9	"false"
5066	4150	9	"false"
5067	2404	9	"false"
5069	1627	9	"false"
5071	8563	9	"false"
5072	9146	9	"false"
5073	4572	9	"false"
5074	8442	9	"false"
5076	7894	9	"false"
5077	1826	9	"false"
5078	1320	9	"false"
5079	243	9	"false"
5080	8399	9	"false"
5081	5041	9	"false"
5082	2435	9	"false"
5083	2512	9	"false"
5084	4936	9	"false"
5085	4518	9	"false"
5086	4212	9	"false"
5087	6664	9	"false"
5088	5728	9	"false"
5089	4503	9	"false"
5090	3076	9	"false"
5091	3432	9	"false"
5093	1615	9	"false"
5094	3158	9	"false"
5095	3845	9	"false"
5096	8939	9	"false"
5097	9076	9	"false"
5098	4246	9	"false"
5099	2673	9	"false"
5100	7833	9	"false"
5101	5618	9	"false"
5102	1631	9	"false"
5103	3471	9	"false"
5104	2730	9	"false"
5105	5823	9	"false"
5106	5269	9	"false"
5108	5544	9	"false"
5109	5033	9	"false"
5110	9060	9	"false"
5111	559	9	"false"
5112	5875	9	"false"
5114	320	9	"false"
5115	3154	9	"false"
5116	6469	9	"false"
5118	8941	9	"false"
5119	1744	9	"false"
5120	3045	9	"false"
5121	2797	9	"false"
5123	7797	9	"false"
5124	5827	9	"false"
5125	8853	9	"false"
5126	9002	9	"false"
5127	6730	9	"false"
5128	8872	9	"false"
5129	8468	9	"false"
5130	1598	9	"false"
5132	803	9	"false"
5134	4121	9	"false"
5135	5288	9	"false"
5136	7187	9	"false"
5138	4297	9	"false"
5139	2174	9	"false"
5140	1614	9	"false"
5141	5874	9	"false"
5143	734	9	"false"
5144	5367	9	"false"
5145	6471	9	"false"
5147	2050	9	"false"
5148	3009	9	"false"
5149	2507	9	"false"
5150	3867	9	"false"
5151	2182	9	"false"
5152	5918	9	"false"
5153	5540	9	"false"
5155	8413	9	"false"
5156	5253	9	"false"
5157	415	9	"false"
5158	876	9	"false"
5159	5307	9	"false"
5161	1811	9	"false"
5163	7962	9	"false"
5164	4291	9	"false"
5165	4573	9	"false"
5166	3302	9	"false"
5167	8619	9	"false"
5168	128	9	"false"
5169	1200	9	"false"
5170	893	9	"false"
5171	6276	9	"false"
5172	1962	9	"false"
5173	660	9	"false"
5174	5982	9	"false"
5175	2257	9	"false"
5176	8719	9	"false"
5177	5216	9	"false"
5178	1174	9	"false"
5180	2034	9	"false"
5182	3677	9	"false"
5184	1748	9	"false"
5186	5971	9	"false"
5187	7094	9	"false"
5190	8766	9	"false"
5191	6698	9	"false"
5192	5663	9	"false"
5193	2497	9	"false"
5194	3200	9	"false"
5195	1064	9	"false"
5196	2626	9	"false"
5197	1950	9	"false"
5198	8804	9	"false"
5199	5096	9	"false"
5200	2694	9	"false"
5201	8997	9	"false"
5203	1576	9	"false"
5204	7592	9	"false"
5205	1265	9	"false"
5206	9365	9	"false"
5208	8477	9	"false"
5209	6826	9	"false"
5210	2907	9	"false"
5211	615	9	"false"
5212	7997	9	"false"
5213	2922	9	"false"
5215	7061	9	"false"
5216	5562	9	"false"
5217	4864	9	"false"
5218	4617	9	"false"
5219	6984	9	"false"
5220	9126	9	"false"
5221	5415	9	"false"
5222	1096	9	"false"
5224	5031	9	"false"
5225	2524	9	"false"
5226	7722	9	"false"
5227	7501	9	"false"
5228	6172	9	"false"
5229	2729	9	"false"
5230	7432	9	"false"
5231	3198	9	"false"
5232	7015	9	"false"
5233	1124	9	"false"
5234	2196	9	"false"
5235	1310	9	"false"
5236	2324	9	"false"
5237	2083	9	"false"
5238	4047	9	"false"
5239	742	9	"false"
5240	6918	9	"false"
5241	4730	9	"false"
5244	6544	9	"false"
5245	4283	9	"false"
5246	6003	9	"false"
5247	9282	9	"false"
5248	7534	9	"false"
5250	4356	9	"false"
5252	770	9	"false"
5253	4314	9	"false"
5254	301	9	"false"
5256	5414	9	"false"
5257	3480	9	"false"
5259	4648	9	"false"
5260	2319	9	"false"
5261	3473	9	"false"
5262	8698	9	"false"
5264	8765	9	"false"
5265	4843	9	"false"
5266	3680	9	"false"
5267	3475	9	"false"
5268	7713	9	"false"
5269	5527	9	"false"
5270	2209	9	"false"
5271	4811	9	"false"
5272	8433	9	"false"
5273	6390	9	"false"
5274	4411	9	"false"
5276	3831	9	"false"
5277	8695	9	"false"
5278	3119	9	"false"
5279	1169	9	"false"
5280	8282	9	"false"
5281	4924	9	"false"
5282	1536	9	"false"
5283	1392	9	"false"
5284	6708	9	"false"
5285	7718	9	"false"
5286	7417	9	"false"
5287	8909	9	"false"
5288	2796	9	"false"
5289	4739	9	"false"
5291	6416	9	"false"
5292	1705	9	"false"
5293	8906	9	"false"
5294	8779	9	"false"
5295	3884	9	"false"
5296	384	9	"false"
5297	7393	9	"false"
5298	7547	9	"false"
5299	6236	9	"false"
5300	3963	9	"false"
5301	4737	9	"false"
5303	4892	9	"false"
5304	6577	9	"false"
5305	6733	9	"false"
5306	6912	9	"false"
5307	1862	9	"false"
5308	2703	9	"false"
5309	8343	9	"false"
5311	5331	9	"false"
5312	7132	9	"false"
5313	4677	9	"false"
5314	2241	9	"false"
5316	7521	9	"false"
5317	5650	9	"false"
5318	3552	9	"false"
5319	5136	9	"false"
5321	6919	9	"false"
5322	2845	9	"false"
5323	4400	9	"false"
5324	8333	9	"false"
5325	1996	9	"false"
5326	4956	9	"false"
5327	6659	9	"false"
5328	2841	9	"false"
5329	8995	9	"false"
5330	93	9	"false"
5331	9254	9	"false"
5333	8358	9	"false"
5334	1801	9	"false"
5335	1827	9	"false"
5336	134	9	"false"
5337	8455	9	"false"
5338	6199	9	"false"
5339	5475	9	"false"
5340	8142	9	"false"
5341	3018	9	"false"
5342	3716	9	"false"
5345	4707	9	"false"
5346	1433	9	"false"
2445	410	8	"true"
2431	96	8	"true"
5347	8110	9	"false"
5348	1073	9	"false"
5349	6165	9	"false"
5350	4273	9	"false"
5351	2024	9	"false"
5353	8859	9	"false"
5354	6454	9	"false"
5355	8147	9	"false"
5356	3160	9	"false"
5357	741	9	"false"
5358	6306	9	"false"
5359	6052	9	"false"
5360	5617	9	"false"
5362	7808	9	"false"
5363	5474	9	"false"
5364	7175	9	"false"
5365	8388	9	"false"
5366	6350	9	"false"
5367	6583	9	"false"
5368	2838	9	"false"
2432	132	8	"false"
2434	379	8	"false"
