"id"	"substance_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
3403	3901	17	"false"	17	1	
3404	3902	17	"false"	17	1	
3405	3906	17	"false"	17	1	
3382	3838	28	"false"	28		
3407	3910	17	"false"	17	1	
3408	3912	17	"false"	17	1	
3409	3914	17	"false"	17	1	
3410	3916	17	"false"	17	1	
3411	3918	17	"false"	17	1	
3412	3919	17	"false"	17	1	
3413	3920	20	"false"	20	1	
3414	3921	17	"false"	17	1	
3415	3922	17	"false"	17	1	
3416	3927	17	"false"	17	1	
3417	3928	17	"false"	17	1	
3418	3929	17	"false"	17	1	
3419	3933	28	"false"	28	1	
3420	3934	17	"false"	17	1	
3421	3935	17	"false"	17	1	
3422	3936	17	"false"	17	1	
3423	3937	17	"false"	17	1	
3424	3941	17	"false"	17	1	
3425	3942	17	"false"	17	1	
3426	3943	17	"false"	17	1	
3427	3944	17	"false"	17	1	
3428	3945	17	"false"	17	1	
3429	3948	17	"false"	17	1	
3430	3950	17	"false"	17	1	
13343	166	17	"true"	21	3	
3431	3953	17	"false"	17	1	
3432	3954	17	"false"	17	1	
3433	3955	18	"false"	18	1	
3434	3956	17	"false"	17	1	
3435	3957	17	"false"	17	1	
3436	3958	17	"false"	17	1	
3437	3959	17	"false"	17	1	
3438	3962	17	"false"	17	1	
3439	3963	17	"false"	17	1	
3440	3964	17	"false"	17	1	
3441	3965	17	"false"	17	1	
3442	3969	17	"false"	17	1	
3443	3970	20	"false"	20	1	
3444	3972	17	"false"	17	1	
3445	3975	17	"false"	17	1	
3446	3976	17	"false"	17	1	
3447	3978	17	"false"	17	1	
3448	3979	17	"false"	17	1	
3449	3981	17	"false"	17	1	
3450	3986	17	"false"	17	1	
3451	3987	17	"false"	17	1	
3452	3988	17	"false"	17	1	
3453	3989	17	"false"	17	1	
3454	3991	17	"false"	17	1	
3455	3993	17	"false"	17	1	
3456	3995	17	"false"	17	1	
3457	3996	17	"false"	17	1	
3458	4000	17	"false"	17	1	
3459	4001	17	"false"	17	1	
3460	4002	17	"false"	17	1	
3461	4003	17	"false"	17	1	
3462	4005	17	"false"	17	1	
3463	4008	17	"false"	17	1	
3464	4014	17	"false"	17	1	
3465	4017	17	"false"	17	1	
3466	4021	17	"false"	17	1	
3467	4036	28	"false"	28	1	
3468	4041	17	"false"	17	1	
3469	4045	17	"false"	17	1	
3470	4046	17	"false"	17	1	
3471	4047	17	"false"	17	1	
3472	4048	17	"false"	17	1	
3473	4049	17	"false"	17	1	
3474	4053	17	"false"	17	1	
3475	4055	17	"false"	17	1	
3476	4060	17	"false"	17	1	
3477	4062	17	"false"	17	1	
3478	4063	17	"false"	17	1	
3479	4071	17	"false"	17	1	
3480	4077	17	"false"	17	1	
3481	4078	17	"false"	17	1	
3482	4098	17	"false"	17	1	
3483	4104	17	"false"	17	1	
3484	4111	17	"false"	17	1	
3485	4119	17	"false"	17	1	
3486	4130	17	"false"	17	1	
3487	4140	17	"false"	17	1	
3488	4144	28	"false"	28	1	
3489	4151	17	"false"	17	1	
3490	4153	17	"false"	17	1	
3491	4154	17	"false"	17	1	
3492	4155	17	"false"	17	1	
3493	4160	17	"false"	17	1	
3494	4161	17	"false"	17	1	
3495	4163	17	"false"	17	1	
3496	4166	17	"false"	17	1	
3497	4167	17	"false"	17	1	
3498	4168	17	"false"	17	1	
3499	4169	17	"false"	17	1	
3500	4170	17	"false"	17	1	
3501	4172	17	"false"	17	1	
3502	4173	17	"false"	17	1	
3503	4175	17	"false"	17	1	
3504	4176	17	"false"	17	1	
3505	4179	17	"false"	17	1	
3506	4180	17	"false"	17	1	
3507	4183	17	"false"	17	1	
3508	4184	17	"false"	17	1	
3509	4187	17	"false"	17	1	
3510	4190	17	"false"	17	1	
3511	4192	17	"false"	17	1	
3512	4195	17	"false"	17	1	
3513	4198	17	"false"	17	1	
3514	4199	29	"false"	29	1	
3515	4206	17	"false"	17	1	
3376	3826	17	"true"	17	1	
3377	3827	17	"true"	17	1	
3378	3829	17	"true"	17	1	
3380	3835	28	"true"	28	1	
3391	3857	17	"true"	17	1	
3392	3858	26	"true"	26	1	
3517	4212	17	"false"	17	1	
3518	4213	17	"false"	17	1	
3519	4217	17	"false"	17	1	
3520	4221	17	"false"	17	1	
3521	4222	17	"false"	17	1	
3522	4223	17	"false"	17	1	
3523	4226	17	"false"	17	1	
3524	4227	25	"false"	25	1	
3525	4233	17	"false"	17	1	
3526	4234	17	"false"	17	1	
3527	4237	17	"false"	17	1	
3528	4239	17	"false"	17	1	
3529	4243	17	"false"	17	1	
3530	4245	17	"false"	17	1	
3531	4246	17	"false"	17	1	
3532	4248	17	"false"	17	1	
3533	4253	17	"false"	17	1	
3534	4256	17	"false"	17	1	
3535	4257	17	"false"	17	1	
3536	4259	17	"false"	17	1	
3537	4262	17	"false"	17	1	
3538	4263	17	"false"	17	1	
3539	4267	17	"false"	17	1	
3540	4268	17	"false"	17	1	
3541	4269	17	"false"	17	1	
3542	4272	17	"false"	17	1	
3543	4276	17	"false"	17	1	
3544	4277	17	"false"	17	1	
3545	4278	17	"false"	17	1	
3546	4279	17	"false"	17	1	
3547	4280	17	"false"	17	1	
3548	4284	17	"false"	17	1	
3549	4287	17	"false"	17	1	
3550	4289	17	"false"	17	1	
3551	4294	17	"false"	17	1	
3552	4295	17	"false"	17	1	
3553	4297	17	"false"	17	1	
3554	4299	17	"false"	17	1	
3555	4300	21	"false"	21	1	
3556	4303	28	"false"	28	1	
3557	4310	17	"false"	17	1	
3558	4312	17	"false"	17	1	
3559	4313	17	"false"	17	1	
3560	4320	17	"false"	17	1	
3561	4321	17	"false"	17	1	
3562	4324	17	"false"	17	1	
3563	4325	17	"false"	17	1	
3564	4326	17	"false"	17	1	
3565	4329	17	"false"	17	1	
3566	4333	25	"false"	25	1	
3567	4338	17	"false"	17	1	
3568	4341	28	"false"	28	1	
3569	4342	28	"false"	28	1	
3570	4343	17	"false"	17	1	
3571	4345	17	"false"	17	1	
3572	4346	17	"false"	17	1	
3573	4347	17	"false"	17	1	
3574	4348	17	"false"	17	1	
3575	4349	17	"false"	17	1	
3576	4350	17	"false"	17	1	
3577	4351	17	"false"	17	1	
3578	4352	17	"false"	17	1	
3579	4353	17	"false"	17	1	
3580	4354	17	"false"	17	1	
3581	4355	17	"false"	17	1	
3582	4356	17	"false"	17	1	
3583	4357	26	"false"	26	1	
3584	4358	17	"false"	17	1	
3585	4362	17	"false"	17	1	
3586	4363	17	"false"	17	1	
3587	4364	17	"false"	17	1	
3588	4366	17	"false"	17	1	
3589	4367	17	"false"	17	1	
3590	4368	17	"false"	17	1	
3591	4370	17	"false"	17	1	
3592	4371	17	"false"	17	1	
3593	4372	25	"false"	25	1	
3594	4373	17	"false"	17	1	
3595	4374	17	"false"	17	1	
3596	4377	17	"false"	17	1	
3597	4378	17	"false"	17	1	
3598	4380	17	"false"	17	1	
3599	4381	17	"false"	17	1	
3600	4382	17	"false"	17	1	
3601	4383	17	"false"	17	1	
3603	4387	17	"false"	17	1	
3604	4389	18	"false"	18	1	
3605	4390	17	"false"	17	1	
3606	4391	17	"false"	17	1	
3607	4392	28	"false"	28	1	
3608	4393	18	"false"	18	1	
3609	4394	17	"false"	17	1	
3610	4396	17	"false"	17	1	
3611	4397	17	"false"	17	1	
3612	4398	17	"false"	17	1	
3613	4399	17	"false"	17	1	
3614	4401	17	"false"	17	1	
3615	4403	17	"false"	17	1	
3616	4404	17	"false"	17	1	
3617	4405	17	"false"	17	1	
3618	4406	17	"false"	17	1	
3619	4408	17	"false"	17	1	
3620	4409	17	"false"	17	1	
3621	4410	17	"false"	17	1	
3622	4411	17	"false"	17	1	
3623	4412	17	"false"	17	1	
3624	4413	17	"false"	17	1	
3625	4415	17	"false"	17	1	
3626	4416	17	"false"	17	1	
3627	4417	17	"false"	17	1	
3628	4418	17	"false"	17	1	
3629	4419	17	"false"	17	1	
3630	4420	17	"false"	17	1	
3631	4421	17	"false"	17	1	
3632	4422	17	"false"	17	1	
3633	4423	17	"false"	17	1	
3634	4424	17	"false"	17	1	
3635	4425	17	"false"	17	1	
3636	4426	17	"false"	17	1	
3637	4428	17	"false"	17	1	
3638	4431	17	"false"	17	1	
3639	4432	17	"false"	17	1	
3640	4433	17	"false"	17	1	
3641	4435	17	"false"	17	1	
3642	4436	26	"false"	26	1	
3643	4437	17	"false"	17	1	
3644	4438	17	"false"	17	1	
3645	4439	17	"false"	17	1	
3646	4440	17	"false"	17	1	
3647	4443	17	"false"	17	1	
3648	4446	17	"false"	17	1	
3649	4447	18	"false"	18	1	
3650	4448	17	"false"	17	1	
3651	4449	17	"false"	17	1	
3652	4450	17	"false"	17	1	
3653	4452	17	"false"	17	1	
3654	4453	17	"false"	17	1	
3655	4454	25	"false"	25	1	
3656	4455	17	"false"	17	1	
3657	4457	19	"false"	19	1	
3658	4458	17	"false"	17	1	
3659	4460	26	"false"	26	1	
3660	4461	17	"false"	17	1	
3661	4462	17	"false"	17	1	
3662	4464	17	"false"	17	1	
3663	4465	17	"false"	17	1	
3664	4466	17	"false"	17	1	
3665	4469	17	"false"	17	1	
3666	4470	17	"false"	17	1	
3667	4471	17	"false"	17	1	
3668	4473	17	"false"	17	1	
3669	4474	17	"false"	17	1	
3670	4476	17	"false"	17	1	
3671	4483	17	"false"	17	1	
3672	4484	17	"false"	17	1	
3673	4489	17	"false"	17	1	
3674	4491	17	"false"	17	1	
3675	4497	17	"false"	17	1	
3676	4498	17	"false"	17	1	
3677	4499	17	"false"	17	1	
3678	4500	17	"false"	17	1	
3679	4501	17	"false"	17	1	
3680	4502	17	"false"	17	1	
3681	4503	17	"false"	17	1	
3682	4504	17	"false"	17	1	
3683	4506	17	"false"	17	1	
3684	4507	17	"false"	17	1	
3685	4508	17	"false"	17	1	
3686	4509	17	"false"	17	1	
3687	4510	17	"false"	17	1	
3688	4512	17	"false"	17	1	
3689	4513	28	"false"	28	1	
3690	4514	28	"false"	28	1	
3691	4519	17	"false"	17	1	
3692	4520	17	"false"	17	1	
3693	4521	17	"false"	17	1	
3694	4522	19	"false"	19	1	
3695	4523	17	"false"	17	1	
3696	4533	17	"false"	17	1	
3697	4537	17	"false"	17	1	
3698	4541	17	"false"	17	1	
3699	4542	17	"false"	17	1	
3700	4545	17	"false"	17	1	
3701	4552	17	"false"	17	1	
3702	4553	17	"false"	17	1	
3703	4557	17	"false"	17	1	
3704	4559	17	"false"	17	1	
3705	4560	17	"false"	17	1	
3706	4562	17	"false"	17	1	
3707	4564	17	"false"	17	1	
3708	4567	20	"false"	20	1	
3709	4568	17	"false"	17	1	
3710	4569	17	"false"	17	1	
3711	4570	17	"false"	17	1	
3712	4571	17	"false"	17	1	
3713	4572	17	"false"	17	1	
3714	4573	17	"false"	17	1	
3715	4575	17	"false"	17	1	
3716	4576	17	"false"	17	1	
3718	4581	17	"false"	17	1	
3719	4582	17	"false"	17	1	
3720	4583	17	"false"	17	1	
3721	4585	17	"false"	17	1	
3722	4586	17	"false"	17	1	
3723	4587	17	"false"	17	1	
3724	4588	17	"false"	17	1	
3725	4590	17	"false"	17	1	
3726	4593	17	"false"	17	1	
3727	4594	26	"false"	26	1	
3728	4595	17	"false"	17	1	
3729	4596	17	"false"	17	1	
3730	4597	17	"false"	17	1	
3731	4598	17	"false"	17	1	
3732	4599	17	"false"	17	1	
3733	4602	17	"false"	17	1	
3734	4603	17	"false"	17	1	
4441	6301	17	"false"	17	1	
3735	4604	28	"false"	28	1	
3736	4605	17	"false"	17	1	
3737	4606	17	"false"	17	1	
3738	4607	17	"false"	17	1	
3739	4609	17	"false"	17	1	
3740	4610	17	"false"	17	1	
3741	4611	17	"false"	17	1	
3742	4621	17	"false"	17	1	
3743	4624	17	"false"	17	1	
3744	4631	17	"false"	17	1	
3745	4633	17	"false"	17	1	
3746	4707	17	"false"	17	1	
3747	4710	17	"false"	17	1	
3748	4714	17	"false"	17	1	
3749	4723	17	"false"	17	1	
3750	4724	17	"false"	17	1	
3751	4725	17	"false"	17	1	
3752	4729	17	"false"	17	1	
3753	4730	17	"false"	17	1	
3754	4731	17	"false"	17	1	
3755	4732	17	"false"	17	1	
3756	4733	17	"false"	17	1	
3757	4734	17	"false"	17	1	
3758	4736	17	"false"	17	1	
3759	4738	17	"false"	17	1	
3760	4741	17	"false"	17	1	
3761	4743	17	"false"	17	1	
3762	4750	25	"false"	25	1	
3763	4751	17	"false"	17	1	
3764	4753	17	"false"	17	1	
3765	4760	17	"false"	17	1	
3766	4762	17	"false"	17	1	
3767	4764	17	"false"	17	1	
3768	4769	17	"false"	17	1	
3769	4772	17	"false"	17	1	
3770	4778	17	"false"	17	1	
3771	4780	17	"false"	17	1	
3772	4784	17	"false"	17	1	
3773	4786	17	"false"	17	1	
3774	4790	17	"false"	17	1	
3775	4794	17	"false"	17	1	
3776	4797	17	"false"	17	1	
3777	4799	17	"false"	17	1	
3778	4800	17	"false"	17	1	
3779	4810	17	"false"	17	1	
3780	4812	17	"false"	17	1	
3781	4814	17	"false"	17	1	
3782	4819	17	"false"	17	1	
3783	4824	17	"false"	17	1	
3784	4825	17	"false"	17	1	
3785	4826	17	"false"	17	1	
3786	4833	17	"false"	17	1	
3787	4834	17	"false"	17	1	
3805	4862	17	"false"	17	1	
3806	4863	17	"false"	17	1	
3807	4864	17	"false"	17	1	
3808	4865	17	"false"	17	1	
3809	4866	17	"false"	17	1	
3810	4868	17	"false"	17	1	
3811	4870	17	"false"	17	1	
3812	4871	17	"false"	17	1	
3813	4872	17	"false"	17	1	
3814	4873	17	"false"	17	1	
3815	4875	17	"false"	17	1	
3816	4877	17	"false"	17	1	
3817	4878	17	"false"	17	1	
3818	4879	17	"false"	17	1	
3819	4880	17	"false"	17	1	
3820	4884	17	"false"	17	1	
3821	4885	17	"false"	17	1	
3822	4888	17	"false"	17	1	
3823	4890	17	"false"	17	1	
3824	4891	17	"false"	17	1	
3825	4892	17	"false"	17	1	
3826	4893	17	"false"	17	1	
3827	4894	17	"false"	17	1	
3828	4895	18	"false"	18	1	
3829	4896	17	"false"	17	1	
3830	4897	17	"false"	17	1	
3831	4898	17	"false"	17	1	
3832	4899	17	"false"	17	1	
3833	4900	17	"false"	17	1	
3834	4901	17	"false"	17	1	
3835	4918	17	"false"	17	1	
3836	4920	17	"false"	17	1	
3837	4921	17	"false"	17	1	
3838	4927	17	"false"	17	1	
3839	4928	17	"false"	17	1	
3840	4929	17	"false"	17	1	
3841	4930	17	"false"	17	1	
3842	4931	17	"false"	17	1	
3843	4937	17	"false"	17	1	
3844	4939	17	"false"	17	1	
3845	4941	17	"false"	17	1	
3846	4942	17	"false"	17	1	
3847	4944	17	"false"	17	1	
3848	4945	17	"false"	17	1	
3849	4950	17	"false"	17	1	
3850	4951	17	"false"	17	1	
3851	4952	17	"false"	17	1	
3852	4956	17	"false"	17	1	
3853	4961	17	"false"	17	1	
3854	4964	17	"false"	17	1	
3855	4969	17	"false"	17	1	
3856	4971	17	"false"	17	1	
3857	4973	17	"false"	17	1	
3858	4976	17	"false"	17	1	
3859	4978	17	"false"	17	1	
3860	4979	17	"false"	17	1	
3861	4982	17	"false"	17	1	
3862	4983	17	"false"	17	1	
3863	4985	17	"false"	17	1	
3864	4987	17	"false"	17	1	
3865	4988	17	"false"	17	1	
3866	4992	17	"false"	17	1	
3867	4995	17	"false"	17	1	
3868	5004	17	"false"	17	1	
3869	5005	17	"false"	17	1	
3870	5013	17	"false"	17	1	
13344	165	17	"true"	18	2	
3872	5016	28	"false"	28	1	
3873	5018	17	"false"	17	1	
3874	5020	17	"false"	17	1	
3875	5022	17	"false"	17	1	
3876	5028	17	"false"	17	1	
3877	5045	28	"false"	28	1	
3878	5054	17	"false"	17	1	
3879	5061	17	"false"	17	1	
3880	5065	17	"false"	17	1	
3881	5068	17	"false"	17	1	
3882	5077	17	"false"	17	1	
3883	5078	17	"false"	17	1	
3884	5079	17	"false"	17	1	
3885	5082	20	"false"	20	1	
3789	4838	17	"true"	17	1	
3790	4839	17	"true"	17	1	
3791	4840	17	"true"	17	1	
3792	4843	17	"true"	17	1	
3793	4844	17	"true"	17	1	
3794	4845	17	"true"	17	1	
3795	4846	17	"true"	17	1	
3797	4851	17	"true"	17	1	
3798	4852	17	"true"	17	1	
3799	4853	17	"true"	17	1	
3800	4854	17	"true"	17	1	
3801	4855	17	"true"	17	1	
3802	4858	17	"true"	17	1	
3803	4859	17	"true"	17	1	
3804	4860	17	"true"	17	1	
3886	5083	28	"false"	28	1	
3887	5085	29	"false"	29	1	
3888	5087	17	"false"	17	1	
3889	5089	17	"false"	17	1	
3890	5090	17	"false"	17	1	
3891	5091	17	"false"	17	1	
3892	5092	17	"false"	17	1	
3893	5093	17	"false"	17	1	
3894	5094	17	"false"	17	1	
3895	5095	26	"false"	26	1	
3896	5101	17	"false"	17	1	
3897	5105	17	"false"	17	1	
3898	5107	17	"false"	17	1	
3899	5108	17	"false"	17	1	
3900	5109	17	"false"	17	1	
3901	5110	17	"false"	17	1	
3902	5111	17	"false"	17	1	
3903	5113	17	"false"	17	1	
3904	5114	17	"false"	17	1	
3905	5118	17	"false"	17	1	
3906	5121	17	"false"	17	1	
3907	5122	17	"false"	17	1	
3908	5125	17	"false"	17	1	
3909	5126	17	"false"	17	1	
3910	5128	17	"false"	17	1	
3911	5130	17	"false"	17	1	
3912	5131	17	"false"	17	1	
13345	164	17	"true"	21	3	
3914	5133	17	"false"	17	1	
3915	5135	17	"false"	17	1	
3916	5138	17	"false"	17	1	
3917	5144	17	"false"	17	1	
3918	5145	17	"false"	17	1	
3919	5146	17	"false"	17	1	
3920	5147	28	"false"	28	1	
3921	5151	17	"false"	17	1	
3922	5152	17	"false"	17	1	
3923	5153	17	"false"	17	1	
3924	5158	17	"false"	17	1	
3925	5161	17	"false"	17	1	
3926	5162	17	"false"	17	1	
3927	5163	17	"false"	17	1	
3928	5164	17	"false"	17	1	
3929	5165	17	"false"	17	1	
3930	5166	17	"false"	17	1	
3931	5168	17	"false"	17	1	
3932	5170	17	"false"	17	1	
3933	5171	17	"false"	17	1	
3934	5173	17	"false"	17	1	
3935	5174	17	"false"	17	1	
3936	5175	17	"false"	17	1	
3937	5177	17	"false"	17	1	
3938	5181	17	"false"	17	1	
3939	5182	17	"false"	17	1	
3940	5185	17	"false"	17	1	
3941	5190	17	"false"	17	1	
3942	5191	17	"false"	17	1	
3943	5193	17	"false"	17	1	
3944	5194	17	"false"	17	1	
3945	5196	17	"false"	17	1	
3946	5197	17	"false"	17	1	
3947	5200	17	"false"	17	1	
3948	5203	17	"false"	17	1	
3949	5204	17	"false"	17	1	
3950	5205	17	"false"	17	1	
3951	5207	17	"false"	17	1	
3952	5210	17	"false"	17	1	
3953	5211	17	"false"	17	1	
3954	5213	17	"false"	17	1	
3955	5215	17	"false"	17	1	
3956	5218	17	"false"	17	1	
3957	5221	17	"false"	17	1	
3958	5223	17	"false"	17	1	
3959	5224	17	"false"	17	1	
3960	5225	29	"false"	29	1	
3961	5226	17	"false"	17	1	
3962	5230	17	"false"	17	1	
3963	5231	17	"false"	17	1	
3964	5234	23	"false"	23	1	
3965	5235	17	"false"	17	1	
3966	5242	28	"false"	28	1	
3967	5243	17	"false"	17	1	
3968	5244	17	"false"	17	1	
3969	5247	17	"false"	17	1	
3970	5249	17	"false"	17	1	
3971	5251	17	"false"	17	1	
3972	5253	17	"false"	17	1	
3973	5255	17	"false"	17	1	
3974	5257	17	"false"	17	1	
3975	5258	17	"false"	17	1	
3976	5260	17	"false"	17	1	
3977	5261	17	"false"	17	1	
3978	5263	17	"false"	17	1	
3979	5265	17	"false"	17	1	
3980	5266	17	"false"	17	1	
3981	5267	17	"false"	17	1	
3982	5268	17	"false"	17	1	
3983	5270	17	"false"	17	1	
3984	5272	17	"false"	17	1	
3985	5273	17	"false"	17	1	
3986	5274	17	"false"	17	1	
3987	5275	17	"false"	17	1	
3988	5276	17	"false"	17	1	
3989	5277	17	"false"	17	1	
3990	5278	17	"false"	17	1	
3991	5279	17	"false"	17	1	
3992	5280	17	"false"	17	1	
3993	5281	17	"false"	17	1	
3994	5282	17	"false"	17	1	
3995	5283	17	"false"	17	1	
3996	5284	17	"false"	17	1	
3997	5285	17	"false"	17	1	
3998	5288	17	"false"	17	1	
3999	5289	17	"false"	17	1	
4000	5291	17	"false"	17	1	
4001	5294	17	"false"	17	1	
4002	5295	17	"false"	17	1	
4003	5296	17	"false"	17	1	
4004	5298	17	"false"	17	1	
4005	5299	26	"false"	26	1	
4006	5301	17	"false"	17	1	
4007	5302	17	"false"	17	1	
4008	5303	17	"false"	17	1	
4009	5304	17	"false"	17	1	
4010	5305	17	"false"	17	1	
4011	5306	17	"false"	17	1	
4012	5307	17	"false"	17	1	
4013	5309	17	"false"	17	1	
4014	5310	17	"false"	17	1	
4015	5311	17	"false"	17	1	
4016	5312	17	"false"	17	1	
4017	5313	17	"false"	17	1	
4018	5315	17	"false"	17	1	
4019	5316	17	"false"	17	1	
4020	5317	17	"false"	17	1	
4021	5319	17	"false"	17	1	
4022	5320	17	"false"	17	1	
4023	5322	17	"false"	17	1	
4024	5325	25	"false"	25	1	
4025	5326	17	"false"	17	1	
4026	5328	17	"false"	17	1	
4027	5329	17	"false"	17	1	
4028	5331	17	"false"	17	1	
4029	5332	17	"false"	17	1	
4030	5333	26	"false"	26	1	
4031	5335	17	"false"	17	1	
4032	5337	17	"false"	17	1	
4033	5338	17	"false"	17	1	
4034	5339	17	"false"	17	1	
4035	5340	17	"false"	17	1	
4036	5341	17	"false"	17	1	
4037	5342	17	"false"	17	1	
4038	5343	17	"false"	17	1	
4039	5344	17	"false"	17	1	
4040	5345	17	"false"	17	1	
4041	5346	17	"false"	17	1	
4042	5347	17	"false"	17	1	
4811	7174	17	"false"	17	1	
4043	5348	17	"false"	17	1	
4044	5349	17	"false"	17	1	
4045	5350	17	"false"	17	1	
4046	5354	17	"false"	17	1	
4047	5355	17	"false"	17	1	
4048	5356	17	"false"	17	1	
4049	5358	17	"false"	17	1	
4050	5360	17	"false"	17	1	
4051	5361	17	"false"	17	1	
4052	5362	17	"false"	17	1	
4053	5363	17	"false"	17	1	
4054	5364	17	"false"	17	1	
4055	5365	17	"false"	17	1	
4056	5368	17	"false"	17	1	
4057	5370	17	"false"	17	1	
4058	5371	17	"false"	17	1	
4059	5373	17	"false"	17	1	
4060	5376	17	"false"	17	1	
4061	5377	17	"false"	17	1	
4062	5378	28	"false"	28	1	
4063	5379	17	"false"	17	1	
4064	5380	17	"false"	17	1	
4065	5386	17	"false"	17	1	
4066	5387	17	"false"	17	1	
4067	5389	17	"false"	17	1	
4149	5528	17	"true"	17	1	
4069	5393	17	"false"	17	1	
4070	5394	17	"false"	17	1	
4071	5395	17	"false"	17	1	
4072	5396	17	"false"	17	1	
4073	5397	17	"false"	17	1	
4074	5400	17	"false"	17	1	
4075	5401	17	"false"	17	1	
4076	5402	17	"false"	17	1	
4077	5403	17	"false"	17	1	
4078	5404	17	"false"	17	1	
4079	5405	17	"false"	17	1	
4080	5406	17	"false"	17	1	
4081	5407	17	"false"	17	1	
4082	5408	17	"false"	17	1	
4083	5409	17	"false"	17	1	
4084	5412	17	"false"	17	1	
4085	5414	18	"false"	18	1	
4086	5415	17	"false"	17	1	
4087	5416	17	"false"	17	1	
4088	5418	17	"false"	17	1	
4089	5420	17	"false"	17	1	
4090	5422	28	"false"	28	1	
4091	5423	17	"false"	17	1	
4092	5424	17	"false"	17	1	
4093	5428	17	"false"	17	1	
4094	5431	17	"false"	17	1	
4095	5432	17	"false"	17	1	
4096	5437	17	"false"	17	1	
4097	5439	28	"false"	28	1	
4098	5440	17	"false"	17	1	
4099	5441	17	"false"	17	1	
4100	5442	17	"false"	17	1	
4101	5443	17	"false"	17	1	
4102	5445	17	"false"	17	1	
4103	5446	17	"false"	17	1	
4104	5447	17	"false"	17	1	
4105	5448	17	"false"	17	1	
4106	5449	17	"false"	17	1	
4107	5450	17	"false"	17	1	
4108	5451	17	"false"	17	1	
4109	5452	17	"false"	17	1	
4110	5454	29	"false"	29	1	
4111	5457	17	"false"	17	1	
4112	5459	28	"false"	28	1	
4113	5461	17	"false"	17	1	
4114	5464	17	"false"	17	1	
4115	5467	17	"false"	17	1	
4116	5468	17	"false"	17	1	
4117	5470	20	"false"	20	1	
4118	5476	17	"false"	17	1	
4119	5488	17	"false"	17	1	
4120	5492	17	"false"	17	1	
4121	5493	17	"false"	17	1	
4122	5494	20	"false"	20	1	
4123	5495	17	"false"	17	1	
4124	5496	17	"false"	17	1	
4125	5497	17	"false"	17	1	
4126	5498	17	"false"	17	1	
4127	5499	17	"false"	17	1	
4128	5501	17	"false"	17	1	
4129	5503	17	"false"	17	1	
4130	5504	25	"false"	25	1	
4131	5505	17	"false"	17	1	
4132	5506	17	"false"	17	1	
4133	5507	17	"false"	17	1	
4134	5509	17	"false"	17	1	
4135	5510	20	"false"	20	1	
4136	5511	17	"false"	17	1	
4137	5512	21	"false"	21	1	
4138	5515	17	"false"	17	1	
4139	5517	17	"false"	17	1	
4140	5518	17	"false"	17	1	
4141	5520	17	"false"	17	1	
4142	5521	18	"false"	18	1	
4143	5522	17	"false"	17	1	
4144	5523	26	"false"	26	1	
4145	5524	17	"false"	17	1	
4146	5525	17	"false"	17	1	
4147	5526	17	"false"	17	1	
4148	5527	17	"false"	17	1	
4150	5531	17	"false"	17	1	
4151	5532	25	"false"	25	1	
4152	5533	25	"false"	25	1	
4153	5534	17	"false"	17	1	
4154	5537	17	"false"	17	1	
4155	5538	17	"false"	17	1	
4156	5539	17	"false"	17	1	
4157	5541	17	"false"	17	1	
4158	5542	17	"false"	17	1	
4159	5543	20	"false"	20	1	
4160	5557	17	"false"	17	1	
4161	5577	17	"false"	17	1	
4162	5578	17	"false"	17	1	
4163	5653	17	"false"	17	1	
4164	5656	17	"false"	17	1	
4165	5660	17	"false"	17	1	
4166	5662	17	"false"	17	1	
4167	5666	17	"false"	17	1	
4168	5671	17	"false"	17	1	
4169	5679	17	"false"	17	1	
4170	5691	17	"false"	17	1	
4171	5692	17	"false"	17	1	
4172	5694	17	"false"	17	1	
4173	5695	17	"false"	17	1	
4174	5696	17	"false"	17	1	
4175	5698	17	"false"	17	1	
4176	5700	17	"false"	17	1	
4177	5707	17	"false"	17	1	
4178	5708	17	"false"	17	1	
4179	5717	17	"false"	17	1	
4180	5724	17	"false"	17	1	
4181	5725	17	"false"	17	1	
4182	5726	17	"false"	17	1	
4183	5729	17	"false"	17	1	
4184	5731	17	"false"	17	1	
4185	5732	17	"false"	17	1	
4186	5734	17	"false"	17	1	
4187	5740	17	"false"	17	1	
4188	5741	17	"false"	17	1	
4189	5745	17	"false"	17	1	
4190	5747	17	"false"	17	1	
4191	5751	17	"false"	17	1	
4192	5752	17	"false"	17	1	
4193	5756	17	"false"	17	1	
4194	5764	17	"false"	17	1	
13346	162	29	"true"	30	3	
4996	7560	17	"false"	17	1	
4195	5770	28	"false"	28	1	
4196	5771	17	"false"	17	1	
4197	5775	17	"false"	17	1	
4198	5776	17	"false"	17	1	
4199	5778	17	"false"	17	1	
4200	5780	17	"false"	17	1	
4201	5781	17	"false"	17	1	
4202	5783	17	"false"	17	1	
4203	5786	17	"false"	17	1	
4204	5789	26	"false"	26	1	
4205	5790	17	"false"	17	1	
4206	5793	17	"false"	17	1	
4207	5794	17	"false"	17	1	
4208	5795	17	"false"	17	1	
4209	5796	17	"false"	17	1	
4210	5801	17	"false"	17	1	
4211	5802	17	"false"	17	1	
4212	5803	17	"false"	17	1	
4213	5804	17	"false"	17	1	
4214	5805	17	"false"	17	1	
4215	5808	17	"false"	17	1	
4216	5809	17	"false"	17	1	
4217	5811	17	"false"	17	1	
4218	5814	26	"false"	26	1	
