id,substances_id,orig_sample_id,tox21_id,pubchem_sid,withdrawn,bottle_barcode
4771,383,NCGC00260303-01,202756,144209954,0,
4772,8532,NCGC00260332-01,202786,144209984,0,
4773,3687,NCGC00260402-01,202856,144210054,0,
4774,3071,NCGC00260417-01,202871,144210069,0,
4775,3068,NCGC00260444-01,202898,144210096,0,
4776,903,NCGC00260394-01,202848,144210046,0,
4777,2884,NCGC00260279-01,202731,144209929,0,
4778,7852,NCGC00260293-01,202745,144209943,0,
4779,899,NCGC00260386-01,202840,144210038,0,
4780,3697,NCGC00260385-01,202839,144210037,0,
4781,7155,NCGC00260384-01,202838,144210036,0,
4782,900,NCGC00260387-01,202841,144210039,0,
4783,9293,NCGC00260395-01,202849,144210047,0,
4784,3355,NCGC00260415-01,202869,144210067,0,
4785,2997,NCGC00260449-01,202903,144210101,0,
4786,6506,NCGC00260416-01,202870,144210068,0,
4787,4630,NCGC00260451-01,202905,144210103,0,
4788,834,NCGC00260426-01,202880,144210078,0,
4789,2953,NCGC00260425-01,202879,144210077,0,
4790,5467,NCGC00260458-01,202912,144210110,0,
4791,5555,NCGC00260469-01,202923,144210121,0,
4792,5552,NCGC00260462-01,202916,144210114,0,
4793,889,NCGC00260506-01,202960,144210158,0,
4794,6491,NCGC00260504-01,202958,144210156,0,
4795,9284,NCGC00260513-01,202967,144210165,0,
4796,1848,NCGC00260511-01,202965,144210163,0,
4797,4632,NCGC00260515-01,202969,144210167,0,
4798,7428,NCGC00260510-01,202964,144210162,0,
4799,1868,NCGC00260495-01,202949,144210147,0,
4800,4629,NCGC00260498-01,202952,144210150,0,
4801,2772,NCGC00260487-01,202941,144210139,0,
4802,3685,NCGC00260482-01,202936,144210134,0,
4803,1460,NCGC00260491-01,202945,144210143,0,
4804,6652,NCGC00260478-01,202932,144210130,0,
4805,4621,NCGC00260479-01,202933,144210131,0,
4806,3691,NCGC00260500-01,202954,144210152,0,
4807,3931,NCGC00260480-01,202934,144210132,0,
4808,3682,NCGC00260362-01,202816,144210014,0,
4809,6892,NCGC00260437-01,202891,144210089,0,
4810,2752,NCGC00260349-01,202803,144210001,0,
4811,6821,NCGC00260435-01,202889,144210087,0,
4812,4634,NCGC00260361-01,202815,144210013,0,
4813,483,NCGC00260352-01,202806,144210004,0,
4814,3201,NCGC00260320-01,202773,144209971,0,
4815,5064,NCGC00260314-01,202767,144209965,0,
4816,2011,NCGC00260338-01,202792,144209990,0,
4817,6651,NCGC00260334-01,202788,144209986,0,
4818,6966,NCGC00260319-01,202772,144209970,0,
4819,3100,NCGC00260436-01,202890,144210088,0,
4820,1750,NCGC00260363-01,202817,144210015,0,
4821,2200,NCGC00260439-01,202893,144210091,0,
4822,1083,NCGC00260340-01,202794,144209992,0,
4823,6492,NCGC00260355-01,202809,144210007,0,
4824,6888,NCGC00260440-01,202894,144210092,0,
4825,2270,NCGC00260307-01,202760,144209958,0,
4826,6938,NCGC00260298-01,202750,144209948,0,
4827,387,NCGC00260305-01,202758,144209956,0,
4828,8800,NCGC00260308-01,202761,144209959,0,
4829,7439,NCGC00260525-01,202979,144210177,0,
4830,4792,NCGC00258806-01,201254,144208452,0,
4831,1099,NCGC00260671-01,201511,144208709,0,
4832,3103,NCGC00260527-01,202981,144210179,0,
4833,3855,NCGC00260672-01,201546,144208744,0,
4834,3804,NCGC00259932-01,202383,144209581,0,
4835,5007,NCGC00260528-01,202982,144210180,0,
4836,6495,NCGC00260460-01,202914,144210112,0,
4837,7636,NCGC00256314-01,302729,144213046,0,TX003137
4838,7785,NCGC00256321-01,302824,144213141,0,TX011203
4839,2042,NCGC00256324-01,302866,144213183,0,TX003481
4840,2921,NCGC00256328-01,302936,144213253,0,TX001896
4841,8500,NCGC00256333-01,303017,144213334,0,TX008960
4842,4733,NCGC00256337-01,302786,144213103,0,TX006140
4843,2929,NCGC00256339-01,302812,144213129,0,TX007057
4844,3888,NCGC00256340-01,302825,144213142,0,TX001347
4845,3836,NCGC00256343-01,302867,144213184,0,TX006580
4846,4708,NCGC00256349-01,302951,144213268,0,TX009669
4847,69,NCGC00256352-01,302991,144213308,0,TX001325
4848,7603,NCGC00256354-01,303018,144213335,0,TX004074
4849,7612,NCGC00256359-01,302800,144213117,0,TX006834
4850,79,NCGC00256365-01,302896,144213213,0,TX009857
4851,6640,NCGC00256373-01,302759,144213076,0,TX008622
4852,2023,NCGC00256377-01,302813,144213130,0,TX004856
4853,2003,NCGC00256380-01,302855,144213172,0,TX004220
4854,6616,NCGC00256383-01,302925,144213242,0,TX009896
4855,5673,NCGC00256384-01,302939,144213256,0,TX009595
4856,6668,NCGC00256387-01,302979,144213296,0,TX009457
4857,7560,NCGC00256390-01,303020,144213337,0,TX003429
4858,89,NCGC00256393-01,302760,144213077,0,TX009386
4859,3820,NCGC00256394-01,302774,144213091,0,TX008578
4860,185,NCGC00256399-01,302856,144213173,0,TX002575
4861,3812,NCGC00256401-01,302883,144213200,0,TX010200
4862,1951,NCGC00256410-01,303021,144213338,0,TX003151
4863,6602,NCGC00256418-01,302857,144213174,0,TX002383
4864,8589,NCGC00257367-01,303650,144213952,0,TX009743
4865,4805,NCGC00256420-01,302899,144213216,0,TX003259
4866,1062,NCGC00256427-01,303008,144213325,0,TX009623
4867,5732,NCGC00256431-01,302762,144213079,0,TX009169
4868,3883,NCGC00256434-01,302803,144213120,0,TX003301
4869,7576,NCGC00256445-01,302995,144213312,0,TX008003
4870,7558,NCGC00256453-01,302831,144213148,0,TX004136
4871,1967,NCGC00256454-01,302844,144213161,0,TX001673
4872,4740,NCGC00256455-01,302858,144213175,0,TX009330
4873,2032,NCGC00256456-01,302871,144213188,0,TX002975
4874,1046,NCGC00256466-01,303024,144213341,0,TX003856
4875,7567,NCGC00256468-01,302749,144213066,0,TX000994
4876,2168,NCGC00256471-01,302792,144213109,0,TX011551
4877,5726,NCGC00256473-01,302817,144213134,0,TX003339
4878,3069,NCGC00256475-01,302845,144213162,0,TX011397
4879,3861,NCGC00256477-01,302872,144213189,0,TX008058
4880,6614,NCGC00256488-01,302736,144213053,0,TX007618
4881,6601,NCGC00256493-01,302806,144213123,0,TX003986
4882,2919,NCGC00256496-01,302846,144213163,0,TX010300
4883,6642,NCGC00256498-01,302873,144213190,0,TX009621
4884,2041,NCGC00256503-01,302944,144213261,0,TX004088
4885,5659,NCGC00256505-01,302970,144213287,0,TX001871
4886,8548,NCGC00256506-01,302983,144213300,0,TX004022
4887,6661,NCGC00256511-01,302766,144213083,0,TX001087
4888,1977,NCGC00256512-01,302780,144213097,0,TX009813
4889,4785,NCGC00256516-01,302834,144213151,0,TX009613
4890,8528,NCGC00256518-01,302874,144213191,0,TX008112
4891,2937,NCGC00256522-01,302945,144213262,0,TX003291
4892,4726,NCGC00256524-01,302984,144213301,0,TX009410
4893,1106,NCGC00256526-01,303012,144213329,0,TX008747
4894,8549,NCGC00256530-01,302767,144213084,0,TX002585
4895,3895,NCGC00256531-01,302808,144213125,0,TX002447
4896,3878,NCGC00256534-01,302862,144213179,0,TX002351
4897,1981,NCGC00256538-01,302946,144213263,0,TX009593
4898,5668,NCGC00256542-01,303000,144213317,0,TX009424
4899,7565,NCGC00256544-01,303027,144213344,0,TX006859
4900,2898,NCGC00256551-01,302863,144213180,0,TX009336
4901,7570,NCGC00256555-01,302918,144213235,0,TX007186
4902,1079,NCGC00256556-01,302933,144213250,0,TX009058
4903,1112,NCGC00256561-01,303028,144213345,0,TX008574
4904,2025,NCGC00256565-01,302809,144213126,0,TX007044
4905,8479,NCGC00256571-01,302892,144213209,0,TX010002
4906,4734,NCGC00256584-01,302810,144213127,0,TX004455
4907,3835,NCGC00256586-01,302850,144213167,0,TX006616
4908,3898,NCGC00256589-01,302893,144213210,0,TX008776
4909,83,NCGC00256590-01,302907,144213224,0,TX009992
4910,154,NCGC00256592-01,302948,144213265,0,TX002291
4911,1008,NCGC00256595-01,302988,144213305,0,TX003071
4912,4724,NCGC00256598-01,302742,144213059,0,TX006562
4913,160,NCGC00256602-01,302797,144213114,0,TX005833
4914,7598,NCGC00256603-01,302823,144213140,0,TX002149
4915,182,NCGC00256609-01,302908,144213225,0,TX002478
4916,1114,NCGC00256610-01,302921,144213238,0,TX009467
4917,3882,NCGC00256613-01,302961,144213278,0,TX002441
4918,3853,NCGC00256614-01,302975,144213292,0,TX003343
4919,368,NCGC00256927-01,303032,144213349,0,TX001911
4920,6940,NCGC00256934-01,303129,144213446,0,TX006895
4921,6910,NCGC00256936-01,303158,144213475,0,TX008351
4922,4972,NCGC00256939-01,303198,144213515,0,TX002319
4923,8779,NCGC00256941-01,303226,144213543,0,TX001738
4924,3165,NCGC00256955-01,303159,144213476,0,TX009609
4925,1194,NCGC00256956-01,303172,144213489,0,TX002206
4926,5987,NCGC00256959-01,303213,144213530,0,TX009284
4927,4020,NCGC00256961-01,303241,144213558,0,TX001053
4928,3075,NCGC00256971-01,303105,144213422,0,TX009364
4929,1271,NCGC00256972-01,303118,144213435,0,TX009056
4930,303,NCGC00256974-01,303145,144213462,0,TX002619
4931,3040,NCGC00256975-01,303185,144213502,0,TX010326
4932,5024,NCGC00256976-01,303200,144213517,0,TX009517
4933,3102,NCGC00256982-01,303327,144213644,0,TX009346
4934,3159,NCGC00256984-01,303048,144213365,0,TX002969
4935,4907,NCGC00256985-01,303063,144213380,0,TX006822
4936,2171,NCGC00256987-01,303093,144213410,0,TX007616
4937,1300,NCGC00256992-01,303173,144213490,0,TX009988
4938,5041,NCGC00256996-01,303228,144213545,0,TX008725
4939,1292,NCGC00256997-01,303243,144213560,0,TX002343
4940,2030,NCGC00257000-01,303284,144213601,0,TX011523
4941,370,NCGC00257005-01,303064,144213381,0,TX009004
4942,4103,NCGC00257015-01,303244,144213561,0,TX004327
4943,4105,NCGC00257018-01,303300,144213617,0,TX004325
4944,4004,NCGC00257019-01,303314,144213631,0,TX006786
4945,6939,NCGC00257023-01,303065,144213382,0,TX001788
4946,2180,NCGC00257024-01,303080,144213397,0,TX005742
4947,6906,NCGC00257025-01,303094,144213411,0,TX009445
4948,8757,NCGC00257026-01,303107,144213424,0,TX002977
4949,5044,NCGC00257033-01,303216,144213533,0,TX009537
4950,8771,NCGC00257035-01,303245,144213562,0,TX009392
4951,5948,NCGC00257037-01,303272,144213589,0,TX003317
4952,2245,NCGC00257040-01,303330,144213647,0,TX009280
4953,1208,NCGC00257045-01,303095,144213412,0,TX008339
4954,4086,NCGC00257046-01,303108,144213425,0,TX004184
4955,7844,NCGC00257048-01,303149,144213466,0,TX011505
4956,8672,NCGC00257049-01,303162,144213479,0,TX009042
4957,2223,NCGC00257053-01,303217,144213534,0,TX008710
4958,4926,NCGC00257054-01,303231,144213548,0,TX006845
4959,5036,NCGC00257055-01,303258,144213575,0,TX009226
4960,4093,NCGC00257059-01,303316,144213633,0,TX003219
4961,5985,NCGC00257067-01,303163,144213480,0,TX002113
4962,6925,NCGC00257068-01,303190,144213507,0,TX007549
4963,5045,NCGC00257069-01,303204,144213521,0,TX009087
4964,2231,NCGC00257080-01,303083,144213400,0,TX009599
4965,5990,NCGC00257083-01,303122,144213439,0,TX002432
4966,6810,NCGC00257084-01,303135,144213452,0,TX009625
4967,1270,NCGC00257087-01,303177,144213494,0,TX001377
4968,2226,NCGC00257088-01,303191,144213508,0,TX003860
4969,5979,NCGC00257091-01,303233,144213550,0,TX008652
4970,7758,NCGC00257093-01,303260,144213577,0,TX002269
4971,5043,NCGC00257095-01,303288,144213605,0,TX009074
4972,5019,NCGC00257096-01,303303,144213620,0,TX009016
4973,5978,NCGC00257100-01,303054,144213371,0,TX002293
4974,6935,NCGC00257101-01,303069,144213386,0,TX004034
4975,5034,NCGC00257103-01,303098,144213415,0,TX008122
4976,1317,NCGC00257105-01,303136,144213453,0,TX009232
4977,5894,NCGC00257107-01,303165,144213482,0,TX010069
4978,1220,NCGC00257110-01,303206,144213523,0,TX007248
4979,374,NCGC00257115-01,303275,144213592,0,TX009338
4980,4110,NCGC00257116-01,303289,144213606,0,TX003227
4981,6928,NCGC00257121-01,303085,144213402,0,TX001253
4982,4049,NCGC00257124-01,303124,144213441,0,TX001305
4983,6903,NCGC00257127-01,303166,144213483,0,TX008546
4984,4016,NCGC00257128-01,303193,144213510,0,TX005219
4985,366,NCGC00257130-01,303220,144213537,0,TX001675
4986,1228,NCGC00257131-01,303235,144213552,0,TX008522
4987,8699,NCGC00257132-01,303249,144213566,0,TX009829
4988,4019,NCGC00257135-01,303290,144213607,0,TX002445
4989,8775,NCGC00257140-01,303055,144213372,0,TX008468
4990,2222,NCGC00257141-01,303071,144213388,0,TX002887
4991,4935,NCGC00257142-01,303125,144213442,0,TX005782
4992,6806,NCGC00257145-01,303179,144213496,0,TX007234
4993,1296,NCGC00257151-01,303277,144213594,0,TX006975
4994,1177,NCGC00257152-01,303291,144213608,0,TX011618
4995,7811,NCGC00257153-01,303306,144213623,0,TX007664
4996,6926,NCGC00257154-01,303320,144213637,0,TX006951
4997,5008,NCGC00257156-01,303042,144213359,0,TX009497
4998,2197,NCGC00257158-01,303086,144213403,0,TX009248
4999,5916,NCGC00257161-01,303126,144213443,0,TX008980
5000,1219,NCGC00257162-01,303139,144213456,0,TX001655
5001,1178,NCGC00257167-01,303237,144213554,0,TX007304
5002,7768,NCGC00257172-01,303307,144213624,0,TX001678
5003,5983,NCGC00257175-01,303043,144213360,0,TX009362
5004,4055,NCGC00257176-01,303057,144213374,0,TX008199
5005,3155,NCGC00257177-01,303072,144213389,0,TX008712
5006,5911,NCGC00257179-01,303101,144213418,0,TX009352
5007,8722,NCGC00257183-01,303168,144213485,0,TX008704
5008,6864,NCGC00257192-01,303322,144213639,0,TX006883
5009,6845,NCGC00257193-01,303337,144213654,0,TX007650
5010,3984,NCGC00257201-01,303156,144213473,0,TX008820
5011,251,NCGC00257202-01,303169,144213486,0,TX009739
5012,7853,NCGC00257205-01,303210,144213527,0,TX007188
5013,307,NCGC00257206-01,303224,144213541,0,TX002419
5014,6879,NCGC00257210-01,303280,144213597,0,TX002911
5015,5006,NCGC00257211-01,303294,144213611,0,TX003313
5016,4042,NCGC00257213-01,303323,144213640,0,TX009194
5017,326,NCGC00257216-01,303059,144213376,0,TX008052
5018,1298,NCGC00257219-01,303102,144213419,0,TX005984
5019,6854,NCGC00257222-01,303142,144213459,0,TX009161
5020,2173,NCGC00257230-01,303281,144213598,0,TX001631
5021,5921,NCGC00257231-01,303295,144213612,0,TX009535
5022,2151,NCGC00257234-01,303339,144213656,0,TX009491
5023,2242,NCGC00257241-01,303419,144213730,0,TX011501
5024,3907,NCGC00257357-01,303656,144213958,0,TX012533
5025,2316,NCGC00257242-01,303445,144213755,0,TX002979
5026,7900,NCGC00257253-01,303607,144213912,0,TX004852
5027,6041,NCGC00257254-01,303341,144213658,0,TX006931
5028,132,NCGC00257261-01,303472,144213782,0,TX011508
5029,2028,NCGC00257270-01,303342,144213659,0,TX004146
5030,2663,NCGC00257272-01,303366,144213681,0,TX011246
5031,4146,NCGC00257274-01,303394,144213706,0,TX006840
5032,1948,NCGC00257275-01,303408,144213719,0,TX012249
5033,3179,NCGC00257278-01,303447,144213757,0,TX001653
5034,5891,NCGC00257430-01,303652,144213954,0,TX012517
5035,7345,NCGC00257295-01,303459,144213769,0,TX011307
5036,2263,NCGC00257299-01,303512,144213820,0,TX007668
5037,381,NCGC00257300-01,303527,144213834,0,TX005018
5038,4143,NCGC00257302-01,303553,144213858,0,TX001397
5039,5655,NCGC00257304-01,303575,144213880,0,TX011341
5040,1010,NCGC00257307-01,303609,144213914,0,TX004383
5041,4120,NCGC00257309-01,303355,144213672,0,TX008902
5042,5487,NCGC00257313-01,303653,144213955,0,TX012521
5043,4150,NCGC00257316-01,303460,144213770,0,TX001860
5044,2272,NCGC00257320-01,303528,144213835,0,TX005904
5045,8592,NCGC00257456-01,303655,144213957,0,TX012532
5046,1331,NCGC00257327-01,303382,144213694,0,TX009567
5047,5996,NCGC00257333-01,303475,144213785,0,TX011516
5048,2264,NCGC00257334-01,303489,144213798,0,TX005356
5049,9200,NCGC00257337-01,303542,144213848,0,TX011242
5050,2285,NCGC00257344-01,303345,144213662,0,TX003447
5051,4210,NCGC00257346-01,303369,144213684,0,TX005839
5052,5032,NCGC00257349-01,303412,144213723,0,TX011520
5053,411,NCGC00257353-01,303515,144213823,0,TX005803
5054,4128,NCGC00257354-01,303530,144213837,0,TX009340
5055,8805,NCGC00257358-01,303590,144213895,0,TX001279
5056,6023,NCGC00257359-01,303611,144213916,0,TX008832
5057,6984,NCGC00257362-01,303384,144213696,0,TX009014
5058,7872,NCGC00257363-01,303424,144213735,0,TX003409
5059,9182,NCGC00257364-01,303451,144213761,0,TX007266
5060,5062,NCGC00257365-01,303462,144213772,0,TX009565
5061,1360,NCGC00257369-01,303516,144213824,0,TX011730
5062,2503,NCGC00257371-01,303544,144213850,0,TX012545
5063,3178,NCGC00257381-01,303413,144213724,0,TX005304
5064,7931,NCGC00257382-01,303659,144213961,0,TX012542
5065,6956,NCGC00257384-01,303452,144213762,0,TX011488
5066,1359,NCGC00257388-01,303503,144213811,0,TX010188
5067,6048,NCGC00255229-01,302154,144212471,0,TX007775
5068,5465,NCGC00257404-01,303491,144213800,0,TX011290
5069,3182,NCGC00257408-01,303545,144213851,0,TX008387
5070,8797,NCGC00257409-01,303579,144213884,0,TX005278
5071,4147,NCGC00257410-01,303592,144213897,0,TX007176
5072,3187,NCGC00257412-01,303348,144213665,0,TX001890
5073,9195,NCGC00257418-01,303465,144213775,0,TX001563
5074,3218,NCGC00257421-01,303505,144213813,0,TX009176
5075,6787,NCGC00257422-01,303534,144213840,0,TX004060
5076,6412,NCGC00257436-01,303520,144213827,0,TX011418
5077,6947,NCGC00257437-01,303535,144213841,0,TX003389
5078,9203,NCGC00257441-01,303594,144213899,0,TX011399
5079,8565,NCGC00257442-01,303603,144213908,0,TX011275
5080,3217,NCGC00257444-01,303350,144213667,0,TX002095
5081,4127,NCGC00257453-01,303467,144213777,0,TX009344
5082,8257,NCGC00257455-01,303493,144213802,0,TX007236
5083,2291,NCGC00257462-01,303604,144213909,0,TX010202
5084,1358,NCGC00257466-01,303389,144213701,0,TX008886
5085,481,NCGC00257467-01,303403,144213714,0,TX008564
5086,4532,NCGC00257470-01,303442,144213752,0,TX011478
5087,7536,NCGC00257474-01,303507,144213815,0,TX012529
5088,2287,NCGC00257475-01,303522,144213829,0,TX006778
5089,3603,NCGC00257476-01,303536,144213842,0,TX011407
5090,351,NCGC00257481-01,303615,144213920,0,TX011429
5091,3196,NCGC00257482-01,303351,144213668,0,TX009185
5092,1325,NCGC00257485-01,303417,144213728,0,TX004076
5093,7082,NCGC00257486-01,303429,144213740,0,TX008970
5094,6047,NCGC00257489-01,303482,144213791,0,TX007180
5095,6983,NCGC00257507-01,303483,144213792,0,TX011236
5096,3184,NCGC00257508-01,303496,144213804,0,TX009400
5097,4802,NCGC00257513-01,303584,144213889,0,TX011339
5098,1717,NCGC00256007-01,302287,144212604,0,TX008548
5099,8985,NCGC00256008-01,301541,144211858,0,TX004385
5100,8997,NCGC00256009-01,301689,144212006,0,TX005064
5101,3406,NCGC00256010-01,301436,144211753,0,TX003804
5102,4325,NCGC00256011-01,301783,144212100,0,TX005504
5103,4341,NCGC00256013-01,301243,144211560,0,TX001157
5104,1543,NCGC00256014-01,301709,144212026,0,TX005270
5105,4318,NCGC00256015-01,301602,144211919,0,TX004624
5106,2623,NCGC00256016-01,302348,144212665,0,TX009394
5107,3411,NCGC00256018-01,301779,144212096,0,TX005494
5108,2626,NCGC00256020-01,302349,144212666,0,TX009406
5109,4319,NCGC00256022-01,301893,144212210,0,TX006072
5110,760,NCGC00256023-01,302284,144212601,0,TX008514
5111,9155,NCGC00256024-01,302346,144212663,0,TX009312
5112,3419,NCGC00256028-01,301806,144212123,0,TX005607
5113,7159,NCGC00256029-01,302255,144212572,0,TX008185
5114,9001,NCGC00256033-01,301721,144212038,0,TX005314
5115,5254,NCGC00256034-01,301225,144211542,0,TX001113
5116,6213,NCGC00256035-01,301661,144211978,0,TX004958
5117,7178,NCGC00256036-01,301745,144212062,0,TX005388
5118,6203,NCGC00256037-01,301797,144212114,0,TX005555
5119,5426,NCGC00256040-01,301821,144212138,0,TX005693
5120,588,NCGC00256041-01,301457,144211774,0,TX003992
5121,8095,NCGC00256042-01,301477,144211794,0,TX004102
5122,3560,NCGC00256046-01,302304,144212621,0,TX008786
5123,1544,NCGC00256050-01,301713,144212030,0,TX005289
5124,6205,NCGC00256051-01,301724,144212041,0,TX005320
5125,1548,NCGC00256052-01,301397,144211714,0,TX003520
5126,6196,NCGC00256053-01,302243,144212560,0,TX008154
5127,598,NCGC00256054-01,301623,144211940,0,TX004834
5128,3562,NCGC00256059-01,302289,144212606,0,TX008586
5129,7175,NCGC00256061-01,301262,144211579,0,TX001201
5130,4337,NCGC00256062-01,301605,144211922,0,TX004632
5131,6370,NCGC00256064-01,302283,144212600,0,TX008508
5132,2483,NCGC00256065-01,301285,144211602,0,TX001255
5133,6198,NCGC00256070-01,301508,144211825,0,TX004250
5134,6209,NCGC00256071-01,301676,144211993,0,TX005004
5135,4323,NCGC00256072-01,301434,144211751,0,TX003798
5136,6375,NCGC00256073-01,302295,144212612,0,TX008664
5137,6197,NCGC00256074-01,301928,144212245,0,TX006612
5138,756,NCGC00256075-01,302332,144212649,0,TX009048
5139,9152,NCGC00256076-01,302307,144212624,0,TX008796
5140,4343,NCGC00256077-01,301621,144211938,0,TX004830
5141,2473,NCGC00256079-01,301717,144212034,0,TX005296
5142,3412,NCGC00256080-01,301648,144211965,0,TX004914
5143,587,NCGC00256081-01,301474,144211791,0,TX004082
5144,7156,NCGC00256082-01,301484,144211801,0,TX004122
5145,4331,NCGC00256084-01,301231,144211548,0,TX001127
5146,4339,NCGC00256087-01,301787,144212104,0,TX005528
5147,2627,NCGC00256089-01,301974,144212291,0,TX006979
5148,3417,NCGC00256091-01,301688,144212005,0,TX005058
5149,4329,NCGC00256092-01,301260,144211577,0,TX001197
5150,754,NCGC00256093-01,302381,144212698,0,TX009878
5151,8106,NCGC00256095-01,301227,144211544,0,TX001119
5152,7315,NCGC00256101-01,302278,144212595,0,TX008474
5153,7316,NCGC00256103-01,302297,144212614,0,TX008686
5154,3418,NCGC00256104-01,301759,144212076,0,TX005430
5155,1715,NCGC00256105-01,301830,144212147,0,TX005755
5156,4336,NCGC00256106-01,301732,144212049,0,TX005342
5157,1554,NCGC00256107-01,301283,144211600,0,TX001249
5158,1542,NCGC00256108-01,301765,144212082,0,TX005454
5159,8099,NCGC00256109-01,301782,144212099,0,TX005502
5160,8992,NCGC00256111-01,301795,144212112,0,TX005549
5161,2479,NCGC00256112-01,301665,144211982,0,TX004968
5162,5243,NCGC00256113-01,301511,144211828,0,TX004256
5163,9147,NCGC00256116-01,301583,144211900,0,TX004552
5164,5261,NCGC00256120-01,301400,144211717,0,TX003529
5165,7184,NCGC00256122-01,301790,144212107,0,TX005534
5166,591,NCGC00256124-01,301506,144211823,0,TX004238
5167,7182,NCGC00256130-01,301691,144212008,0,TX005070
5168,593,NCGC00256133-01,301250,144211567,0,TX001171
5169,2474,NCGC00256134-01,301786,144212103,0,TX005524
5170,1718,NCGC00256135-01,302314,144212631,0,TX008888
5171,1557,NCGC00256137-01,301708,144212025,0,TX005268
5172,7183,NCGC00256138-01,301662,144211979,0,TX004960
5173,8111,NCGC00256140-01,301276,144211593,0,TX001233
5174,1535,NCGC00256141-01,302246,144212563,0,TX008162
5175,3420,NCGC00256146-01,301687,144212004,0,TX005056
5176,2486,NCGC00256148-01,301682,144211999,0,TX005036
5177,2480,NCGC00256149-01,301729,144212046,0,TX005332
5178,1550,NCGC00256150-01,301693,144212010,0,TX005074
5179,9004,NCGC00256152-01,301611,144211928,0,TX004648
5180,8986,NCGC00256153-01,301518,144211835,0,TX004280
5181,3561,NCGC00256155-01,302301,144212618,0,TX008756
5182,2669,NCGC00256159-01,301290,144211607,0,TX001562
5183,757,NCGC00256160-01,301823,144212140,0,TX005699
5184,8100,NCGC00256163-01,301620,144211937,0,TX004828
5185,4477,NCGC00256164-01,302394,144212711,0,TX009965
5186,6193,NCGC00256165-01,302250,144212567,0,TX008175
5187,5246,NCGC00256168-01,301752,144212069,0,TX005408
5188,2481,NCGC00256169-01,301284,144211601,0,TX001251
5189,6373,NCGC00256173-01,302327,144212644,0,TX009022
5190,1552,NCGC00256177-01,301257,144211574,0,TX001185
5191,1555,NCGC00256178-01,301749,144212066,0,TX005398
5192,5264,NCGC00256179-01,301727,144212044,0,TX005328
5193,7168,NCGC00256180-01,301683,144212000,0,TX005038
5194,9011,NCGC00256182-01,301549,144211866,0,TX004425
5195,609,NCGC00256183-01,301398,144211715,0,TX003525
5196,9005,NCGC00256186-01,301791,144212108,0,TX005536
5197,7160,NCGC00256187-01,301480,144211797,0,TX004110
5198,6218,NCGC00256188-01,301264,144211581,0,TX001205
5199,2625,NCGC00256189-01,302329,144212646,0,TX009026
5200,8094,NCGC00256193-01,302014,144212331,0,TX007153
5201,3564,NCGC00256194-01,302345,144212662,0,TX009302
5202,5422,NCGC00256196-01,302302,144212619,0,TX008782
5203,3426,NCGC00256197-01,301711,144212028,0,TX005282
5204,8114,NCGC00256198-01,301639,144211956,0,TX004894
5205,5429,NCGC00256199-01,301822,144212139,0,TX005697
5206,3559,NCGC00256200-01,302192,144212509,0,TX007891
5207,9007,NCGC00256202-01,301614,144211931,0,TX004656
5208,6372,NCGC00256203-01,302344,144212661,0,TX009296
5209,752,NCGC00256204-01,302305,144212622,0,TX008790
5210,6220,NCGC00256205-01,301633,144211950,0,TX004874
5211,6214,NCGC00256206-01,301402,144211719,0,TX003533
5212,5425,NCGC00256208-01,302281,144212598,0,TX008496
5213,2490,NCGC00256209-01,301306,144211623,0,TX002250
5214,9000,NCGC00256210-01,301739,144212056,0,TX005376
5215,6195,NCGC00256211-01,301516,144211833,0,TX004270
5216,9149,NCGC00256212-01,301600,144211917,0,TX004612
5217,3407,NCGC00256214-01,301958,144212275,0,TX006722
5218,6194,NCGC00256215-01,301947,144212264,0,TX006674
5219,1716,NCGC00256219-01,302291,144212608,0,TX008612
5220,606,NCGC00256221-01,301758,144212075,0,TX005424
5221,6206,NCGC00256222-01,301249,144211566,0,TX001169
5222,9157,NCGC00256223-01,302337,144212654,0,TX009093
5223,3421,NCGC00256225-01,301610,144211927,0,TX004646
5224,8108,NCGC00256227-01,301728,144212045,0,TX005330
5225,7172,NCGC00256233-01,301609,144211926,0,TX004644
5226,3423,NCGC00256234-01,301736,144212053,0,TX005366
5227,2487,NCGC00256235-01,301265,144211582,0,TX001209
5228,8256,NCGC00256237-01,302011,144212328,0,TX007123
5229,8993,NCGC00256238-01,301761,144212078,0,TX005438
5230,7176,NCGC00256239-01,301813,144212130,0,TX005630
5231,7169,NCGC00256240-01,301634,144211951,0,TX004885
5232,4478,NCGC00256241-01,302306,144212623,0,TX008794
5233,7170,NCGC00256244-01,301649,144211966,0,TX004922
5234,3414,NCGC00256245-01,301784,144212101,0,TX005509
5235,2489,NCGC00256246-01,301232,144211549,0,TX001129
5236,6210,NCGC00256247-01,301794,144212111,0,TX005544
5237,8259,NCGC00256249-01,302397,144212714,0,TX009983
5238,4330,NCGC00256250-01,301785,144212102,0,TX005517
5239,3425,NCGC00256251-01,301651,144211968,0,TX004928
5240,8988,NCGC00256252-01,301496,144211813,0,TX004186
5241,2468,NCGC00256254-01,301501,144211818,0,TX004218
5242,8987,NCGC00256255-01,301485,144211802,0,TX004124
5243,8103,NCGC00256256-01,301619,144211936,0,TX004820
5244,6217,NCGC00256257-01,301618,144211935,0,TX004818
5245,7171,NCGC00256259-01,301267,144211584,0,TX001215
